modname:rustic

texture:id=txt0012,filename=assets/rustic/textures/blocks/fluids/ale_wort_flow.png,xcount=1,ycount=1
texture:id=txt0095,filename=assets/minecraft/textures/blocks/stone.png,xcount=1,ycount=1
texture:id=txt0010,filename=assets/rustic/textures/blocks/fluids/apple_juice_flow.png,xcount=1,ycount=1
texture:id=txt0098,filename=assets/rustic/textures/blocks/fertile_soil.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/rustic/textures/blocks/chili_crop_2.png,xcount=1,ycount=1
texture:id=txt0097,filename=assets/rustic/textures/blocks/cabinet.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/rustic/textures/blocks/chili_crop_0.png,xcount=1,ycount=1
texture:id=txt0023,filename=assets/rustic/textures/blocks/slate_pillar.png,xcount=1,ycount=1
texture:id=txt0144,filename=assets/rustic/textures/blocks/apple_seeds_0.png,xcount=1,ycount=1
texture:id=txt0022,filename=assets/minecraft/textures/blocks/stone_granite_smooth.png,xcount=1,ycount=1
texture:id=txt0143,filename=assets/rustic/textures/blocks/brewing_barrel_front.png,xcount=1,ycount=1
texture:id=txt0025,filename=assets/rustic/textures/blocks/chain.png,xcount=1,ycount=1
texture:id=txt0146,filename=assets/minecraft/textures/blocks/sapling_oak.png,xcount=1,ycount=1
texture:id=txt0024,filename=assets/rustic/textures/blocks/slate_tile.png,xcount=1,ycount=1
texture:id=txt0145,filename=assets/rustic/textures/blocks/apple_seeds_1.png,xcount=1,ycount=1
texture:id=txt0027,filename=assets/rustic/textures/blocks/chandelier.png,xcount=1,ycount=1
texture:id=txt0148,filename=assets/rustic/textures/blocks/door_olive_upper.png,xcount=1,ycount=1
texture:id=txt0026,filename=assets/rustic/textures/blocks/candle.png,xcount=1,ycount=1
texture:id=txt0147,filename=assets/rustic/textures/blocks/apple.png,xcount=1,ycount=1
texture:id=txt0029,filename=assets/rustic/textures/blocks/candle_gold.png,xcount=1,ycount=1
texture:id=txt0028,filename=assets/rustic/textures/blocks/chain_gold.png,xcount=1,ycount=1
texture:id=txt0149,filename=assets/rustic/textures/blocks/door_olive_lower.png,xcount=1,ycount=1
texture:id=txt0140,filename=assets/rustic/textures/blocks/grape_vine.png,xcount=1,ycount=1
texture:id=txt0021,filename=assets/rustic/textures/blocks/pillar_granite_side.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/rustic/textures/blocks/brewing_barrel_side.png,xcount=1,ycount=1
texture:id=txt0020,filename=assets/minecraft/textures/blocks/stone_diorite_smooth.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/rustic/textures/blocks/grapes.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/minecraft/textures/blocks/log_oak_top.png,xcount=1,ycount=1
texture:id=txt0155,filename=assets/rustic/textures/blocks/herbs/blood_orchid.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/rustic/textures/blocks/beehive.png,xcount=1,ycount=1
texture:id=txt0154,filename=assets/rustic/textures/blocks/herbs/blood_orchid_seed.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/minecraft/textures/blocks/planks_oak.png,xcount=1,ycount=1
texture:id=txt0157,filename=assets/rustic/textures/blocks/herbs/chamomile.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/minecraft/textures/blocks/log_oak.png,xcount=1,ycount=1
texture:id=txt0156,filename=assets/rustic/textures/blocks/herbs/chamomile_seed.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/rustic/textures/blocks/slate.png,xcount=1,ycount=1
texture:id=txt0159,filename=assets/rustic/textures/blocks/herbs/cloudsbluff.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/rustic/textures/blocks/apiary_front.png,xcount=1,ycount=1
texture:id=txt0158,filename=assets/rustic/textures/blocks/herbs/cloudsbluff_seed.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/rustic/textures/blocks/slate_roof.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/rustic/textures/blocks/chandelier_gold.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/rustic/textures/blocks/door_ironwood_lower.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/rustic/textures/blocks/door_ironwood_upper.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/rustic/textures/blocks/beehive_front.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/rustic/textures/blocks/herbs/aloe_vera.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/rustic/textures/blocks/beehive_top.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/rustic/textures/blocks/herbs/aloe_vera_seed.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/minecraft/textures/blocks/planks_big_oak.png,xcount=1,ycount=1
texture:id=txt0166,filename=assets/rustic/textures/blocks/herbs/ginseng_seed.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/rustic/textures/blocks/clay_wall_diag.png,xcount=1,ycount=1
texture:id=txt0165,filename=assets/rustic/textures/blocks/herbs/deathstalk_mushroom.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/minecraft/textures/blocks/planks_spruce.png,xcount=1,ycount=1
texture:id=txt0168,filename=assets/rustic/textures/blocks/herbs/horsetail_seed.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/minecraft/textures/blocks/planks_birch.png,xcount=1,ycount=1
texture:id=txt0167,filename=assets/rustic/textures/blocks/herbs/ginseng.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/minecraft/textures/blocks/planks_jungle.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/minecraft/textures/blocks/planks_acacia.png,xcount=1,ycount=1
texture:id=txt0169,filename=assets/rustic/textures/blocks/herbs/horsetail.png,xcount=1,ycount=1
texture:id=txt0160,filename=assets/rustic/textures/blocks/herbs/cohosh_seed.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/rustic/textures/blocks/slate_chiseled.png,xcount=1,ycount=1
texture:id=txt0162,filename=assets/rustic/textures/blocks/herbs/core_root_seed.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/rustic/textures/blocks/slate_brick.png,xcount=1,ycount=1
texture:id=txt0161,filename=assets/rustic/textures/blocks/herbs/cohosh.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/rustic/textures/blocks/clay_wall_cross.png,xcount=1,ycount=1
texture:id=txt0164,filename=assets/rustic/textures/blocks/herbs/deathstalk_mushroom_spore.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/rustic/textures/blocks/clay_wall.png,xcount=1,ycount=1
texture:id=txt0163,filename=assets/rustic/textures/blocks/herbs/core_root.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/rustic/textures/blocks/vase_top_1.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/rustic/textures/blocks/vase_bottom_1.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/rustic/textures/blocks/vase_bottom_2.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/rustic/textures/blocks/vase_side_1.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/rustic/textures/blocks/vase_top_2.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/rustic/textures/blocks/planks_olive.png,xcount=1,ycount=1
texture:id=txt0171,filename=assets/rustic/textures/blocks/herbs/marsh_mallow.png,xcount=1,ycount=1
texture:id=txt0170,filename=assets/rustic/textures/blocks/herbs/marsh_mallow_seed.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/rustic/textures/blocks/vase_bottom_0.png,xcount=1,ycount=1
texture:id=txt0173,filename=assets/rustic/textures/blocks/herbs/mooncap_mushroom.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/rustic/textures/blocks/planks_ironwood.png,xcount=1,ycount=1
texture:id=txt0172,filename=assets/rustic/textures/blocks/herbs/mooncap_mushroom_spore.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/rustic/textures/blocks/vase_side_0.png,xcount=1,ycount=1
texture:id=txt0175,filename=assets/rustic/textures/blocks/herbs/wind_thistle.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/rustic/textures/blocks/vase_top_0.png,xcount=1,ycount=1
texture:id=txt0174,filename=assets/rustic/textures/blocks/herbs/wind_thistle_seed.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/rustic/textures/blocks/vase_bottom_5.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/rustic/textures/blocks/log_olive.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/rustic/textures/blocks/vase_side_4.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/rustic/textures/blocks/vase_side_5.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/rustic/textures/blocks/log_ironwood.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/rustic/textures/blocks/vase_top_5.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/rustic/textures/blocks/log_olive_top.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/rustic/textures/blocks/leaves_olive.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/rustic/textures/blocks/log_ironwood_top.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/rustic/textures/blocks/sapling_olive.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/rustic/textures/blocks/leaves_ironwood.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/rustic/textures/blocks/crushing_tub.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/rustic/textures/blocks/sapling_ironwood.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/minecraft/textures/blocks/hardened_clay.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/rustic/textures/blocks/vase_bottom_3.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/rustic/textures/blocks/vase_side_2.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/rustic/textures/blocks/vase_side_3.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/rustic/textures/blocks/vase_top_3.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/rustic/textures/blocks/vase_top_4.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/rustic/textures/blocks/vase_bottom_4.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/rustic/textures/blocks/lantern_side_gold.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/rustic/textures/blocks/condenser_front.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/rustic/textures/blocks/lantern_top_gold.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/rustic/textures/blocks/condenser_bottom.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/rustic/textures/blocks/condenser_top.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/rustic/textures/blocks/painted_wood_white.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/rustic/textures/blocks/condenser_side.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/rustic/textures/blocks/retort_top.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/rustic/textures/blocks/condenser_top_side.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/rustic/textures/blocks/retort_side.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/rustic/textures/blocks/retort_front.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/rustic/textures/blocks/condenser_adv_front.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/rustic/textures/blocks/condenser_adv_top.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/rustic/textures/blocks/barrel.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/minecraft/textures/blocks/leaves_oak.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/rustic/textures/blocks/iron_lattice.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/rustic/textures/blocks/lantern_side.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/rustic/textures/blocks/lantern_top.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/minecraft/textures/blocks/torch_on.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/minecraft/textures/blocks/glass.png,xcount=1,ycount=1
texture:id=txt0001,filename=assets/rustic/textures/blocks/fluids/olive_oil_still.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/rustic/textures/blocks/painted_wood_purple.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/rustic/textures/blocks/condenser_adv_top_side.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/rustic/textures/blocks/painted_wood_cyan.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/rustic/textures/blocks/condenser_adv_top_front.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/rustic/textures/blocks/fluids/ironberry_juice_still.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/rustic/textures/blocks/retort_adv_top.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/rustic/textures/blocks/fluids/olive_oil_flow.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/rustic/textures/blocks/retort_adv_bottom.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/rustic/textures/blocks/fluids/wildberry_juice_still.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/rustic/textures/blocks/retort_adv_side.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/rustic/textures/blocks/fluids/ironberry_juice_flow.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/rustic/textures/blocks/retort_adv_front.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/rustic/textures/blocks/fluids/grape_juice_still.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/rustic/textures/blocks/tomato_crop_2.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/rustic/textures/blocks/fluids/wildberry_juice_flow.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/rustic/textures/blocks/tomato_crop_0.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/rustic/textures/blocks/fluids/apple_juice_still.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/rustic/textures/blocks/fluids/grape_juice_flow.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/rustic/textures/blocks/tomato_crop_3.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/rustic/textures/blocks/painted_wood_magenta.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/rustic/textures/blocks/painted_wood_orange.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/rustic/textures/blocks/painted_wood_yellow.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/rustic/textures/blocks/painted_wood_light_blue.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/rustic/textures/blocks/painted_wood_pink.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/rustic/textures/blocks/painted_wood_lime.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/rustic/textures/blocks/painted_wood_silver.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/rustic/textures/blocks/condenser_adv_side.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/rustic/textures/blocks/painted_wood_gray.png,xcount=1,ycount=1
block:id=%olive_oil,data=0,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=1,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=2,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=3,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=4,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=5,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=6,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=7,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=8,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=9,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=10,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=11,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=12,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=13,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=14,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%olive_oil,data=15,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,patch6=0:txt0002,patch7=0:txt0002,patch8=0:txt0002,patch9=0:txt0002,patch10=0:txt0002,stdrot=true
block:id=%ironberry_juice,data=0,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=1,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=2,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=3,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=4,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=5,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=6,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=7,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=8,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=9,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=10,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=11,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=12,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=13,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=14,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%ironberry_juice,data=15,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,stdrot=true
block:id=%wildberry_juice,data=0,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,stdrot=true
block:id=%wildberry_juice,data=1,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,stdrot=true
block:id=%wildberry_juice,data=2,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,stdrot=true
block:id=%wildberry_juice,data=3,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,stdrot=true
