modname:iceandfire

texture:id=txt0001,filename=assets/iceandfire/textures/block/chared_gravel.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/iceandfire/textures/block/copper_pile.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/iceandfire/textures/block/dragonforge_fire_brick.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/iceandfire/textures/block/dragonforge_fire_brick_grill.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/iceandfire/textures/block/dragonforge_ice_core.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/iceandfire/textures/block/jungle_myrmex_resin.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_glass.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_glass_blank.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_glass_down.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_glass_left.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_glass_right.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_glass_up.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/iceandfire/textures/block/frozen_stone.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/iceandfire/textures/block/dragonscale_electric.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/iceandfire/textures/block/myrmex_desert_resin.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/iceandfire/textures/block/myrmex_desert_resin_blank.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/iceandfire/textures/block/myrmex_desert_resin_down.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/iceandfire/textures/block/myrmex_desert_resin_left.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/iceandfire/textures/block/myrmex_desert_resin_right.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/iceandfire/textures/block/myrmex_desert_resin_up.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/iceandfire/textures/block/dread_torch.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/minecraft/textures/block/spruce_planks.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/iceandfire/textures/block/copper_ore.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/iceandfire/textures/block/frozen_cobblestone.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/iceandfire/textures/block/desert_myrmex_resin_sticky.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/iceandfire/textures/block/dragonsteel_ice_block.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/iceandfire/textures/block/myrmex_jungle_resin.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_blank.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_down.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_left.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_right.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/iceandfire/textures/block/myrmex_jungle_resin_up.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/iceandfire/textures/block/dread_stone_bricks_cracked.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/iceandfire/textures/block/nest.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/iceandfire/textures/block/dread_stone.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/iceandfire/textures/block/dragonscale_silver.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/iceandfire/textures/block/myrmex_jungle_biolight_top.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/iceandfire/textures/block/myrmex_jungle_biolight_bottom.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/iceandfire/textures/block/serpentscale_teal.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/iceandfire/textures/block/myrmex_desert_biolight_top.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/iceandfire/textures/block/myrmex_desert_biolight_bottom.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/iceandfire/textures/block/graveyard_soil.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/iceandfire/textures/block/copper_block.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/iceandfire/textures/block/dragonscale_blue.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/iceandfire/textures/block/dragonforge_lightning_input_active.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/iceandfire/textures/block/dragonforge_lightning_input.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/iceandfire/textures/block/dreadwood_planks.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/iceandfire/textures/block/chared_cobblestone.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/iceandfire/textures/block/dragonforge_fire_input_active.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/iceandfire/textures/block/dragonforge_fire_input.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/iceandfire/textures/block/serpentscale_bronze.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/minecraft/textures/block/jungle_planks.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/minecraft/textures/block/birch_planks.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/iceandfire/textures/block/chared_dirt.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/iceandfire/textures/block/chared_grass_side.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/iceandfire/textures/block/chared_grass_top.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/iceandfire/textures/block/goldpile.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/iceandfire/textures/block/crackled_gravel.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/iceandfire/textures/block/dragonscale_gray.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/iceandfire/textures/block/dreadwood_planks_lock.png,xcount=1,ycount=1
texture:id=txt0090,filename=assets/iceandfire/textures/block/dread_stone_bricks.png,xcount=1,ycount=1
texture:id=txt0091,filename=assets/iceandfire/textures/block/dragonscale_bronze.png,xcount=1,ycount=1
texture:id=txt0092,filename=assets/iceandfire/textures/block/dread_spawner.png,xcount=1,ycount=1
texture:id=txt0093,filename=assets/minecraft/textures/block/ice.png,xcount=1,ycount=1
texture:id=txt0094,filename=assets/iceandfire/textures/block/fire_lily.png,xcount=1,ycount=1
texture:id=txt0095,filename=assets/iceandfire/textures/block/crackled_grass_path_side.png,xcount=1,ycount=1
texture:id=txt0096,filename=assets/iceandfire/textures/block/crackled_grass_path_top.png,xcount=1,ycount=1
texture:id=txt0097,filename=assets/minecraft/textures/block/dark_oak_planks.png,xcount=1,ycount=1
texture:id=txt0098,filename=assets/iceandfire/textures/block/lectern_top.png,xcount=1,ycount=1
texture:id=txt0099,filename=assets/iceandfire/textures/block/lectern.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/iceandfire/textures/block/lectern_side.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/iceandfire/textures/block/dragonsteel_fire_block.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/iceandfire/textures/block/lightning_lily.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/iceandfire/textures/block/dragonforge_fire_core_disabled.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/iceandfire/textures/block/dragonscale_amythest.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/iceandfire/textures/block/sapphire_block.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/iceandfire/textures/block/chared_grass_path_side.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/iceandfire/textures/block/chared_grass_path_top.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/iceandfire/textures/block/silverpile.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/iceandfire/textures/block/dragonscale_red.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/iceandfire/textures/block/dragonforge_lightning_brick.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/iceandfire/textures/block/dragonforge_lightning_brick_grill.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/iceandfire/textures/block/myrmex_desert_resin_glass.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/iceandfire/textures/block/myrmex_desert_resin_glass_blank.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/iceandfire/textures/block/myrmex_desert_resin_glass_down.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/iceandfire/textures/block/myrmex_desert_resin_glass_left.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/iceandfire/textures/block/myrmex_desert_resin_glass_right.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/iceandfire/textures/block/myrmex_desert_resin_glass_up.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/iceandfire/textures/block/jungle_myrmex_resin_sticky.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/minecraft/textures/block/acacia_planks.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/iceandfire/textures/block/dragonscale_white.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/iceandfire/textures/block/silver_ore.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/iceandfire/textures/block/dread_stone_face_top.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/iceandfire/textures/block/dread_stone_face.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/iceandfire/textures/block/dread_stone_face_overlay.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/iceandfire/textures/block/dread_stone_blank.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/iceandfire/textures/block/dragonsteel_lightning_block.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/iceandfire/textures/block/frozen_splinters.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/iceandfire/textures/block/frost_lily.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/iceandfire/textures/block/serpentscale_purple.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/iceandfire/textures/block/silver_block.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/iceandfire/textures/block/serpentscale_deepblue.png,xcount=1,ycount=1
texture:id=txt0132,filename=assets/iceandfire/textures/block/dragonscale_green.png,xcount=1,ycount=1
texture:id=txt0133,filename=assets/iceandfire/textures/block/dragonscale_copper.png,xcount=1,ycount=1
texture:id=txt0134,filename=assets/iceandfire/textures/block/crackled_stone.png,xcount=1,ycount=1
texture:id=txt0135,filename=assets/iceandfire/textures/block/dragonforge_ice_core_disabled.png,xcount=1,ycount=1
texture:id=txt0136,filename=assets/iceandfire/textures/block/dragon_ice_spikes.png,xcount=1,ycount=1
texture:id=txt0137,filename=assets/iceandfire/textures/block/dread_stone_tile.png,xcount=1,ycount=1
texture:id=txt0138,filename=assets/iceandfire/textures/block/dragonscale_black.png,xcount=1,ycount=1
texture:id=txt0139,filename=assets/iceandfire/textures/block/serpentscale_red.png,xcount=1,ycount=1
texture:id=txt0140,filename=assets/iceandfire/textures/block/serpentscale_blue.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/iceandfire/textures/block/dragon_ice.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/iceandfire/textures/block/dragonforge_ice_brick.png,xcount=1,ycount=1
texture:id=txt0143,filename=assets/iceandfire/textures/block/dragonforge_ice_brick_grill.png,xcount=1,ycount=1
texture:id=txt0144,filename=assets/iceandfire/textures/block/serpentscale_green.png,xcount=1,ycount=1
texture:id=txt0145,filename=assets/iceandfire/textures/block/frozen_gravel.png,xcount=1,ycount=1
texture:id=txt0146,filename=assets/iceandfire/textures/block/dragonscale_sapphire.png,xcount=1,ycount=1
texture:id=txt0147,filename=assets/iceandfire/textures/block/ash.png,xcount=1,ycount=1
block:id=%chared_gravel,data=0,data=1,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,stdrot=true
block:id=%frozen_grass,data=0,data=1,patch0=0:txt0003,patch1=0:txt0002,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0004,patch5=0:txt0003,stdrot=true
block:id=%crackled_grass,data=0,data=1,patch0=0:txt0006,patch1=0:txt0005,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0007,patch5=0:txt0006,stdrot=true
block:id=%dread_stone_bricks_chiseled,data=0,data=1,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,stdrot=true
block:id=%burnt_torch,data=0,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,transparency=TRANSPARENT,stdrot=true
block:id=%pixie_jar_empty,data=0,patch0=0:txt0010,patch1=0:txt0011,patch2=0:txt0010,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,patch6=0:txt0012,patch7=0:txt0012,patch8=0:txt0012,patch9=0:txt0012,patch10=0:txt0012,patch11=0:txt0012,transparency=TRANSPARENT,stdrot=true
block:id=%dragonforge_lightning_core,data=0,patch0=0:txt0013,patch1=0:txt0013,patch2=0:txt0013,patch3=0:txt0013,patch4=0:txt0013,patch5=0:txt0013,stdrot=true
block:id=%dread_stone_bricks_mossy,data=0,data=1,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,stdrot=true
block:id=%sapphire_ore,data=0,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0015,patch5=0:txt0015,stdrot=true
block:id=%dragonforge_ice_input,data=0,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,patch4=0:txt0016,patch5=0:txt0016,stdrot=true
block:id=%dragonforge_ice_input,data=1,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,stdrot=true
block:id=%myrmex_resin_desert,data=0,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,stdrot=true
block:id=%dragonforge_fire_core,data=0,patch0=0:txt0019,patch1=0:txt0019,patch2=0:txt0019,patch3=0:txt0019,patch4=0:txt0019,patch5=0:txt0019,stdrot=true
block:id=%amythest_block,data=0,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%crackled_cobblestone,data=0,data=1,patch0=0:txt0021,patch1=0:txt0021,patch2=0:txt0021,patch3=0:txt0021,patch4=0:txt0021,patch5=0:txt0021,stdrot=true
block:id=%chared_stone,data=0,data=1,patch0=0:txt0022,patch1=0:txt0022,patch2=0:txt0022,patch3=0:txt0022,patch4=0:txt0022,patch5=0:txt0022,stdrot=true
block:id=%dragon_bone_block,data=0,patch0=0:txt0024,patch1=6000:txt0023,patch2=4000:txt0023,patch3=5000:txt0024,patch4=6000:txt0023,patch5=6000:txt0023,stdrot=true
block:id=%dragon_bone_block,data=1,patch0=0:txt0023,patch1=0:txt0024,patch2=0:txt0023,patch3=0:txt0023,patch4=0:txt0024,patch5=0:txt0023,stdrot=true
block:id=%dragon_bone_block,data=2,patch0=4000:txt0023,patch1=5000:txt0023,patch2=5000:txt0024,patch3=6000:txt0023,patch4=0:txt0023,patch5=0:txt0024,stdrot=true
block:id=%amythest_ore,data=0,patch0=0:txt0025,patch1=0:txt0025,patch2=0:txt0025,patch3=0:txt0025,patch4=0:txt0025,patch5=0:txt0025,stdrot=true
block:id=%frozen_grass_path,data=0,data=1,patch0=0:txt0002,patch1=0:txt0026,patch2=0:txt0027,patch3=0:txt0026,patch4=0:txt0026,patch5=0:txt0026,transparency=SEMITRANSPARENT,stdrot=true
block:id=%dreadwood_log,data=0,patch0=0:txt0029,patch1=6000:txt0028,patch2=4000:txt0028,patch3=5000:txt0029,patch4=6000:txt0028,patch5=6000:txt0028,stdrot=true
block:id=%dreadwood_log,data=1,patch0=0:txt0028,patch1=0:txt0029,patch2=0:txt0028,patch3=0:txt0028,patch4=0:txt0029,patch5=0:txt0028,stdrot=true
block:id=%dreadwood_log,data=2,patch0=4000:txt0028,patch1=5000:txt0028,patch2=5000:txt0029,patch3=6000:txt0028,patch4=0:txt0028,patch5=0:txt0029,stdrot=true
block:id=%dragonforge_lightning_core_disabled,data=0,patch0=0:txt0030,patch1=0:txt0030,patch2=0:txt0030,patch3=0:txt0030,patch4=0:txt0030,patch5=0:txt0030,stdrot=true
block:id=%copper_pile,data=7,patch0=0:txt0031,patch1=0:txt0031,patch2=0:txt0031,patch3=0:txt0031,patch4=0:txt0031,patch5=0:txt0031,stdrot=true
block:id=%copper_pile,data=0,patch0=0:txt0031,patch1=0:txt0031,patch2=0:txt0031,patch3=0:txt0031,patch4=0:txt0031,patch5=0:txt0031,transparency=SEMITRANSPARENT,stdrot=true
block:id=%copper_pile,data=1,patch0=0:txt0031,patch1=0:txt0031,patch2=0:txt0031,patch3=0:txt0031,patch4=0:txt0031,patch5=0:txt0031,transparency=SEMITRANSPARENT,stdrot=true
block:id=%copper_pile,data=2,patch0=0:txt0031,patch1=0:txt0031,patch2=0:txt0031,patch3=0:txt0031,patch4=0:txt0031,patch5=0:txt0031,transparency=SEMITRANSPARENT,stdrot=true
block:id=%copper_pile,data=3,patch0=0:txt0031,patch1=0:txt0031,patch2=0:txt0031,patch3=0:txt0031,patch4=0:txt0031,patch5=0:txt0031,transparency=SEMITRANSPARENT,stdrot=true
block:id=%copper_pile,data=4,patch0=0:txt0031,patch1=0:txt0031,patch2=0:txt0031,patch3=0:txt0031,patch4=0:txt0031,patch5=0:txt0031,transparency=SEMITRANSPARENT,stdrot=true
block:id=%copper_pile,data=5,patch0=0:txt0031,patch1=0:txt0031,patch2=0:txt0031,patch3=0:txt0031,patch4=0:txt0031,patch5=0:txt0031,transparency=SEMITRANSPARENT,stdrot=true
block:id=%copper_pile,data=6,patch0=0:txt0031,patch1=0:txt0031,patch2=0:txt0031,patch3=0:txt0031,patch4=0:txt0031,patch5=0:txt0031,transparency=SEMITRANSPARENT,stdrot=true
block:id=%dragonforge_fire_brick,data=0,patch0=0:txt0033,patch1=0:txt0032,patch2=0:txt0033,patch3=0:txt0033,patch4=0:txt0032,patch5=0:txt0033,stdrot=true
block:id=%dragonforge_fire_brick,data=1,patch0=0:txt0032,patch1=0:txt0032,patch2=0:txt0032,patch3=0:txt0032,patch4=0:txt0032,patch5=0:txt0032,stdrot=true
block:id=%dragonforge_ice_core,data=0,patch0=0:txt0034,patch1=0:txt0034,patch2=0:txt0034,patch3=0:txt0034,patch4=0:txt0034,patch5=0:txt0034,stdrot=true
block:id=%myrmex_resin_jungle,data=0,patch0=0:txt0035,patch1=0:txt0035,patch2=0:txt0035,patch3=0:txt0035,patch4=0:txt0035,patch5=0:txt0035,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=*,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0037,patch7=0:txt0038,patch8=0:txt0037,patch9=0:txt0038,patch10=0:txt0038,patch11=0:txt0038,patch12=0:txt0039,patch13=0:txt0037,patch14=0:txt0039,patch15=0:txt0037,patch16=0:txt0040,patch17=0:txt0039,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=9,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0039,patch7=0:txt0037,patch8=0:txt0039,patch9=0:txt0037,patch10=0:txt0040,patch11=0:txt0039,patch12=4000:txt0039,patch13=0:txt0040,patch14=6000:txt0039,patch15=0:txt0039,patch16=0:txt0037,patch17=0:txt0037,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=*,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0037,patch7=0:txt0038,patch8=0:txt0037,patch9=0:txt0038,patch10=0:txt0038,patch11=0:txt0038,patch12=0:txt0039,patch13=0:txt0037,patch14=0:txt0039,patch15=0:txt0037,patch16=0:txt0040,patch17=0:txt0039,patch18=4000:txt0039,patch19=0:txt0040,patch20=6000:txt0039,patch21=0:txt0039,patch22=0:txt0037,patch23=0:txt0037,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=8,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=4000:txt0039,patch7=0:txt0040,patch8=6000:txt0039,patch9=0:txt0039,patch10=0:txt0037,patch11=0:txt0037,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=11,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0037,patch7=0:txt0041,patch8=0:txt0037,patch9=0:txt0041,patch10=0:txt0041,patch11=0:txt0041,patch12=0:txt0039,patch13=0:txt0037,patch14=0:txt0039,patch15=0:txt0037,patch16=0:txt0040,patch17=0:txt0039,patch18=4000:txt0039,patch19=0:txt0040,patch20=6000:txt0039,patch21=0:txt0039,patch22=0:txt0037,patch23=0:txt0037,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=*,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0037,patch7=0:txt0038,patch8=0:txt0037,patch9=0:txt0038,patch10=0:txt0038,patch11=0:txt0038,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=1,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0039,patch7=0:txt0037,patch8=0:txt0039,patch9=0:txt0037,patch10=0:txt0040,patch11=0:txt0039,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=*,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0040,patch7=0:txt0037,patch8=0:txt0040,patch9=0:txt0037,patch10=0:txt0039,patch11=0:txt0040,patch12=0:txt0039,patch13=0:txt0037,patch14=0:txt0039,patch15=0:txt0037,patch16=0:txt0040,patch17=0:txt0039,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=3,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0037,patch7=0:txt0041,patch8=0:txt0037,patch9=0:txt0041,patch10=0:txt0041,patch11=0:txt0041,patch12=0:txt0039,patch13=0:txt0037,patch14=0:txt0039,patch15=0:txt0037,patch16=0:txt0040,patch17=0:txt0039,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=5,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0039,patch7=0:txt0037,patch8=0:txt0039,patch9=0:txt0037,patch10=0:txt0040,patch11=0:txt0039,patch12=4000:txt0040,patch13=0:txt0039,patch14=6000:txt0040,patch15=0:txt0040,patch16=0:txt0037,patch17=0:txt0037,transparency=SEMITRANSPARENT,stdrot=true
block:id=%myrmex_jungle_resin_glass,data=*,patch0=0:txt0036,patch1=0:txt0036,patch2=0:txt0036,patch3=0:txt0036,patch4=0:txt0036,patch5=0:txt0036,patch6=0:txt0037,patch7=0:txt0041,patch8=0:txt0037,patch9=0:txt0041,patch10=0:txt0041,patch11=0:txt0041,patch12=0:txt0037,patch13=0:txt0038,patch14=0:txt0037,patch15=0:txt0038,patch16=0:txt0038,patch17=0:txt0038,patch18=4000:txt0039,patch19=0:txt0040,patch20=6000:txt0039,patch21=0:txt0039,patch22=0:txt0037,patch23=0:txt0037,transparency=SEMITRANSPARENT,stdrot=true
