modname:quark

texture:id=txt0099,filename=assets/quark/textures/blocks/stained_clay_tiles_lime.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/minecraft/textures/blocks/red_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0188,filename=assets/quark/textures/blocks/wool_quilted_purple.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/minecraft/textures/blocks/sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0187,filename=assets/quark/textures/blocks/wool_quilted_cyan.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/minecraft/textures/blocks/brick.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/minecraft/textures/blocks/stonebrick.png,xcount=1,ycount=1
texture:id=txt0189,filename=assets/quark/textures/blocks/wool_quilted_blue.png,xcount=1,ycount=1
texture:id=txt0180,filename=assets/quark/textures/blocks/wool_quilted_magenta.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/minecraft/textures/blocks/red_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0182,filename=assets/quark/textures/blocks/wool_quilted_yellow.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/quark/textures/blocks/sandstone_bricks.png,xcount=1,ycount=1
texture:id=txt0181,filename=assets/quark/textures/blocks/wool_quilted_light_blue.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/quark/textures/blocks/soul_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0184,filename=assets/quark/textures/blocks/wool_quilted_pink.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/quark/textures/blocks/red_sandstone_bricks.png,xcount=1,ycount=1
texture:id=txt0183,filename=assets/quark/textures/blocks/wool_quilted_lime.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/minecraft/textures/blocks/stone_slab_top.png,xcount=1,ycount=1
texture:id=txt0186,filename=assets/quark/textures/blocks/wool_quilted_silver.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/quark/textures/blocks/soul_sandstone_bricks.png,xcount=1,ycount=1
texture:id=txt0185,filename=assets/quark/textures/blocks/wool_quilted_gray.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/quark/textures/blocks/stained_planks_orange.png,xcount=1,ycount=1
texture:id=txt0199,filename=assets/minecraft/textures/blocks/redstone_torch_on.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/quark/textures/blocks/stained_planks_white.png,xcount=1,ycount=1
texture:id=txt0198,filename=assets/quark/textures/blocks/randomizer_on_left.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/quark/textures/blocks/stained_planks_magenta.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/minecraft/textures/blocks/quartz_block_bottom.png,xcount=1,ycount=1
texture:id=txt0191,filename=assets/quark/textures/blocks/wool_quilted_green.png,xcount=1,ycount=1
texture:id=txt0190,filename=assets/quark/textures/blocks/wool_quilted_brown.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/minecraft/textures/blocks/prismarine_bricks.png,xcount=1,ycount=1
texture:id=txt0193,filename=assets/quark/textures/blocks/wool_quilted_black.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/minecraft/textures/blocks/prismarine_rough.png,xcount=1,ycount=1
texture:id=txt0192,filename=assets/quark/textures/blocks/wool_quilted_red.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/minecraft/textures/blocks/purpur_block.png,xcount=1,ycount=1
texture:id=txt0195,filename=assets/quark/textures/blocks/chute_top.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/minecraft/textures/blocks/prismarine_dark.png,xcount=1,ycount=1
texture:id=txt0194,filename=assets/quark/textures/blocks/chute_bottom.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/minecraft/textures/blocks/stonebrick_mossy.png,xcount=1,ycount=1
texture:id=txt0197,filename=assets/quark/textures/blocks/sugar_block.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/minecraft/textures/blocks/end_bricks.png,xcount=1,ycount=1
texture:id=txt0196,filename=assets/quark/textures/blocks/chute_side.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/quark/textures/blocks/stained_planks_brown.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/quark/textures/blocks/stained_planks_blue.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/quark/textures/blocks/stained_planks_yellow.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/quark/textures/blocks/stained_planks_light_blue.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/quark/textures/blocks/stained_planks_pink.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/quark/textures/blocks/stained_planks_lime.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/quark/textures/blocks/stained_planks_silver.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/quark/textures/blocks/stained_planks_gray.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/quark/textures/blocks/stained_planks_purple.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/quark/textures/blocks/stained_planks_cyan.png,xcount=1,ycount=1
texture:id=txt0012,filename=assets/quark/textures/blocks/crystal_yellow.png,xcount=1,ycount=1
texture:id=txt0133,filename=assets/quark/textures/blocks/stone_diorite_carved.png,xcount=1,ycount=1
texture:id=txt0254,filename=assets/quark/textures/blocks/bookshelf_birch.png,xcount=1,ycount=1
texture:id=txt0011,filename=assets/quark/textures/blocks/crystal_orange.png,xcount=1,ycount=1
texture:id=txt0132,filename=assets/quark/textures/blocks/stone_granite_carved.png,xcount=1,ycount=1
texture:id=txt0253,filename=assets/quark/textures/blocks/bookshelf_spruce.png,xcount=1,ycount=1
texture:id=txt0014,filename=assets/quark/textures/blocks/crystal_blue.png,xcount=1,ycount=1
texture:id=txt0135,filename=assets/quark/textures/blocks/stone_basalt_carved.png,xcount=1,ycount=1
texture:id=txt0256,filename=assets/quark/textures/blocks/bookshelf_acacia.png,xcount=1,ycount=1
texture:id=txt0013,filename=assets/quark/textures/blocks/crystal_green.png,xcount=1,ycount=1
texture:id=txt0134,filename=assets/quark/textures/blocks/stone_andesite_carved.png,xcount=1,ycount=1
texture:id=txt0255,filename=assets/quark/textures/blocks/bookshelf_jungle.png,xcount=1,ycount=1
texture:id=txt0016,filename=assets/quark/textures/blocks/crystal_violet.png,xcount=1,ycount=1
texture:id=txt0137,filename=assets/quark/textures/blocks/stone_limestone_carved.png,xcount=1,ycount=1
texture:id=txt0258,filename=assets/minecraft/textures/blocks/redstone_lamp_on.png,xcount=1,ycount=1
texture:id=txt0015,filename=assets/quark/textures/blocks/crystal_indigo.png,xcount=1,ycount=1
texture:id=txt0136,filename=assets/quark/textures/blocks/stone_marble_carved.png,xcount=1,ycount=1
texture:id=txt0257,filename=assets/quark/textures/blocks/bookshelf_dark_oak.png,xcount=1,ycount=1
texture:id=txt0018,filename=assets/minecraft/textures/blocks/stone.png,xcount=1,ycount=1
texture:id=txt0139,filename=assets/quark/textures/blocks/stone_slate_carved.png,xcount=1,ycount=1
texture:id=txt0017,filename=assets/quark/textures/blocks/crystal_black.png,xcount=1,ycount=1
texture:id=txt0138,filename=assets/quark/textures/blocks/stone_jasper_carved.png,xcount=1,ycount=1
texture:id=txt0259,filename=assets/minecraft/textures/blocks/wool_colored_black.png,xcount=1,ycount=1
texture:id=txt0019,filename=assets/minecraft/textures/blocks/stone_granite.png,xcount=1,ycount=1
texture:id=txt0250,filename=assets/quark/textures/blocks/flower_pot_stained_green.png,xcount=1,ycount=1
texture:id=txt0010,filename=assets/quark/textures/blocks/crystal_red.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/quark/textures/blocks/stone_slate_bricks.png,xcount=1,ycount=1
texture:id=txt0252,filename=assets/quark/textures/blocks/flower_pot_stained_black.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/quark/textures/blocks/stone_jasper_bricks.png,xcount=1,ycount=1
texture:id=txt0251,filename=assets/quark/textures/blocks/flower_pot_stained_red.png,xcount=1,ycount=1
texture:id=txt0023,filename=assets/quark/textures/blocks/stone_basalt.png,xcount=1,ycount=1
texture:id=txt0144,filename=assets/minecraft/textures/blocks/planks_oak.png,xcount=1,ycount=1
texture:id=txt0265,filename=assets/quark/textures/blocks/candle_lime.png,xcount=1,ycount=1
texture:id=txt0022,filename=assets/minecraft/textures/blocks/netherrack.png,xcount=1,ycount=1
texture:id=txt0143,filename=assets/quark/textures/blocks/magma_bricks.png,xcount=1,ycount=1
texture:id=txt0264,filename=assets/quark/textures/blocks/candle_yellow.png,xcount=1,ycount=1
texture:id=txt0025,filename=assets/quark/textures/blocks/stone_limestone.png,xcount=1,ycount=1
texture:id=txt0146,filename=assets/minecraft/textures/blocks/planks_birch.png,xcount=1,ycount=1
texture:id=txt0267,filename=assets/quark/textures/blocks/candle_gray.png,xcount=1,ycount=1
texture:id=txt0024,filename=assets/quark/textures/blocks/stone_marble.png,xcount=1,ycount=1
texture:id=txt0145,filename=assets/minecraft/textures/blocks/planks_spruce.png,xcount=1,ycount=1
texture:id=txt0266,filename=assets/quark/textures/blocks/candle_pink.png,xcount=1,ycount=1
texture:id=txt0027,filename=assets/quark/textures/blocks/stone_slate.png,xcount=1,ycount=1
texture:id=txt0148,filename=assets/minecraft/textures/blocks/planks_acacia.png,xcount=1,ycount=1
texture:id=txt0269,filename=assets/quark/textures/blocks/candle_cyan.png,xcount=1,ycount=1
texture:id=txt0026,filename=assets/quark/textures/blocks/stone_jasper.png,xcount=1,ycount=1
texture:id=txt0147,filename=assets/minecraft/textures/blocks/planks_jungle.png,xcount=1,ycount=1
texture:id=txt0268,filename=assets/quark/textures/blocks/candle_silver.png,xcount=1,ycount=1
texture:id=txt0029,filename=assets/quark/textures/blocks/biotite_block_bottom.png,xcount=1,ycount=1
texture:id=txt0028,filename=assets/quark/textures/blocks/biotite_ore.png,xcount=1,ycount=1
texture:id=txt0149,filename=assets/minecraft/textures/blocks/planks_big_oak.png,xcount=1,ycount=1
texture:id=txt0140,filename=assets/quark/textures/blocks/midori_block.png,xcount=1,ycount=1
texture:id=txt0261,filename=assets/quark/textures/blocks/candle_orange.png,xcount=1,ycount=1
texture:id=txt0260,filename=assets/quark/textures/blocks/candle_white.png,xcount=1,ycount=1
texture:id=txt0021,filename=assets/minecraft/textures/blocks/stone_andesite.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/quark/textures/blocks/midori_pillar_top.png,xcount=1,ycount=1
texture:id=txt0263,filename=assets/quark/textures/blocks/candle_light_blue.png,xcount=1,ycount=1
texture:id=txt0020,filename=assets/minecraft/textures/blocks/stone_diorite.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/quark/textures/blocks/midori_pillar.png,xcount=1,ycount=1
texture:id=txt0262,filename=assets/quark/textures/blocks/candle_magenta.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/quark/textures/blocks/biotite_block_lines_top.png,xcount=1,ycount=1
texture:id=txt0155,filename=assets/quark/textures/blocks/stone_basalt_pavement.png,xcount=1,ycount=1
texture:id=txt0276,filename=assets/quark/textures/blocks/rope.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/quark/textures/blocks/biotite_block_chiseled.png,xcount=1,ycount=1
texture:id=txt0154,filename=assets/quark/textures/blocks/stone_andesite_pavement.png,xcount=1,ycount=1
texture:id=txt0275,filename=assets/quark/textures/blocks/candle_black.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/quark/textures/blocks/monster_box.png,xcount=1,ycount=1
texture:id=txt0157,filename=assets/quark/textures/blocks/stone_limestone_pavement.png,xcount=1,ycount=1
texture:id=txt0278,filename=assets/minecraft/textures/blocks/nether_brick.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/quark/textures/blocks/biotite_block_lines.png,xcount=1,ycount=1
texture:id=txt0156,filename=assets/quark/textures/blocks/stone_marble_pavement.png,xcount=1,ycount=1
texture:id=txt0277,filename=assets/quark/textures/blocks/blaze_lantern.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/quark/textures/blocks/stone_marble_smooth.png,xcount=1,ycount=1
texture:id=txt0159,filename=assets/quark/textures/blocks/stone_slate_pavement.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/quark/textures/blocks/stone_basalt_smooth.png,xcount=1,ycount=1
texture:id=txt0158,filename=assets/quark/textures/blocks/stone_jasper_pavement.png,xcount=1,ycount=1
texture:id=txt0279,filename=assets/minecraft/textures/blocks/leaves_oak.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/quark/textures/blocks/stone_limestone_smooth.png,xcount=1,ycount=1
texture:id=txt0270,filename=assets/quark/textures/blocks/candle_purple.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/quark/textures/blocks/biotite_block_top.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/quark/textures/blocks/duskbound_lantern.png,xcount=1,ycount=1
texture:id=txt0272,filename=assets/quark/textures/blocks/candle_brown.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/quark/textures/blocks/duskbound_block.png,xcount=1,ycount=1
texture:id=txt0271,filename=assets/quark/textures/blocks/candle_blue.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/quark/textures/blocks/biotite_block_chiseled_top.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/quark/textures/blocks/stone_diorite_pavement.png,xcount=1,ycount=1
texture:id=txt0274,filename=assets/quark/textures/blocks/candle_red.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/quark/textures/blocks/biotite_block_side.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/quark/textures/blocks/stone_granite_pavement.png,xcount=1,ycount=1
texture:id=txt0273,filename=assets/quark/textures/blocks/candle_green.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/quark/textures/blocks/fire_stone_bricks.png,xcount=1,ycount=1
texture:id=txt0166,filename=assets/quark/textures/blocks/carved_jungle_wood.png,xcount=1,ycount=1
texture:id=txt0287,filename=assets/quark/textures/blocks/blaze_rod.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/quark/textures/blocks/cobbed_stone.png,xcount=1,ycount=1
texture:id=txt0165,filename=assets/quark/textures/blocks/carved_birch_wood.png,xcount=1,ycount=1
texture:id=txt0286,filename=assets/quark/textures/blocks/charcoal_block.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/quark/textures/blocks/elder_prismarine.png,xcount=1,ycount=1
texture:id=txt0168,filename=assets/quark/textures/blocks/carved_dark_oak_wood.png,xcount=1,ycount=1
texture:id=txt0289,filename=assets/minecraft/textures/blocks/redstone_dust_overlay.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/quark/textures/blocks/icy_stone_bricks.png,xcount=1,ycount=1
texture:id=txt0167,filename=assets/quark/textures/blocks/carved_acacia_wood.png,xcount=1,ycount=1
texture:id=txt0288,filename=assets/minecraft/textures/blocks/redstone_dust_dot.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/quark/textures/blocks/elder_prismarine_dark.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/quark/textures/blocks/elder_prismarine_bricks.png,xcount=1,ycount=1
texture:id=txt0169,filename=assets/quark/textures/blocks/soul_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0160,filename=assets/quark/textures/blocks/reed_block_side.png,xcount=1,ycount=1
texture:id=txt0281,filename=assets/minecraft/textures/blocks/leaves_birch.png,xcount=1,ycount=1
texture:id=txt0280,filename=assets/minecraft/textures/blocks/leaves_spruce.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/quark/textures/blocks/stone_slate_smooth.png,xcount=1,ycount=1
texture:id=txt0162,filename=assets/quark/textures/blocks/snow_bricks.png,xcount=1,ycount=1
texture:id=txt0283,filename=assets/minecraft/textures/blocks/leaves_acacia.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/quark/textures/blocks/stone_jasper_smooth.png,xcount=1,ycount=1
texture:id=txt0161,filename=assets/quark/textures/blocks/reed_block_top.png,xcount=1,ycount=1
texture:id=txt0282,filename=assets/minecraft/textures/blocks/leaves_jungle.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/quark/textures/blocks/icy_stone.png,xcount=1,ycount=1
texture:id=txt0164,filename=assets/quark/textures/blocks/carved_spruce_wood.png,xcount=1,ycount=1
texture:id=txt0285,filename=assets/quark/textures/blocks/grate.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/quark/textures/blocks/fire_stone.png,xcount=1,ycount=1
texture:id=txt0163,filename=assets/quark/textures/blocks/carved_oak_wood.png,xcount=1,ycount=1
texture:id=txt0284,filename=assets/minecraft/textures/blocks/leaves_big_oak.png,xcount=1,ycount=1
texture:id=txt0210,filename=assets/quark/textures/blocks/slime_cyan.png,xcount=1,ycount=1
texture:id=txt0212,filename=assets/quark/textures/blocks/slime_yellow.png,xcount=1,ycount=1
texture:id=txt0211,filename=assets/quark/textures/blocks/slime_magenta.png,xcount=1,ycount=1
texture:id=txt0214,filename=assets/quark/textures/blocks/inductor_base.png,xcount=1,ycount=1
texture:id=txt0213,filename=assets/quark/textures/blocks/gravisand.png,xcount=1,ycount=1
texture:id=txt0216,filename=assets/quark/textures/blocks/inductor_wire.png,xcount=1,ycount=1
texture:id=txt0215,filename=assets/quark/textures/blocks/inductor_magma.png,xcount=1,ycount=1
texture:id=txt0218,filename=assets/minecraft/textures/blocks/obsidian.png,xcount=1,ycount=1
texture:id=txt0217,filename=assets/minecraft/textures/blocks/bedrock.png,xcount=1,ycount=1
texture:id=txt0219,filename=assets/quark/textures/blocks/rain_sensor_inverted_top.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/quark/textures/blocks/stained_clay_tiles_pink.png,xcount=1,ycount=1
texture:id=txt0221,filename=assets/quark/textures/blocks/rain_sensor_top.png,xcount=1,ycount=1
texture:id=txt0220,filename=assets/quark/textures/blocks/rain_sensor_side.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/quark/textures/blocks/stained_clay_tiles_silver.png,xcount=1,ycount=1
texture:id=txt0223,filename=assets/quark/textures/blocks/trapdoor_birch.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/quark/textures/blocks/stained_clay_tiles_gray.png,xcount=1,ycount=1
texture:id=txt0222,filename=assets/quark/textures/blocks/trapdoor_spruce.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/quark/textures/blocks/stained_clay_tiles_purple.png,xcount=1,ycount=1
texture:id=txt0225,filename=assets/quark/textures/blocks/trapdoor_acacia.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/quark/textures/blocks/stained_clay_tiles_cyan.png,xcount=1,ycount=1
texture:id=txt0224,filename=assets/quark/textures/blocks/trapdoor_jungle.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/quark/textures/blocks/stained_clay_tiles_brown.png,xcount=1,ycount=1
texture:id=txt0227,filename=assets/quark/textures/blocks/paper_wall_top.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/quark/textures/blocks/stained_clay_tiles_blue.png,xcount=1,ycount=1
texture:id=txt0226,filename=assets/quark/textures/blocks/trapdoor_dark_oak.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/quark/textures/blocks/stained_clay_tiles_red.png,xcount=1,ycount=1
texture:id=txt0229,filename=assets/quark/textures/blocks/paper_wall_big.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/quark/textures/blocks/stained_clay_tiles_green.png,xcount=1,ycount=1
texture:id=txt0228,filename=assets/quark/textures/blocks/paper_wall.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/quark/textures/blocks/stained_clay_tiles_black.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/minecraft/textures/blocks/log_spruce.png,xcount=1,ycount=1
texture:id=txt0232,filename=assets/quark/textures/blocks/paper_lantern_side.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/minecraft/textures/blocks/log_oak.png,xcount=1,ycount=1
texture:id=txt0231,filename=assets/quark/textures/blocks/iron_ladder.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/minecraft/textures/blocks/log_jungle.png,xcount=1,ycount=1
texture:id=txt0234,filename=assets/quark/textures/blocks/paper_lantern_top_bottom.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/minecraft/textures/blocks/log_birch.png,xcount=1,ycount=1
texture:id=txt0233,filename=assets/quark/textures/blocks/paper_lantern_inside.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/minecraft/textures/blocks/log_big_oak.png,xcount=1,ycount=1
texture:id=txt0236,filename=assets/quark/textures/blocks/flower_pot_stained_white.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/minecraft/textures/blocks/log_acacia.png,xcount=1,ycount=1
texture:id=txt0235,filename=assets/quark/textures/blocks/paper_lantern_side_sakura.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/quark/textures/blocks/iron_plate.png,xcount=1,ycount=1
texture:id=txt0238,filename=assets/quark/textures/blocks/flower_pot_stained_orange.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/minecraft/textures/blocks/furnace_top.png,xcount=1,ycount=1
texture:id=txt0237,filename=assets/quark/textures/blocks/flower_missingno.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/quark/textures/blocks/sandy_bricks.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/quark/textures/blocks/iron_plate_rusted.png,xcount=1,ycount=1
texture:id=txt0239,filename=assets/quark/textures/blocks/flower_pot_stained_magenta.png,xcount=1,ycount=1
texture:id=txt0230,filename=assets/quark/textures/blocks/paper_wall_sakura.png,xcount=1,ycount=1
texture:id=txt0001,filename=assets/quark/textures/blocks/root.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/quark/textures/blocks/thatch.png,xcount=1,ycount=1
texture:id=txt0243,filename=assets/quark/textures/blocks/flower_pot_stained_pink.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/minecraft/textures/blocks/cobblestone_mossy.png,xcount=1,ycount=1
texture:id=txt0242,filename=assets/quark/textures/blocks/flower_pot_stained_lime.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/quark/textures/blocks/root_black_flower.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/quark/textures/blocks/stone_granite_bricks.png,xcount=1,ycount=1
texture:id=txt0245,filename=assets/quark/textures/blocks/flower_pot_stained_silver.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/quark/textures/blocks/root_blue_flower.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/quark/textures/blocks/charred_nether_bricks.png,xcount=1,ycount=1
texture:id=txt0244,filename=assets/quark/textures/blocks/flower_pot_stained_gray.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/quark/textures/blocks/swamp_leaves.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/quark/textures/blocks/stone_andesite_bricks.png,xcount=1,ycount=1
texture:id=txt0247,filename=assets/quark/textures/blocks/flower_pot_stained_purple.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/quark/textures/blocks/root_white_flower.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/quark/textures/blocks/stone_diorite_bricks.png,xcount=1,ycount=1
texture:id=txt0246,filename=assets/quark/textures/blocks/flower_pot_stained_cyan.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/quark/textures/blocks/swamp_sapling.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/quark/textures/blocks/stone_marble_bricks.png,xcount=1,ycount=1
texture:id=txt0249,filename=assets/quark/textures/blocks/flower_pot_stained_brown.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/quark/textures/blocks/sakura_leaves.png,xcount=1,ycount=1
