modname:undergroundbiomes

texture:id=txt0099,filename=assets/undergroundbiomes/textures/blocks/greenschist_sand.png,xcount=1,ycount=1
texture:id=txt0310,filename=assets/undergroundbiomes/textures/blocks/overlays/custom/peridot.png,xcount=1,ycount=1
texture:id=txt0313,filename=assets/undergroundbiomes/textures/blocks/overlays/projectred/peridot_ore.png,xcount=1,ycount=1
texture:id=txt0312,filename=assets/undergroundbiomes/textures/blocks/overlays/thermalfoundation/destabilized_redstone.png,xcount=1,ycount=1
texture:id=txt0315,filename=assets/undergroundbiomes/textures/blocks/overlays/rftools/dimensionalshard.png,xcount=1,ycount=1
texture:id=txt0314,filename=assets/undergroundbiomes/textures/blocks/overlays/custom/amber.png,xcount=1,ycount=1
texture:id=txt0317,filename=assets/undergroundbiomes/textures/blocks/overlays/minecraft/emerald.png,xcount=1,ycount=1
texture:id=txt0316,filename=assets/undergroundbiomes/textures/blocks/overlays/custom/uranium.png,xcount=1,ycount=1
texture:id=txt0319,filename=assets/undergroundbiomes/textures/blocks/overlays/projectred/tin_ore.png,xcount=1,ycount=1
texture:id=txt0318,filename=assets/undergroundbiomes/textures/blocks/overlays/minecraft/gold.png,xcount=1,ycount=1
texture:id=txt0320,filename=assets/undergroundbiomes/textures/blocks/overlays/minecraft/redstone.png,xcount=1,ycount=1
texture:id=txt0201,filename=assets/undergroundbiomes/textures/blocks/siltstone_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0322,filename=assets/undergroundbiomes/textures/blocks/overlays/projectred/silver_ore.png,xcount=1,ycount=1
texture:id=txt0200,filename=assets/undergroundbiomes/textures/blocks/shale_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0321,filename=assets/undergroundbiomes/textures/blocks/overlays/custom/ruby.png,xcount=1,ycount=1
texture:id=txt0203,filename=assets/undergroundbiomes/textures/blocks/dolomite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0324,filename=assets/undergroundbiomes/textures/blocks/overlays/custom/topaz.png,xcount=1,ycount=1
texture:id=txt0202,filename=assets/undergroundbiomes/textures/blocks/lignite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0323,filename=assets/undergroundbiomes/textures/blocks/overlays/draconicevolution/draconium.png,xcount=1,ycount=1
texture:id=txt0205,filename=assets/undergroundbiomes/textures/blocks/chert_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0326,filename=assets/undergroundbiomes/textures/blocks/overlays/custom/cinnabar.png,xcount=1,ycount=1
texture:id=txt0204,filename=assets/undergroundbiomes/textures/blocks/greywacke_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0325,filename=assets/mysticalagriculture/textures/blocks/prosperity_ore.png,xcount=1,ycount=1
texture:id=txt0207,filename=assets/undergroundbiomes/textures/blocks/black_granite_sandstone_chiseled.png,xcount=1,ycount=1
texture:id=txt0206,filename=assets/undergroundbiomes/textures/blocks/red_granite_sandstone_chiseled.png,xcount=1,ycount=1
texture:id=txt0209,filename=assets/undergroundbiomes/textures/blocks/andesite_sandstone_chiseled.png,xcount=1,ycount=1
texture:id=txt0208,filename=assets/undergroundbiomes/textures/blocks/rhyolite_sandstone_chiseled.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/undergroundbiomes/textures/blocks/shale.png,xcount=1,ycount=1
texture:id=txt0177,filename=assets/undergroundbiomes/textures/blocks/greywacke_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0298,filename=assets/undergroundbiomes/textures/blocks/overlays/projectred/sapphire_ore.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/undergroundbiomes/textures/blocks/chalk.png,xcount=1,ycount=1
texture:id=txt0176,filename=assets/undergroundbiomes/textures/blocks/greywacke_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0297,filename=assets/appliedenergistics2/textures/blocks/charged_quartz_ore_light.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/undergroundbiomes/textures/blocks/lignite.png,xcount=1,ycount=1
texture:id=txt0179,filename=assets/undergroundbiomes/textures/blocks/chert_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/undergroundbiomes/textures/blocks/siltstone.png,xcount=1,ycount=1
texture:id=txt0178,filename=assets/undergroundbiomes/textures/blocks/greywacke_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0299,filename=assets/undergroundbiomes/textures/blocks/overlays/mekanism/copper.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/undergroundbiomes/textures/blocks/dolomite.png,xcount=1,ycount=1
texture:id=txt0290,filename=assets/undergroundbiomes/textures/blocks/overlays/minecraft/lapis.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/undergroundbiomes/textures/blocks/blueschist_brick.png,xcount=1,ycount=1
texture:id=txt0171,filename=assets/undergroundbiomes/textures/blocks/lignite_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0292,filename=assets/undergroundbiomes/textures/blocks/overlays/thermalfoundation/iridium.png,xcount=1,ycount=1
texture:id=txt0170,filename=assets/undergroundbiomes/textures/blocks/lignite_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0291,filename=assets/undergroundbiomes/textures/blocks/overlays/minecraft/diamond.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/undergroundbiomes/textures/blocks/soapstone_brick.png,xcount=1,ycount=1
texture:id=txt0173,filename=assets/undergroundbiomes/textures/blocks/dolomite_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0294,filename=assets/undergroundbiomes/textures/blocks/overlays/custom/tanzanite.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/undergroundbiomes/textures/blocks/greenschist_brick.png,xcount=1,ycount=1
texture:id=txt0172,filename=assets/undergroundbiomes/textures/blocks/lignite_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0293,filename=assets/undergroundbiomes/textures/blocks/overlays/minecraft/coal.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/undergroundbiomes/textures/blocks/limestone.png,xcount=1,ycount=1
texture:id=txt0175,filename=assets/undergroundbiomes/textures/blocks/dolomite_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0296,filename=assets/undergroundbiomes/textures/blocks/overlays/minecraft/iron.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/undergroundbiomes/textures/blocks/migmatite_brick.png,xcount=1,ycount=1
texture:id=txt0174,filename=assets/undergroundbiomes/textures/blocks/dolomite_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0295,filename=assets/undergroundbiomes/textures/blocks/overlays/thermalfoundation/copper.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/undergroundbiomes/textures/blocks/basalt_gravel.png,xcount=1,ycount=1
texture:id=txt0188,filename=assets/undergroundbiomes/textures/blocks/komatiite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/undergroundbiomes/textures/blocks/gabbro_gravel.png,xcount=1,ycount=1
texture:id=txt0187,filename=assets/undergroundbiomes/textures/blocks/basalt_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/undergroundbiomes/textures/blocks/dacite_gravel.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/undergroundbiomes/textures/blocks/komatiite_gravel.png,xcount=1,ycount=1
texture:id=txt0189,filename=assets/undergroundbiomes/textures/blocks/dacite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0180,filename=assets/undergroundbiomes/textures/blocks/chert_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/undergroundbiomes/textures/blocks/chert.png,xcount=1,ycount=1
texture:id=txt0182,filename=assets/undergroundbiomes/textures/blocks/red_granite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/undergroundbiomes/textures/blocks/greywacke.png,xcount=1,ycount=1
texture:id=txt0181,filename=assets/undergroundbiomes/textures/blocks/chert_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/undergroundbiomes/textures/blocks/black_granite_gravel.png,xcount=1,ycount=1
texture:id=txt0184,filename=assets/undergroundbiomes/textures/blocks/rhyolite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/undergroundbiomes/textures/blocks/red_granite_gravel.png,xcount=1,ycount=1
texture:id=txt0183,filename=assets/undergroundbiomes/textures/blocks/black_granite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/undergroundbiomes/textures/blocks/andesite_gravel.png,xcount=1,ycount=1
texture:id=txt0186,filename=assets/undergroundbiomes/textures/blocks/gabbro_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/undergroundbiomes/textures/blocks/rhyolite_gravel.png,xcount=1,ycount=1
texture:id=txt0185,filename=assets/undergroundbiomes/textures/blocks/andesite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/undergroundbiomes/textures/blocks/limestone_gravel.png,xcount=1,ycount=1
texture:id=txt0199,filename=assets/undergroundbiomes/textures/blocks/chalk_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/undergroundbiomes/textures/blocks/migmatite_gravel.png,xcount=1,ycount=1
texture:id=txt0198,filename=assets/undergroundbiomes/textures/blocks/limestone_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/undergroundbiomes/textures/blocks/chalk_gravel.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/undergroundbiomes/textures/blocks/gneiss_gravel.png,xcount=1,ycount=1
texture:id=txt0191,filename=assets/undergroundbiomes/textures/blocks/eclogite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0190,filename=assets/undergroundbiomes/textures/blocks/gneiss_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/undergroundbiomes/textures/blocks/marble_gravel.png,xcount=1,ycount=1
texture:id=txt0193,filename=assets/undergroundbiomes/textures/blocks/quartzite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/undergroundbiomes/textures/blocks/eclogite_gravel.png,xcount=1,ycount=1
texture:id=txt0192,filename=assets/undergroundbiomes/textures/blocks/marble_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/undergroundbiomes/textures/blocks/blueschist_gravel.png,xcount=1,ycount=1
texture:id=txt0195,filename=assets/undergroundbiomes/textures/blocks/greenschist_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/undergroundbiomes/textures/blocks/quartzite_gravel.png,xcount=1,ycount=1
texture:id=txt0194,filename=assets/undergroundbiomes/textures/blocks/blueschist_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/undergroundbiomes/textures/blocks/soapstone_gravel.png,xcount=1,ycount=1
texture:id=txt0197,filename=assets/undergroundbiomes/textures/blocks/migmatite_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/undergroundbiomes/textures/blocks/greenschist_gravel.png,xcount=1,ycount=1
texture:id=txt0196,filename=assets/undergroundbiomes/textures/blocks/soapstone_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/undergroundbiomes/textures/blocks/andesite_sand.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/undergroundbiomes/textures/blocks/rhyolite_sand.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/undergroundbiomes/textures/blocks/siltstone_gravel.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/undergroundbiomes/textures/blocks/shale_gravel.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/undergroundbiomes/textures/blocks/dolomite_gravel.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/undergroundbiomes/textures/blocks/lignite_gravel.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/undergroundbiomes/textures/blocks/chert_gravel.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/undergroundbiomes/textures/blocks/greywacke_gravel.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/undergroundbiomes/textures/blocks/black_granite_sand.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/undergroundbiomes/textures/blocks/red_granite_sand.png,xcount=1,ycount=1
texture:id=txt0012,filename=assets/undergroundbiomes/textures/blocks/andesite_cobble.png,xcount=1,ycount=1
texture:id=txt0133,filename=assets/undergroundbiomes/textures/blocks/dacite_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0254,filename=assets/undergroundbiomes/textures/blocks/red_granite_slab_top.png,xcount=1,ycount=1
texture:id=txt0011,filename=assets/undergroundbiomes/textures/blocks/rhyolite_cobble.png,xcount=1,ycount=1
texture:id=txt0132,filename=assets/undergroundbiomes/textures/blocks/dacite_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0253,filename=assets/undergroundbiomes/textures/blocks/chert_clay.png,xcount=1,ycount=1
texture:id=txt0014,filename=assets/undergroundbiomes/textures/blocks/basalt_cobble.png,xcount=1,ycount=1
texture:id=txt0135,filename=assets/undergroundbiomes/textures/blocks/gneiss_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0256,filename=assets/undergroundbiomes/textures/blocks/black_granite_slab_top.png,xcount=1,ycount=1
texture:id=txt0013,filename=assets/undergroundbiomes/textures/blocks/gabbro_cobble.png,xcount=1,ycount=1
texture:id=txt0134,filename=assets/undergroundbiomes/textures/blocks/gneiss_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0255,filename=assets/undergroundbiomes/textures/blocks/red_granite_slab_side.png,xcount=1,ycount=1
texture:id=txt0016,filename=assets/undergroundbiomes/textures/blocks/dacite_cobble.png,xcount=1,ycount=1
texture:id=txt0137,filename=assets/undergroundbiomes/textures/blocks/eclogite_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0258,filename=assets/undergroundbiomes/textures/blocks/rhyolite_slab_top.png,xcount=1,ycount=1
texture:id=txt0015,filename=assets/undergroundbiomes/textures/blocks/komatiite_cobble.png,xcount=1,ycount=1
texture:id=txt0136,filename=assets/undergroundbiomes/textures/blocks/gneiss_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0257,filename=assets/undergroundbiomes/textures/blocks/black_granite_slab_side.png,xcount=1,ycount=1
texture:id=txt0018,filename=assets/undergroundbiomes/textures/blocks/black_granite_brick.png,xcount=1,ycount=1
texture:id=txt0139,filename=assets/undergroundbiomes/textures/blocks/eclogite_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0017,filename=assets/undergroundbiomes/textures/blocks/red_granite_brick.png,xcount=1,ycount=1
texture:id=txt0138,filename=assets/undergroundbiomes/textures/blocks/eclogite_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0259,filename=assets/undergroundbiomes/textures/blocks/rhyolite_slab_side.png,xcount=1,ycount=1
texture:id=txt0019,filename=assets/undergroundbiomes/textures/blocks/rhyolite_brick.png,xcount=1,ycount=1
texture:id=txt0250,filename=assets/undergroundbiomes/textures/blocks/lignite_clay.png,xcount=1,ycount=1
texture:id=txt0010,filename=assets/undergroundbiomes/textures/blocks/black_granite_cobble.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/undergroundbiomes/textures/blocks/dacite_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0252,filename=assets/undergroundbiomes/textures/blocks/greywacke_clay.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/undergroundbiomes/textures/blocks/komatiite_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0251,filename=assets/undergroundbiomes/textures/blocks/dolomite_clay.png,xcount=1,ycount=1
texture:id=txt0023,filename=assets/undergroundbiomes/textures/blocks/komatiite_brick.png,xcount=1,ycount=1
texture:id=txt0144,filename=assets/undergroundbiomes/textures/blocks/quartzite_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0265,filename=assets/undergroundbiomes/textures/blocks/basalt_slab_side.png,xcount=1,ycount=1
texture:id=txt0022,filename=assets/undergroundbiomes/textures/blocks/basalt_brick.png,xcount=1,ycount=1
texture:id=txt0143,filename=assets/undergroundbiomes/textures/blocks/quartzite_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0264,filename=assets/undergroundbiomes/textures/blocks/basalt_slab_top.png,xcount=1,ycount=1
texture:id=txt0025,filename=assets/minecraft/textures/blocks/grass_top.png,xcount=1,ycount=1
texture:id=txt0146,filename=assets/undergroundbiomes/textures/blocks/blueschist_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0267,filename=assets/undergroundbiomes/textures/blocks/komatiite_slab_side.png,xcount=1,ycount=1
texture:id=txt0024,filename=assets/undergroundbiomes/textures/blocks/dacite_brick.png,xcount=1,ycount=1
texture:id=txt0145,filename=assets/undergroundbiomes/textures/blocks/quartzite_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0266,filename=assets/undergroundbiomes/textures/blocks/komatiite_slab_top.png,xcount=1,ycount=1
texture:id=txt0027,filename=assets/minecraft/textures/blocks/snow.png,xcount=1,ycount=1
texture:id=txt0148,filename=assets/undergroundbiomes/textures/blocks/blueschist_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0269,filename=assets/undergroundbiomes/textures/blocks/dacite_slab_side.png,xcount=1,ycount=1
texture:id=txt0026,filename=assets/undergroundbiomes/textures/blocks/overlays/overgrown/overgrown_stone_side_overlay.png,xcount=1,ycount=1
texture:id=txt0147,filename=assets/undergroundbiomes/textures/blocks/blueschist_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0268,filename=assets/undergroundbiomes/textures/blocks/dacite_slab_top.png,xcount=1,ycount=1
texture:id=txt0029,filename=assets/undergroundbiomes/textures/blocks/mossy_overlay.png,xcount=1,ycount=1
texture:id=txt0028,filename=assets/undergroundbiomes/textures/blocks/overlays/overgrown/overgrown_stone_snowed_side_overlay.png,xcount=1,ycount=1
texture:id=txt0149,filename=assets/undergroundbiomes/textures/blocks/greenschist_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0140,filename=assets/undergroundbiomes/textures/blocks/marble_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0261,filename=assets/undergroundbiomes/textures/blocks/andesite_slab_side.png,xcount=1,ycount=1
texture:id=txt0260,filename=assets/undergroundbiomes/textures/blocks/andesite_slab_top.png,xcount=1,ycount=1
texture:id=txt0021,filename=assets/undergroundbiomes/textures/blocks/gabbro_brick.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/undergroundbiomes/textures/blocks/marble_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0263,filename=assets/undergroundbiomes/textures/blocks/gabbro_slab_side.png,xcount=1,ycount=1
texture:id=txt0020,filename=assets/undergroundbiomes/textures/blocks/andesite_brick.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/undergroundbiomes/textures/blocks/marble_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0262,filename=assets/undergroundbiomes/textures/blocks/gabbro_slab_top.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/undergroundbiomes/textures/blocks/blueschist.png,xcount=1,ycount=1
texture:id=txt0155,filename=assets/undergroundbiomes/textures/blocks/migmatite_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0276,filename=assets/undergroundbiomes/textures/blocks/quartzite_slab_top.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/undergroundbiomes/textures/blocks/quartzite.png,xcount=1,ycount=1
texture:id=txt0154,filename=assets/undergroundbiomes/textures/blocks/soapstone_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0275,filename=assets/undergroundbiomes/textures/blocks/marble_slab_side.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/undergroundbiomes/textures/blocks/soapstone.png,xcount=1,ycount=1
texture:id=txt0157,filename=assets/undergroundbiomes/textures/blocks/migmatite_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0278,filename=assets/undergroundbiomes/textures/blocks/blueschist_slab_top.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/undergroundbiomes/textures/blocks/greenschist.png,xcount=1,ycount=1
texture:id=txt0156,filename=assets/undergroundbiomes/textures/blocks/migmatite_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0277,filename=assets/undergroundbiomes/textures/blocks/quartzite_slab_side.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/undergroundbiomes/textures/blocks/gneiss_cobble.png,xcount=1,ycount=1
texture:id=txt0159,filename=assets/undergroundbiomes/textures/blocks/limestone_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/undergroundbiomes/textures/blocks/migmatite.png,xcount=1,ycount=1
texture:id=txt0158,filename=assets/undergroundbiomes/textures/blocks/limestone_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0279,filename=assets/undergroundbiomes/textures/blocks/blueschist_slab_side.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/undergroundbiomes/textures/blocks/eclogite_cobble.png,xcount=1,ycount=1
texture:id=txt0270,filename=assets/undergroundbiomes/textures/blocks/gneiss_slab_top.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/undergroundbiomes/textures/blocks/gneiss.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/undergroundbiomes/textures/blocks/greenschist_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0272,filename=assets/undergroundbiomes/textures/blocks/eclogite_slab_top.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/undergroundbiomes/textures/blocks/greenschist_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0271,filename=assets/undergroundbiomes/textures/blocks/gneiss_slab_side.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/undergroundbiomes/textures/blocks/marble.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/undergroundbiomes/textures/blocks/soapstone_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0274,filename=assets/undergroundbiomes/textures/blocks/marble_slab_top.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/undergroundbiomes/textures/blocks/eclogite.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/undergroundbiomes/textures/blocks/soapstone_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0273,filename=assets/undergroundbiomes/textures/blocks/eclogite_slab_side.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/undergroundbiomes/textures/blocks/migmatite_cobble.png,xcount=1,ycount=1
texture:id=txt0166,filename=assets/undergroundbiomes/textures/blocks/shale_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0287,filename=assets/undergroundbiomes/textures/blocks/overlays/thermalfoundation/tin.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/undergroundbiomes/textures/blocks/soapstone_cobble.png,xcount=1,ycount=1
texture:id=txt0165,filename=assets/undergroundbiomes/textures/blocks/shale_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0286,filename=assets/undergroundbiomes/textures/blocks/overlays/projectred/ruby_ore.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/undergroundbiomes/textures/blocks/eclogite_brick.png,xcount=1,ycount=1
texture:id=txt0168,filename=assets/undergroundbiomes/textures/blocks/siltstone_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0289,filename=assets/undergroundbiomes/textures/blocks/overlays/thermalfoundation/silver.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/undergroundbiomes/textures/blocks/gneiss_brick.png,xcount=1,ycount=1
texture:id=txt0167,filename=assets/undergroundbiomes/textures/blocks/siltstone_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0288,filename=assets/undergroundbiomes/textures/blocks/overlays/custom/malachite.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/undergroundbiomes/textures/blocks/quartzite_brick.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/undergroundbiomes/textures/blocks/marble_brick.png,xcount=1,ycount=1
texture:id=txt0169,filename=assets/undergroundbiomes/textures/blocks/siltstone_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0160,filename=assets/undergroundbiomes/textures/blocks/limestone_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0281,filename=assets/undergroundbiomes/textures/blocks/greenschist_slab_side.png,xcount=1,ycount=1
texture:id=txt0280,filename=assets/undergroundbiomes/textures/blocks/greenschist_slab_top.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/undergroundbiomes/textures/blocks/quartzite_cobble.png,xcount=1,ycount=1
texture:id=txt0162,filename=assets/undergroundbiomes/textures/blocks/chalk_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0283,filename=assets/undergroundbiomes/textures/blocks/soapstone_slab_side.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/undergroundbiomes/textures/blocks/marble_cobble.png,xcount=1,ycount=1
texture:id=txt0161,filename=assets/undergroundbiomes/textures/blocks/chalk_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0282,filename=assets/undergroundbiomes/textures/blocks/soapstone_slab_top.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/undergroundbiomes/textures/blocks/greenschist_cobble.png,xcount=1,ycount=1
texture:id=txt0164,filename=assets/undergroundbiomes/textures/blocks/shale_sandstone_bottom.png,xcount=1,ycount=1
texture:id=txt0285,filename=assets/undergroundbiomes/textures/blocks/migmatite_slab_side.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/undergroundbiomes/textures/blocks/blueschist_cobble.png,xcount=1,ycount=1
