modname:explorercraft

texture:id=txt0012,filename=assets/explorercraft/textures/block/basalt/basalt_cobblestone.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/explorercraft/textures/block/block_ruby.png,xcount=1,ycount=1
texture:id=txt0020,filename=assets/explorercraft/textures/block/basalt/basalt_polished.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_purple.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/explorercraft/textures/block/ash/ash_leaves.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/explorercraft/textures/block/cherry/cherry_planks.png,xcount=1,ycount=1
texture:id=txt0154,filename=assets/explorercraft/textures/block/plants/cattail.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/explorercraft/textures/block/willow/willow_log.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_red.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/explorercraft/textures/block/maple/maple_planks.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/explorercraft/textures/block/slate/slate_bricks.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/explorercraft/textures/block/plants/tall_cattail_top.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/explorercraft/textures/block/infected_willow/infected_willow_trapdoor.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/explorercraft/textures/block/plants/noctiluca_stage3.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/explorercraft/textures/block/plants/noctiluca_stage2.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/explorercraft/textures/block/rice_straw_block_top.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/explorercraft/textures/block/plants/noctiluca_stage0.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/explorercraft/textures/block/rice_straw_block_side.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/explorercraft/textures/block/plants/noctiluca_stage1.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/explorercraft/textures/block/marble/marble_chiseled.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/explorercraft/textures/block/plants/green_mushroom.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/explorercraft/textures/block/cherry/cherry_stripped_log.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/explorercraft/textures/block/slate/slate_polished_top.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/explorercraft/textures/block/bamboo/bamboo_log.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/explorercraft/textures/block/plants/daffodil.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/minecraft/textures/colormap/foliage.png,xcount=1,ycount=1,format=BIOME
texture:id=txt0040,filename=assets/explorercraft/textures/block/plants/tall_cattail_bottom.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/explorercraft/textures/block/basalt/basalt_bricks.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/explorercraft/textures/block/plants/willow.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/explorercraft/textures/block/basalt/basalt_chiseled.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/explorercraft/textures/block/block_jade.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/explorercraft/textures/block/ore_amethyst.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/explorercraft/textures/block/bamboo/bamboo_sapling.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/explorercraft/textures/block/plants/rice_base.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/explorercraft/textures/block/bamboo/bamboo_log_top.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/explorercraft/textures/block/maple/maple_door_top.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/explorercraft/textures/block/maple/maple_door_bottom.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/explorercraft/textures/block/ash/ash_trapdoor.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/explorercraft/textures/block/willow/willow_leaves.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/explorercraft/textures/block/plants/leek_stage0.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_light_blue.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/explorercraft/textures/block/plants/leek_stage1.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/explorercraft/textures/block/willow/willow_stripped_log.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/explorercraft/textures/block/ash/ash_log_top.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/explorercraft/textures/block/ash/ash_sapling.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/explorercraft/textures/block/ash/ash_log.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_blue.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_magenta.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_yellow.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/explorercraft/textures/block/tatami_half.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/explorercraft/textures/block/infected_willow/infected_willow_door_top.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/explorercraft/textures/block/infected_willow/infected_willow_door_bottom.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/explorercraft/textures/block/infected_willow/infected_willow_stripped_log.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/explorercraft/textures/block/infected_willow/infected_willow_planks_e.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/explorercraft/textures/block/ore_jade.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/explorercraft/textures/block/marble/marble_polished.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/explorercraft/textures/block/plants/lupine.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/explorercraft/textures/block/plants/leek_stage3.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/explorercraft/textures/block/plants/leek_stage2.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_lime.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/explorercraft/textures/block/infected_willow/infected_willow_log_top.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_orange.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/explorercraft/textures/block/maple/maple_sapling.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_pink.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/explorercraft/textures/block/cherry/cherry_stripped_log_top.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/explorercraft/textures/block/infected_willow_pink/infected_willow_pink_log_top.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/explorercraft/textures/block/maple/maple_stripped_log_top.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/explorercraft/textures/block/maple/maple_stripped_log.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/explorercraft/textures/block/plants/pink_mushroom.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/explorercraft/textures/block/bamboo/bamboo_trapdoor.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/explorercraft/textures/block/willow/willow_door_top.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/explorercraft/textures/block/willow/willow_door_bottom.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/explorercraft/textures/block/willow/willow_stripped_log_top.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/explorercraft/textures/block/bamboo/bamboo_door_bottom.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/explorercraft/textures/block/willow/willow_log_top.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/explorercraft/textures/block/ash/ash_stripped_log.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/explorercraft/textures/block/bamboo/bamboo_door_top.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/explorercraft/textures/block/marble/marble_bricks.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/explorercraft/textures/block/maple/maple_trapdoor.png,xcount=1,ycount=1
texture:id=txt0001,filename=assets/explorercraft/textures/block/willow/willow_planks.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/explorercraft/textures/block/plants/rice_stage2.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/explorercraft/textures/block/mud.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/explorercraft/textures/block/cherry/cherry_door_top.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/explorercraft/textures/block/infected_willow_pink/infected_willow_pink_trapdoor.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/explorercraft/textures/block/infected_willow_pink/infected_willow_pink_stripped_log_top.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/explorercraft/textures/block/tatami_foot.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/explorercraft/textures/block/infected_willow_pink/infected_willow_pink_stripped_log.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/explorercraft/textures/block/tatami_head.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/explorercraft/textures/block/bamboo/bamboo_leaves.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/explorercraft/textures/block/plants/short_grass.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/explorercraft/textures/block/infected_willow/infected_willow_log.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/minecraft/textures/colormap/grass.png,xcount=1,ycount=1,format=BIOME
texture:id=txt0007,filename=assets/explorercraft/textures/block/maple/maple_log.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/explorercraft/textures/block/cherry/cherry_log.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/explorercraft/textures/block/ash/ash_planks.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/explorercraft/textures/block/sleeping_bag/sleeping_bag_light_gray.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/explorercraft/textures/block/infected_willow_pink/infected_willow_pink_planks.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/explorercraft/textures/block/maple/maple_log_top.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/explorercraft/textures/block/marble/marble_pillar.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/explorercraft/textures/block/dragon_heart.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/explorercraft/textures/block/slate/slate_mossy.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/explorercraft/textures/block/basalt/basalt_pillar.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/explorercraft/textures/block/slimey_stone.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/explorercraft/textures/block/ash/ash_door_top.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/explorercraft/textures/block/ash/ash_door_bottom.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/explorercraft/textures/block/cherry/cherry_door_bottom.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/explorercraft/textures/block/willow/willow_trapdoor.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/explorercraft/textures/block/plants/leek_wild.png,xcount=1,ycount=1
block:id=%willow_fence,data=12,data=14,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=*,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=1,data=3,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,patch26=0:txt0001,patch27=0:txt0001,patch28=0:txt0001,patch29=0:txt0001,patch30=0:txt0001,patch31=0:txt0001,patch32=0:txt0001,patch33=0:txt0001,patch34=0:txt0001,patch35=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=*,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=*,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=*,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=0,data=2,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,patch26=0:txt0001,patch27=0:txt0001,patch28=0:txt0001,patch29=0:txt0001,patch30=0:txt0001,patch31=0:txt0001,patch32=0:txt0001,patch33=0:txt0001,patch34=0:txt0001,patch35=0:txt0001,patch36=0:txt0001,patch37=0:txt0001,patch38=0:txt0001,patch39=0:txt0001,patch40=0:txt0001,patch41=0:txt0001,patch42=0:txt0001,patch43=0:txt0001,patch44=0:txt0001,patch45=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=*,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=13,data=15,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=*,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,patch26=0:txt0001,patch27=0:txt0001,patch28=0:txt0001,patch29=0:txt0001,patch30=0:txt0001,patch31=0:txt0001,patch32=0:txt0001,patch33=0:txt0001,patch34=0:txt0001,patch35=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=5,data=7,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=9,data=11,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=*,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=*,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=4,data=6,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,patch26=0:txt0001,patch27=0:txt0001,patch28=0:txt0001,patch29=0:txt0001,patch30=0:txt0001,patch31=0:txt0001,patch32=0:txt0001,patch33=0:txt0001,patch34=0:txt0001,patch35=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%willow_fence,data=8,data=10,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,patch6=0:txt0001,patch7=0:txt0001,patch8=0:txt0001,patch9=0:txt0001,patch10=0:txt0001,patch11=0:txt0001,patch12=0:txt0001,patch13=0:txt0001,patch14=0:txt0001,patch15=0:txt0001,patch16=0:txt0001,patch17=0:txt0001,patch18=0:txt0001,patch19=0:txt0001,patch20=0:txt0001,patch21=0:txt0001,patch22=0:txt0001,patch23=0:txt0001,patch24=0:txt0001,patch25=0:txt0001,patch26=0:txt0001,patch27=0:txt0001,patch28=0:txt0001,patch29=0:txt0001,patch30=0:txt0001,patch31=0:txt0001,patch32=0:txt0001,patch33=0:txt0001,patch34=0:txt0001,patch35=0:txt0001,transparency=SEMITRANSPARENT,stdrot=true
block:id=%infected_willow_pink_stripped_log,data=0,patch0=0:txt0003,patch1=6000:txt0002,patch2=4000:txt0002,patch3=5000:txt0003,patch4=6000:txt0002,patch5=6000:txt0002,stdrot=true
block:id=%infected_willow_pink_stripped_log,data=1,patch0=0:txt0002,patch1=0:txt0003,patch2=0:txt0002,patch3=0:txt0002,patch4=0:txt0003,patch5=0:txt0002,stdrot=true
block:id=%infected_willow_pink_stripped_log,data=2,patch0=4000:txt0002,patch1=5000:txt0002,patch2=5000:txt0003,patch3=6000:txt0002,patch4=0:txt0002,patch5=0:txt0003,stdrot=true
block:id=%infected_willow_pink_stripped_wood,data=0,patch0=0:txt0002,patch1=6000:txt0002,patch2=4000:txt0002,patch3=5000:txt0002,patch4=6000:txt0002,patch5=6000:txt0002,stdrot=true
