modname:mysticalagriculture

texture:id=prosperity_block,filename=assets/mysticalagriculture/textures/block/prosperity_block.png,xcount=1,ycount=1
texture:id=rock_crystal_flower,filename=assets/mysticalagriculture/textures/block/flower/rock_crystal_flower.png,xcount=1,ycount=1
texture:id=compressed_iron_flower,filename=assets/mysticalagriculture/textures/block/flower/compressed_iron_flower.png,xcount=1,ycount=1
texture:id=draconium_flower,filename=assets/mysticalagriculture/textures/block/flower/draconium_flower.png,xcount=1,ycount=1
texture:id=yellorium_flower,filename=assets/mysticalagriculture/textures/block/flower/yellorium_flower.png,xcount=1,ycount=1
texture:id=cyanite_flower,filename=assets/mysticalagriculture/textures/block/flower/cyanite_flower.png,xcount=1,ycount=1
texture:id=sky_stone_flower,filename=assets/mysticalagriculture/textures/block/flower/sky_stone_flower.png,xcount=1,ycount=1
texture:id=certus_quartz_flower,filename=assets/mysticalagriculture/textures/block/flower/certus_quartz_flower.png,xcount=1,ycount=1
texture:id=fluix_flower,filename=assets/mysticalagriculture/textures/block/flower/fluix_flower.png,xcount=1,ycount=1
texture:id=quartz_enriched_iron_flower,filename=assets/mysticalagriculture/textures/block/flower/quartz_enriched_iron_flower.png,xcount=1,ycount=1
texture:id=energized_steel_flower,filename=assets/mysticalagriculture/textures/block/flower/energized_steel_flower.png,xcount=1,ycount=1
texture:id=blazing_crystal_flower,filename=assets/mysticalagriculture/textures/block/flower/blazing_crystal_flower.png,xcount=1,ycount=1
texture:id=niotic_crystal_flower,filename=assets/mysticalagriculture/textures/block/flower/niotic_crystal_flower.png,xcount=1,ycount=1
texture:id=spirited_crystal_flower,filename=assets/mysticalagriculture/textures/block/flower/spirited_crystal_flower.png,xcount=1,ycount=1
texture:id=uraninite_flower,filename=assets/mysticalagriculture/textures/block/flower/uraninite_flower.png,xcount=1,ycount=1
texture:id=nether_star_flower,filename=assets/mysticalagradditions/textures/block/flower/nether_star_flower.png,xcount=1,ycount=1
texture:id=dragon_egg_flower,filename=assets/mysticalagradditions/textures/block/flower/dragon_egg_flower.png,xcount=1,ycount=1
texture:id=awakened_draconium_flower,filename=assets/mysticalagradditions/textures/block/flower/awakened_draconium_flower.png,xcount=1,ycount=1
texture:id=nitro_crystal_flower,filename=assets/mysticalagradditions/textures/block/flower/nitro_crystal_flower.png,xcount=1,ycount=1
block:id=%prosperity_block,patch0=0:prosperity_block,patch1=0:prosperity_block,patch2=0:prosperity_block,patch3=0:prosperity_block,patch4=0:prosperity_block,patch5=0:prosperity_block,stdrot=true
block:id=%inferium_block,patch0=0:inferium_block,patch1=0:inferium_block,patch2=0:inferium_block,patch3=0:inferium_block,patch4=0:inferium_block,patch5=0:inferium_block,stdrot=true
block:id=%prudentium_block,patch0=0:prudentium_block,patch1=0:prudentium_block,patch2=0:prudentium_block,patch3=0:prudentium_block,patch4=0:prudentium_block,patch5=0:prudentium_block,stdrot=true
block:id=%tertium_block,patch0=0:tertium_block,patch1=0:tertium_block,patch2=0:tertium_block,patch3=0:tertium_block,patch4=0:tertium_block,patch5=0:tertium_block,stdrot=true
block:id=%imperium_block,patch0=0:imperium_block,patch1=0:imperium_block,patch2=0:imperium_block,patch3=0:imperium_block,patch4=0:imperium_block,patch5=0:imperium_block,stdrot=true
block:id=%supremium_block,patch0=0:supremium_block,patch1=0:supremium_block,patch2=0:supremium_block,patch3=0:supremium_block,patch4=0:supremium_block,patch5=0:supremium_block,stdrot=true
block:id=%soulium_block,patch0=0:soulium_block,patch1=0:soulium_block,patch2=0:soulium_block,patch3=0:soulium_block,patch4=0:soulium_block,patch5=0:soulium_block,stdrot=true
block:id=%prosperity_ingot_block,patch0=0:prosperity_ingot_block,patch1=0:prosperity_ingot_block,patch2=0:prosperity_ingot_block,patch3=0:prosperity_ingot_block,patch4=0:prosperity_ingot_block,patch5=0:prosperity_ingot_block,stdrot=true
block:id=%inferium_ingot_block,patch0=0:inferium_ingot_block,patch1=0:inferium_ingot_block,patch2=0:inferium_ingot_block,patch3=0:inferium_ingot_block,patch4=0:inferium_ingot_block,patch5=0:inferium_ingot_block,stdrot=true
block:id=%prudentium_ingot_block,patch0=0:prudentium_ingot_block,patch1=0:prudentium_ingot_block,patch2=0:prudentium_ingot_block,patch3=0:prudentium_ingot_block,patch4=0:prudentium_ingot_block,patch5=0:prudentium_ingot_block,stdrot=true
block:id=%tertium_ingot_block,patch0=0:tertium_ingot_block,patch1=0:tertium_ingot_block,patch2=0:tertium_ingot_block,patch3=0:tertium_ingot_block,patch4=0:tertium_ingot_block,patch5=0:tertium_ingot_block,stdrot=true
block:id=%imperium_ingot_block,patch0=0:imperium_ingot_block,patch1=0:imperium_ingot_block,patch2=0:imperium_ingot_block,patch3=0:imperium_ingot_block,patch4=0:imperium_ingot_block,patch5=0:imperium_ingot_block,stdrot=true
block:id=%supremium_ingot_block,patch0=0:supremium_ingot_block,patch1=0:supremium_ingot_block,patch2=0:supremium_ingot_block,patch3=0:supremium_ingot_block,patch4=0:supremium_ingot_block,patch5=0:supremium_ingot_block,stdrot=true
