modname:mysticalagriculture

texture:id=txt0001,filename=assets/mysticalagriculture/textures/block/mystical_resource_crop_6.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/mysticalagriculture/textures/block/infusion_pedestal_top.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/mysticalagriculture/textures/block/infusion_pedestal_side.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/mysticalagriculture/textures/block/fiery_ingot_flower.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/mysticalagriculture/textures/block/elementium_flower.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/mysticalagriculture/textures/block/platinum_flower.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/mysticalagriculture/textures/block/prismarine_flower.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/mysticalagriculture/textures/block/machine_frame.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/mysticalagriculture/textures/block/slime_flower.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/mysticalagriculture/textures/block/fluix_flower.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/mysticalagriculture/textures/block/experience_flower.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/mysticalagriculture/textures/block/imperium_block.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/mysticalagriculture/textures/block/silver_flower.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/mysticalagriculture/textures/block/supremium_growth_accelerator.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/mysticalagriculture/textures/block/nature_flower.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/mysticalagriculture/textures/block/copper_flower.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/mysticalagriculture/textures/block/compressed_iron_flower.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/mysticalagriculture/textures/block/soulium_ingot_block.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/mysticalagriculture/textures/block/blaze_flower.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/mysticalagriculture/textures/block/spider_flower.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/mysticalagriculture/textures/block/saltpeter_flower.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/minecraft/textures/block/stone.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/mysticalagriculture/textures/block/prosperity_ore.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/mysticalagriculture/textures/block/ironwood_flower.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/mysticalagriculture/textures/block/supremium_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/mysticalagriculture/textures/block/supremium_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/mysticalagriculture/textures/block/limestone_flower.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/mysticalagriculture/textures/block/steeleaf_flower.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/mysticalagriculture/textures/block/enderman_flower.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/mysticalagriculture/textures/block/slimesteel_flower.png,xcount=1,ycount=1
texture:id=txt0090,filename=assets/mysticalagriculture/textures/block/wither_skeleton_flower.png,xcount=1,ycount=1
texture:id=txt0091,filename=assets/mysticalagriculture/textures/block/nickel_flower.png,xcount=1,ycount=1
texture:id=txt0092,filename=assets/mysticalagriculture/textures/block/nether_flower.png,xcount=1,ycount=1
texture:id=txt0093,filename=assets/mysticalagriculture/textures/block/mystical_flower_flower.png,xcount=1,ycount=1
texture:id=txt0094,filename=assets/mysticalagriculture/textures/block/apatite_flower.png,xcount=1,ycount=1
texture:id=txt0095,filename=assets/mysticalagriculture/textures/block/tertium_block.png,xcount=1,ycount=1
texture:id=txt0096,filename=assets/mysticalagriculture/textures/block/diamond_flower.png,xcount=1,ycount=1
texture:id=txt0097,filename=assets/mysticalagriculture/textures/block/terrasteel_flower.png,xcount=1,ycount=1
texture:id=txt0098,filename=assets/mysticalagriculture/textures/block/hop_graphite_flower.png,xcount=1,ycount=1
texture:id=txt0099,filename=assets/mysticalagriculture/textures/block/stone_flower.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/mysticalagriculture/textures/block/queens_slime_flower.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/mysticalagriculture/textures/block/lumium_flower.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/mysticalagriculture/textures/block/sky_stone_flower.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/mysticalagriculture/textures/block/prudentium_furnace_top.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/mysticalagriculture/textures/block/prudentium_furnace_side.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/mysticalagriculture/textures/block/prudentium_furnace_front_on.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/mysticalagriculture/textures/block/prudentium_furnace_front.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/mysticalagriculture/textures/block/manasteel_flower.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/mysticalagriculture/textures/block/prosperity_ingot_block.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/mysticalagriculture/textures/block/skeleton_flower.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/mysticalagriculture/textures/block/electrum_flower.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/mysticalagriculture/textures/block/iron_flower.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/mysticalagriculture/textures/block/tinkering_table_bottom.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/mysticalagriculture/textures/block/tinkering_table_side.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/mysticalagriculture/textures/block/tinkering_table_top.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/mysticalagriculture/textures/block/tinkering_table_bottom_2.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/mysticalagriculture/textures/block/imperium_furnace_top.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/mysticalagriculture/textures/block/imperium_furnace_side.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/mysticalagriculture/textures/block/imperium_furnace_front_on.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/mysticalagriculture/textures/block/imperium_furnace_front.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/mysticalagradditions/textures/block/dragon_egg_flower.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/mysticalagriculture/textures/block/inferium_flower.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/mysticalagriculture/textures/block/certus_quartz_flower.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/mysticalagriculture/textures/block/rabbit_flower.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/mysticalagriculture/textures/block/soul_glass.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/mysticalagriculture/textures/block/inferium_ingot_block.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/mysticalagriculture/textures/block/chicken_flower.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/mysticalagriculture/textures/block/energized_steel_flower.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/mysticalagriculture/textures/block/draconium_flower.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/mysticalagriculture/textures/block/end_flower.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/mysticalagriculture/textures/block/tertium_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/mysticalagriculture/textures/block/tertium_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0132,filename=assets/mysticalagriculture/textures/block/uraninite_flower.png,xcount=1,ycount=1
texture:id=txt0133,filename=assets/mysticalagriculture/textures/block/lead_flower.png,xcount=1,ycount=1
texture:id=txt0134,filename=assets/mysticalagriculture/textures/block/nether_quartz_flower.png,xcount=1,ycount=1
texture:id=txt0135,filename=assets/mysticalagriculture/textures/block/infusion_altar_bottom.png,xcount=1,ycount=1
texture:id=txt0136,filename=assets/mysticalagriculture/textures/block/infusion_altar_side.png,xcount=1,ycount=1
texture:id=txt0137,filename=assets/mysticalagriculture/textures/block/soulium_block.png,xcount=1,ycount=1
texture:id=txt0138,filename=assets/mysticalagriculture/textures/block/squid_flower.png,xcount=1,ycount=1
texture:id=txt0139,filename=assets/mysticalagriculture/textures/block/soulstone_cracked_bricks.png,xcount=1,ycount=1
texture:id=txt0140,filename=assets/mysticalagriculture/textures/block/turtle_flower.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/mysticalagriculture/textures/block/enderium_flower.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/mysticalagriculture/textures/block/tertium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0143,filename=assets/mysticalagriculture/textures/block/sapphire_flower.png,xcount=1,ycount=1
texture:id=txt0144,filename=assets/mysticalagriculture/textures/block/witherproof_block.png,xcount=1,ycount=1
texture:id=txt0145,filename=assets/mysticalagriculture/textures/block/ghast_flower.png,xcount=1,ycount=1
texture:id=txt0146,filename=assets/mysticalagriculture/textures/block/inferium_block.png,xcount=1,ycount=1
texture:id=txt0147,filename=assets/mysticalagriculture/textures/block/supremium_block.png,xcount=1,ycount=1
texture:id=txt0148,filename=assets/mysticalagriculture/textures/block/rose_gold_flower.png,xcount=1,ycount=1
texture:id=txt0149,filename=assets/mysticalagriculture/textures/block/witherproof_glass.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/mysticalagriculture/textures/block/basalt_flower.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/mysticalagriculture/textures/block/basalz_flower.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/mysticalagriculture/textures/block/supremium_ingot_block.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/mysticalagriculture/textures/block/imperium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0154,filename=assets/mysticalagriculture/textures/block/prudentium_growth_accelerator.png,xcount=1,ycount=1
texture:id=txt0155,filename=assets/mysticalagriculture/textures/block/rubber_flower.png,xcount=1,ycount=1
texture:id=txt0156,filename=assets/mysticalagriculture/textures/block/imperium_growth_accelerator.png,xcount=1,ycount=1
texture:id=txt0157,filename=assets/mysticalagriculture/textures/block/aquamarine_flower.png,xcount=1,ycount=1
texture:id=txt0158,filename=assets/mysticalagriculture/textures/block/yellorium_flower.png,xcount=1,ycount=1
texture:id=txt0159,filename=assets/mysticalagriculture/textures/block/witherproof_bricks.png,xcount=1,ycount=1
texture:id=txt0160,filename=assets/mysticalagriculture/textures/block/refined_glowstone_flower.png,xcount=1,ycount=1
texture:id=txt0161,filename=assets/mysticalagriculture/textures/block/starmetal_flower.png,xcount=1,ycount=1
texture:id=txt0162,filename=assets/mysticalagriculture/textures/block/sheep_flower.png,xcount=1,ycount=1
texture:id=txt0163,filename=assets/mysticalagradditions/textures/block/awakened_draconium_flower.png,xcount=1,ycount=1
texture:id=txt0164,filename=assets/mysticalagriculture/textures/block/blitz_flower.png,xcount=1,ycount=1
texture:id=txt0165,filename=assets/mysticalagriculture/textures/block/prudentium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0166,filename=assets/mysticalagriculture/textures/block/prudentium_ingot_block.png,xcount=1,ycount=1
texture:id=txt0167,filename=assets/mysticalagriculture/textures/block/fluorite_flower.png,xcount=1,ycount=1
texture:id=txt0168,filename=assets/mysticalagriculture/textures/block/imperium_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0169,filename=assets/mysticalagriculture/textures/block/imperium_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0170,filename=assets/mysticalagriculture/textures/block/supremium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0171,filename=assets/mysticalagriculture/textures/block/cyanite_flower.png,xcount=1,ycount=1
texture:id=txt0172,filename=assets/mysticalagriculture/textures/block/pig_iron_flower.png,xcount=1,ycount=1
texture:id=txt0173,filename=assets/mysticalagriculture/textures/block/signalum_flower.png,xcount=1,ycount=1
texture:id=txt0174,filename=assets/mysticalagriculture/textures/block/emerald_flower.png,xcount=1,ycount=1
texture:id=txt0175,filename=assets/mysticalagriculture/textures/block/gold_flower.png,xcount=1,ycount=1
texture:id=txt0176,filename=assets/mysticalagriculture/textures/block/cow_flower.png,xcount=1,ycount=1
texture:id=txt0177,filename=assets/mysticalagriculture/textures/block/wood_flower.png,xcount=1,ycount=1
texture:id=txt0178,filename=assets/mysticalagriculture/textures/block/redstone_flower.png,xcount=1,ycount=1
texture:id=txt0179,filename=assets/mysticalagriculture/textures/block/prosperity_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0180,filename=assets/mysticalagriculture/textures/block/tin_flower.png,xcount=1,ycount=1
texture:id=txt0181,filename=assets/mysticalagriculture/textures/block/inferium_ore.png,xcount=1,ycount=1
texture:id=txt0182,filename=assets/mysticalagriculture/textures/block/inferium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0183,filename=assets/mysticalagriculture/textures/block/spirited_crystal_flower.png,xcount=1,ycount=1
texture:id=txt0184,filename=assets/mysticalagriculture/textures/block/coral_flower.png,xcount=1,ycount=1
texture:id=txt0185,filename=assets/mysticalagriculture/textures/block/soulium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0186,filename=assets/mysticalagriculture/textures/block/soulstone_chiseled_bricks.png,xcount=1,ycount=1
texture:id=txt0187,filename=assets/mysticalagriculture/textures/block/refined_obsidian_flower.png,xcount=1,ycount=1
texture:id=txt0188,filename=assets/mysticalagriculture/textures/block/honey_flower.png,xcount=1,ycount=1
texture:id=txt0189,filename=assets/mysticalagriculture/textures/block/hepatizon_flower.png,xcount=1,ycount=1
texture:id=txt0190,filename=assets/mysticalagriculture/textures/block/niotic_crystal_flower.png,xcount=1,ycount=1
texture:id=txt0191,filename=assets/mysticalagriculture/textures/block/dirt_flower.png,xcount=1,ycount=1
texture:id=txt0192,filename=assets/mysticalagriculture/textures/block/coal_flower.png,xcount=1,ycount=1
texture:id=txt0193,filename=assets/mysticalagriculture/textures/block/tertium_furnace_top.png,xcount=1,ycount=1
texture:id=txt0194,filename=assets/mysticalagriculture/textures/block/tertium_furnace_side.png,xcount=1,ycount=1
texture:id=txt0195,filename=assets/mysticalagriculture/textures/block/tertium_furnace_front_on.png,xcount=1,ycount=1
texture:id=txt0196,filename=assets/mysticalagriculture/textures/block/tertium_furnace_front.png,xcount=1,ycount=1
texture:id=txt0197,filename=assets/mysticalagriculture/textures/block/tertium_growth_accelerator.png,xcount=1,ycount=1
texture:id=txt0198,filename=assets/mysticalagriculture/textures/block/inferium_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0199,filename=assets/mysticalagriculture/textures/block/inferium_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0200,filename=assets/mysticalagriculture/textures/block/soulstone_smooth.png,xcount=1,ycount=1
texture:id=txt0201,filename=assets/mysticalagriculture/textures/block/soulstone_smooth_slab_side.png,xcount=1,ycount=1
texture:id=txt0202,filename=assets/mysticalagriculture/textures/block/glowstone_flower.png,xcount=1,ycount=1
texture:id=txt0203,filename=assets/mysticalagradditions/textures/block/nitro_crystal_flower.png,xcount=1,ycount=1
texture:id=txt0204,filename=assets/mysticalagriculture/textures/block/inferium_growth_accelerator.png,xcount=1,ycount=1
texture:id=txt0205,filename=assets/mysticalagriculture/textures/block/pig_flower.png,xcount=1,ycount=1
texture:id=txt0206,filename=assets/mysticalagriculture/textures/block/lapis_lazuli_flower.png,xcount=1,ycount=1
texture:id=txt0207,filename=assets/mysticalagriculture/textures/block/netherite_flower.png,xcount=1,ycount=1
texture:id=txt0208,filename=assets/mysticalagriculture/textures/block/zombie_flower.png,xcount=1,ycount=1
texture:id=txt0209,filename=assets/mysticalagriculture/textures/block/rock_crystal_flower.png,xcount=1,ycount=1
texture:id=txt0210,filename=assets/mysticalagriculture/textures/block/prudentium_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0211,filename=assets/mysticalagriculture/textures/block/prudentium_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0212,filename=assets/mysticalagriculture/textures/block/fish_flower.png,xcount=1,ycount=1
texture:id=txt0213,filename=assets/mysticalagriculture/textures/block/imperium_ingot_block.png,xcount=1,ycount=1
block:id=%steel_crop,data=6,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=7,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0004,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,blockcolor=txt0002,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=4,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=5,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=2,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=3,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=0,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=1,patch0=0:txt0010,patch1=0:txt0010,patch2=0:txt0010,patch3=0:txt0010,transparency=TRANSPARENT,stdrot=true
block:id=%inferium_furnace,data=0,patch0=0:txt0012,patch1=0:txt0011,patch2=0:txt0013,patch3=0:txt0012,patch4=0:txt0011,patch5=0:txt0012,stdrot=true
block:id=%inferium_furnace,data=2,patch0=0:txt0012,patch1=5000:txt0011,patch2=0:txt0012,patch3=0:txt0012,patch4=5000:txt0011,patch5=0:txt0013,stdrot=true
block:id=%inferium_furnace,data=4,patch0=0:txt0013,patch1=6000:txt0011,patch2=0:txt0012,patch3=0:txt0012,patch4=4000:txt0011,patch5=0:txt0012,stdrot=true
block:id=%inferium_furnace,data=6,patch0=0:txt0012,patch1=4000:txt0011,patch2=0:txt0012,patch3=0:txt0013,patch4=6000:txt0011,patch5=0:txt0012,stdrot=true
block:id=%inferium_furnace,data=5,patch0=0:txt0014,patch1=6000:txt0011,patch2=0:txt0012,patch3=0:txt0012,patch4=4000:txt0011,patch5=0:txt0012,stdrot=true
block:id=%inferium_furnace,data=7,patch0=0:txt0012,patch1=4000:txt0011,patch2=0:txt0012,patch3=0:txt0014,patch4=6000:txt0011,patch5=0:txt0012,stdrot=true
block:id=%inferium_furnace,data=3,patch0=0:txt0012,patch1=5000:txt0011,patch2=0:txt0012,patch3=0:txt0012,patch4=5000:txt0011,patch5=0:txt0014,stdrot=true
block:id=%inferium_furnace,data=1,patch0=0:txt0012,patch1=0:txt0011,patch2=0:txt0014,patch3=0:txt0012,patch4=0:txt0011,patch5=0:txt0012,stdrot=true
block:id=%sulfur_crop,data=6,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,transparency=TRANSPARENT,stdrot=true
block:id=%sulfur_crop,data=7,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0015,patch5=0:txt0015,patch6=0:txt0015,patch7=0:txt0015,blockcolor=txt0002,transparency=TRANSPARENT,stdrot=true
block:id=%sulfur_crop,data=4,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,transparency=TRANSPARENT,stdrot=true
block:id=%sulfur_crop,data=5,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,transparency=TRANSPARENT,stdrot=true
block:id=%sulfur_crop,data=2,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,transparency=TRANSPARENT,stdrot=true
block:id=%sulfur_crop,data=3,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,transparency=TRANSPARENT,stdrot=true
block:id=%sulfur_crop,data=0,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,transparency=TRANSPARENT,stdrot=true
block:id=%sulfur_crop,data=1,patch0=0:txt0010,patch1=0:txt0010,patch2=0:txt0010,patch3=0:txt0010,transparency=TRANSPARENT,stdrot=true
block:id=%creeper_crop,data=6,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,transparency=TRANSPARENT,stdrot=true
block:id=%creeper_crop,data=7,patch0=0:txt0017,patch1=0:txt0017,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0018,patch5=0:txt0018,patch6=0:txt0018,patch7=0:txt0018,blockcolor=txt0002,transparency=TRANSPARENT,stdrot=true
block:id=%creeper_crop,data=4,patch0=0:txt0019,patch1=0:txt0019,patch2=0:txt0019,patch3=0:txt0019,transparency=TRANSPARENT,stdrot=true
block:id=%creeper_crop,data=5,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0020,patch3=0:txt0020,transparency=TRANSPARENT,stdrot=true
block:id=%creeper_crop,data=2,patch0=0:txt0021,patch1=0:txt0021,patch2=0:txt0021,patch3=0:txt0021,transparency=TRANSPARENT,stdrot=true
