modname:forbidden_arcanus

texture:id=darkstone,filename=assets/forbidden_arcanus/textures/block/darkstone.png,xcount=1,ycount=1
texture:id=arcane_polished_darkstone_pillar,filename=assets/forbidden_arcanus/textures/block/arcane_polished_darkstone_pillar.png,xcount=1,ycount=1
texture:id=arcane_polished_darkstone_rod_top,filename=assets/forbidden_arcanus/textures/block/arcane_polished_darkstone_rod_top.png,xcount=1,ycount=1
texture:id=arcane_polished_darkstone_rod_side,filename=assets/forbidden_arcanus/textures/block/arcane_polished_darkstone_rod_side.png,xcount=1,ycount=1
texture:id=darkstone_pedestal_top,filename=assets/forbidden_arcanus/textures/block/darkstone_pedestal_top.png,xcount=1,ycount=1
texture:id=darkstone_pedestal,filename=assets/forbidden_arcanus/textures/block/darkstone_pedestal.png,xcount=1,ycount=1
texture:id=hephaestus_forge_bottom,filename=assets/forbidden_arcanus/textures/block/hephaestus_forge_bottom.png,xcount=1,ycount=1
texture:id=pedestal_bottom,filename=assets/forbidden_arcanus/textures/block/pedestal_bottom.png,xcount=1,ycount=1
texture:id=arcane_darkstone_pedestal_top,filename=assets/forbidden_arcanus/textures/block/arcane_darkstone_pedestal_top.png,xcount=1,ycount=1
texture:id=arcane_darkstone_pedestal,filename=assets/forbidden_arcanus/textures/block/arcane_darkstone_pedestal.png,xcount=1,ycount=1
texture:id=clibano_center_top,filename=assets/forbidden_arcanus/textures/block/clibano_combustion/clibano_center_top.png,xcount=1,ycount=1
texture:id=clibano_center_side,filename=assets/forbidden_arcanus/textures/block/clibano_combustion/clibano_center_side.png,xcount=1,ycount=1
texture:id=clibano_center_front_off,filename=assets/forbidden_arcanus/textures/block/clibano_combustion/clibano_center_front_off.png,xcount=1,ycount=1
texture:id=clibano_side_off,filename=assets/forbidden_arcanus/textures/block/clibano_combustion/clibano_side_off.png,xcount=1,ycount=1
texture:id=clibano_side_fire,filename=assets/forbidden_arcanus/textures/block/clibano_combustion/clibano_side_fire.png,xcount=1,ycount=1
texture:id=clibano_side_blue_fire,filename=assets/forbidden_arcanus/textures/block/clibano_combustion/clibano_side_blue_fire.png,xcount=1,ycount=1
texture:id=clibano_corner,filename=assets/forbidden_arcanus/textures/block/clibano_combustion/clibano_corner.png,xcount=1,ycount=1
texture:id=clibano_center_front_fire,filename=assets/forbidden_arcanus/textures/block/clibano_combustion/clibano_center_front_fire.png,xcount=1,ycount=1
texture:id=clibano_center_front_blue_fire,filename=assets/forbidden_arcanus/textures/block/clibano_combustion/clibano_center_front_blue_fire.png,xcount=1,ycount=1
texture:id=stella_arcanum,filename=assets/forbidden_arcanus/textures/block/stella_arcanum.png,xcount=1,ycount=1
texture:id=xpetrified_ore,filename=assets/forbidden_arcanus/textures/block/xpetrified_ore.png,xcount=1,ycount=1
texture:id=xpetrified_ore_layer,filename=assets/forbidden_arcanus/textures/block/xpetrified_ore_layer.png,xcount=1,ycount=1
texture:id=arcane_crystal_ore,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_ore/arcane_crystal_ore.png,xcount=1,ycount=1
texture:id=arcane_crystal_ore_layer,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_ore/arcane_crystal_ore_layer.png,xcount=1,ycount=1
texture:id=deepslate_arcane_crystal_ore,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_ore/deepslate_arcane_crystal_ore.png,xcount=1,ycount=1
texture:id=runic_stone,filename=assets/forbidden_arcanus/textures/block/runic_stone/runic_stone.png,xcount=1,ycount=1
texture:id=rune_layer,filename=assets/forbidden_arcanus/textures/block/runic_stone/rune_layer.png,xcount=1,ycount=1
texture:id=runic_deepslate,filename=assets/forbidden_arcanus/textures/block/runic_stone/runic_deepslate.png,xcount=1,ycount=1
texture:id=runic_darkstone,filename=assets/forbidden_arcanus/textures/block/runic_stone/runic_darkstone.png,xcount=1,ycount=1
texture:id=dark_nether_star_block,filename=assets/forbidden_arcanus/textures/block/dark_nether_star_block.png,xcount=1,ycount=1
texture:id=processed_obsidian_block,filename=assets/forbidden_arcanus/textures/block/processed_obsidian_block.png,xcount=1,ycount=1
texture:id=arcane_gold_block,filename=assets/forbidden_arcanus/textures/block/arcane_gold_block.png,xcount=1,ycount=1
texture:id=stellarite_block,filename=assets/forbidden_arcanus/textures/block/stellarite_block.png,xcount=1,ycount=1
texture:id=arcane_crystal_block,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_block.png,xcount=1,ycount=1
texture:id=rune_block,filename=assets/forbidden_arcanus/textures/block/rune_block.png,xcount=1,ycount=1
texture:id=dark_rune_block,filename=assets/forbidden_arcanus/textures/block/dark_rune_block.png,xcount=1,ycount=1
texture:id=arcane_golden_glass,filename=assets/forbidden_arcanus/textures/block/arcane_golden_glass.png,xcount=1,ycount=1
texture:id=runic_glass,filename=assets/forbidden_arcanus/textures/block/runic_glass.png,xcount=1,ycount=1
texture:id=dark_runic_glass,filename=assets/forbidden_arcanus/textures/block/dark_runic_glass.png,xcount=1,ycount=1
texture:id=arcane_golden_glass_pane_top,filename=assets/forbidden_arcanus/textures/block/arcane_golden_glass_pane_top.png,xcount=1,ycount=1
texture:id=runic_glass_pane_top,filename=assets/forbidden_arcanus/textures/block/runic_glass_pane_top.png,xcount=1,ycount=1
texture:id=dark_runic_glass_pane_top,filename=assets/forbidden_arcanus/textures/block/dark_runic_glass_pane_top.png,xcount=1,ycount=1
texture:id=soulless_sand,filename=assets/forbidden_arcanus/textures/block/soulless_sand.png,xcount=1,ycount=1
texture:id=soulless_sandstone,filename=assets/forbidden_arcanus/textures/block/soulless_sandstone.png,xcount=1,ycount=1
texture:id=cut_soulless_sandstone,filename=assets/forbidden_arcanus/textures/block/cut_soulless_sandstone.png,xcount=1,ycount=1
texture:id=cut_soulless_sandstone_side,filename=assets/forbidden_arcanus/textures/block/cut_soulless_sandstone_side.png,xcount=1,ycount=1
texture:id=polished_soulless_sandstone,filename=assets/forbidden_arcanus/textures/block/polished_soulless_sandstone.png,xcount=1,ycount=1
texture:id=fungyss,filename=assets/forbidden_arcanus/textures/block/fungyss.png,xcount=1,ycount=1
texture:id=cherrywood_sapling,filename=assets/forbidden_arcanus/textures/block/cherrywood_sapling.png,xcount=1,ycount=1
texture:id=mysterywood_sapling,filename=assets/forbidden_arcanus/textures/block/mysterywood_sapling.png,xcount=1,ycount=1
texture:id=growing_edelwood,filename=assets/forbidden_arcanus/textures/block/growing_edelwood.png,xcount=1,ycount=1
texture:id=fungyss_block,filename=assets/forbidden_arcanus/textures/block/fungyss_block.png,xcount=1,ycount=1
texture:id=fungyss_block_inside,filename=assets/forbidden_arcanus/textures/block/fungyss_block_inside.png,xcount=1,ycount=1
texture:id=cherrywood_leaves,filename=assets/forbidden_arcanus/textures/block/cherrywood_leaves.png,xcount=1,ycount=1
texture:id=cherry_flower_vines,filename=assets/forbidden_arcanus/textures/block/cherry_flower_vines.png,xcount=1,ycount=1
texture:id=cherry_flower_vines_plant0,filename=assets/forbidden_arcanus/textures/block/cherry_flower_vines_plant0.png,xcount=1,ycount=1
texture:id=mysterywood_leaves,filename=assets/forbidden_arcanus/textures/block/mysterywood_leaves.png,xcount=1,ycount=1
texture:id=nuggety_mysterywood_leaves,filename=assets/forbidden_arcanus/textures/block/nuggety_mysterywood_leaves.png,xcount=1,ycount=1
texture:id=fungyss_stem_top,filename=assets/forbidden_arcanus/textures/block/fungyss_stem_top.png,xcount=1,ycount=1
texture:id=fungyss_stem,filename=assets/forbidden_arcanus/textures/block/fungyss_stem.png,xcount=1,ycount=1
texture:id=cherrywood_log_top,filename=assets/forbidden_arcanus/textures/block/cherrywood_log_top.png,xcount=1,ycount=1
texture:id=cherrywood_log,filename=assets/forbidden_arcanus/textures/block/cherrywood_log.png,xcount=1,ycount=1
texture:id=thin_cherrywood_log_top,filename=assets/forbidden_arcanus/textures/block/thin_cherrywood_log_top.png,xcount=1,ycount=1
texture:id=mysterywood_log_top,filename=assets/forbidden_arcanus/textures/block/mysterywood_log_top.png,xcount=1,ycount=1
texture:id=mysterywood_log,filename=assets/forbidden_arcanus/textures/block/mysterywood_log.png,xcount=1,ycount=1
texture:id=edelwood_log_top,filename=assets/forbidden_arcanus/textures/block/edelwood_log_top.png,xcount=1,ycount=1
texture:id=edelwood_log,filename=assets/forbidden_arcanus/textures/block/edelwood_log.png,xcount=1,ycount=1
texture:id=edelwood_log_oily,filename=assets/forbidden_arcanus/textures/block/edelwood_log_oily.png,xcount=1,ycount=1
texture:id=carved_edelwood_log,filename=assets/forbidden_arcanus/textures/block/carved_edelwood_log.png,xcount=1,ycount=1
texture:id=edelwood_leaves,filename=assets/forbidden_arcanus/textures/block/edelwood_leaves.png,xcount=1,ycount=1
texture:id=edelwood_branch,filename=assets/forbidden_arcanus/textures/block/edelwood_branch.png,xcount=1,ycount=1
texture:id=stripped_cherrywood_log_top,filename=assets/forbidden_arcanus/textures/block/stripped_cherrywood_log_top.png,xcount=1,ycount=1
texture:id=stripped_cherrywood_log,filename=assets/forbidden_arcanus/textures/block/stripped_cherrywood_log.png,xcount=1,ycount=1
texture:id=stripped_mysterywood_log_top,filename=assets/forbidden_arcanus/textures/block/stripped_mysterywood_log_top.png,xcount=1,ycount=1
texture:id=stripped_mysterywood_log,filename=assets/forbidden_arcanus/textures/block/stripped_mysterywood_log.png,xcount=1,ycount=1
texture:id=fungyss_planks,filename=assets/forbidden_arcanus/textures/block/fungyss_planks.png,xcount=1,ycount=1
texture:id=cherrywood_planks,filename=assets/forbidden_arcanus/textures/block/cherrywood_planks.png,xcount=1,ycount=1
texture:id=carved_cherrywood_planks,filename=assets/forbidden_arcanus/textures/block/carved_cherrywood_planks.png,xcount=1,ycount=1
texture:id=mysterywood_planks,filename=assets/forbidden_arcanus/textures/block/mysterywood_planks.png,xcount=1,ycount=1
texture:id=edelwood_planks,filename=assets/forbidden_arcanus/textures/block/edelwood_planks.png,xcount=1,ycount=1
texture:id=arcane_edelwood_planks,filename=assets/forbidden_arcanus/textures/block/arcane_edelwood_planks.png,xcount=1,ycount=1
texture:id=arcane_gold_door_bottom,filename=assets/forbidden_arcanus/textures/block/arcane_gold_door_bottom.png,xcount=1,ycount=1
texture:id=arcane_gold_door_top,filename=assets/forbidden_arcanus/textures/block/arcane_gold_door_top.png,xcount=1,ycount=1
texture:id=fungyss_door_bottom,filename=assets/forbidden_arcanus/textures/block/fungyss_door_bottom.png,xcount=1,ycount=1
texture:id=fungyss_door_top,filename=assets/forbidden_arcanus/textures/block/fungyss_door_top.png,xcount=1,ycount=1
texture:id=cherrywood_door_bottom,filename=assets/forbidden_arcanus/textures/block/cherrywood_door_bottom.png,xcount=1,ycount=1
texture:id=cherrywood_door_top,filename=assets/forbidden_arcanus/textures/block/cherrywood_door_top.png,xcount=1,ycount=1
texture:id=mysterywood_door_bottom,filename=assets/forbidden_arcanus/textures/block/mysterywood_door_bottom.png,xcount=1,ycount=1
texture:id=mysterywood_door_top,filename=assets/forbidden_arcanus/textures/block/mysterywood_door_top.png,xcount=1,ycount=1
texture:id=edelwood_door_bottom,filename=assets/forbidden_arcanus/textures/block/edelwood_door_bottom.png,xcount=1,ycount=1
texture:id=edelwood_door_top,filename=assets/forbidden_arcanus/textures/block/edelwood_door_top.png,xcount=1,ycount=1
texture:id=arcane_gold_trapdoor,filename=assets/forbidden_arcanus/textures/block/arcane_gold_trapdoor.png,xcount=1,ycount=1
texture:id=fungyss_trapdoor,filename=assets/forbidden_arcanus/textures/block/fungyss_trapdoor.png,xcount=1,ycount=1
texture:id=cherrywood_trapdoor,filename=assets/forbidden_arcanus/textures/block/cherrywood_trapdoor.png,xcount=1,ycount=1
texture:id=mysterywood_trapdoor,filename=assets/forbidden_arcanus/textures/block/mysterywood_trapdoor.png,xcount=1,ycount=1
texture:id=edelwood_trapdoor,filename=assets/forbidden_arcanus/textures/block/edelwood_trapdoor.png,xcount=1,ycount=1
texture:id=edelwood_ladder,filename=assets/forbidden_arcanus/textures/block/edelwood_ladder.png,xcount=1,ycount=1
texture:id=hephaestus_forge_side,filename=assets/forbidden_arcanus/textures/block/hephaestus_forge_side.png,xcount=1,ycount=1
texture:id=hephaestus_forge_top,filename=assets/forbidden_arcanus/textures/block/hephaestus_forge_top.png,xcount=1,ycount=1
texture:id=hephaestus_forge_cloth_side,filename=assets/forbidden_arcanus/textures/block/hephaestus_forge_cloth_side.png,xcount=1,ycount=1
texture:id=hephaestus_forge_top_layer,filename=assets/forbidden_arcanus/textures/block/hephaestus_forge_top_layer.png,xcount=1,ycount=1
texture:id=hephaestus_forge_side_layer,filename=assets/forbidden_arcanus/textures/block/hephaestus_forge_side_layer.png,xcount=1,ycount=1
texture:id=arcane_dragon_egg_top,filename=assets/forbidden_arcanus/textures/block/arcane_dragon_egg_top.png,xcount=1,ycount=1
texture:id=arcane_dragon_egg_side,filename=assets/forbidden_arcanus/textures/block/arcane_dragon_egg_side.png,xcount=1,ycount=1
texture:id=arcane_crystal_obelisk_top,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_obelisk_top.png,xcount=1,ycount=1
texture:id=arcane_crystal_obelisk_upper,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_obelisk_upper.png,xcount=1,ycount=1
texture:id=arcane_crystal_obelisk_middle,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_obelisk_middle.png,xcount=1,ycount=1
texture:id=arcane_crystal_obelisk_base,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_obelisk_base.png,xcount=1,ycount=1
texture:id=arcane_crystal_obelisk_lower,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_obelisk_lower.png,xcount=1,ycount=1
texture:id=arcane_crystal_obelisk_lower_layer,filename=assets/forbidden_arcanus/textures/block/arcane_crystal_obelisk_lower_layer.png,xcount=1,ycount=1
texture:id=utrem_jar_top,filename=assets/forbidden_arcanus/textures/block/utrem_jar_top.png,xcount=1,ycount=1
texture:id=utrem_jar_side,filename=assets/forbidden_arcanus/textures/block/utrem_jar_side.png,xcount=1,ycount=1
texture:id=utrem_jar_bottom,filename=assets/forbidden_arcanus/textures/block/utrem_jar_bottom.png,xcount=1,ycount=1
texture:id=utrem_jar_pixie,filename=assets/forbidden_arcanus/textures/block/utrem_jar_pixie.png,xcount=1,ycount=1
texture:id=corrupted_utrem_jar_top,filename=assets/forbidden_arcanus/textures/block/corrupted_utrem_jar_top.png,xcount=1,ycount=1
texture:id=corrupted_utrem_jar_side,filename=assets/forbidden_arcanus/textures/block/corrupted_utrem_jar_side.png,xcount=1,ycount=1
texture:id=corrupted_utrem_jar_bottom,filename=assets/forbidden_arcanus/textures/block/corrupted_utrem_jar_bottom.png,xcount=1,ycount=1
texture:id=corrupted_utrem_jar_pixie,filename=assets/forbidden_arcanus/textures/block/corrupted_utrem_jar_pixie.png,xcount=1,ycount=1
texture:id=nipa,filename=assets/forbidden_arcanus/textures/block/nipa.png,xcount=1,ycount=1
texture:id=petrified_root,filename=assets/forbidden_arcanus/textures/block/petrified_root.png,xcount=1,ycount=1
texture:id=petrified_root_saturated_inner,filename=assets/forbidden_arcanus/textures/block/petrified_root_saturated_inner.png,xcount=1,ycount=1
texture:id=petrified_root_side,filename=assets/forbidden_arcanus/textures/block/petrified_root_side.png,xcount=1,ycount=1
texture:id=arcane_golden_chain,filename=assets/forbidden_arcanus/textures/block/arcane_golden_chain.png,xcount=1,ycount=1
texture:id=yellow_orchid,filename=assets/forbidden_arcanus/textures/block/yellow_orchid.png,xcount=1,ycount=1
texture:id=golden_orchid_stage0,filename=assets/forbidden_arcanus/textures/block/golden_orchid_stage0.png,xcount=1,ycount=1
texture:id=golden_orchid_stage1,filename=assets/forbidden_arcanus/textures/block/golden_orchid_stage1.png,xcount=1,ycount=1
texture:id=golden_orchid_stage2,filename=assets/forbidden_arcanus/textures/block/golden_orchid_stage2.png,xcount=1,ycount=1
texture:id=golden_orchid_stage3,filename=assets/forbidden_arcanus/textures/block/golden_orchid_stage3.png,xcount=1,ycount=1
texture:id=golden_orchid_stage4,filename=assets/forbidden_arcanus/textures/block/golden_orchid_stage4.png,xcount=1,ycount=1
texture:id=golden_orchid_stage5,filename=assets/forbidden_arcanus/textures/block/golden_orchid_stage5.png,xcount=1,ycount=1
texture:id=golden_orchid_stage6,filename=assets/forbidden_arcanus/textures/block/golden_orchid_stage6.png,xcount=1,ycount=1
texture:id=magical_farmland,filename=assets/forbidden_arcanus/textures/block/magical_farmland.png,xcount=1,ycount=1
texture:id=magical_dirt,filename=assets/forbidden_arcanus/textures/block/magical_dirt.png,xcount=1,ycount=1
texture:id=magical_farmland_moist,filename=assets/forbidden_arcanus/textures/block/magical_farmland_moist.png,xcount=1,ycount=1
texture:id=strange_root_stage0,filename=assets/forbidden_arcanus/textures/block/strange_root_stage0.png,xcount=1,ycount=1
texture:id=strange_root_stage1,filename=assets/forbidden_arcanus/textures/block/strange_root_stage1.png,xcount=1,ycount=1
texture:id=strange_root_stage2,filename=assets/forbidden_arcanus/textures/block/strange_root_stage2.png,xcount=1,ycount=1
texture:id=strange_root_stage3,filename=assets/forbidden_arcanus/textures/block/strange_root_stage3.png,xcount=1,ycount=1
texture:id=flower_pot,filename=assets/minecraft/textures/block/flower_pot.png,xcount=1,ycount=1
texture:id=dirt,filename=assets/minecraft/textures/block/dirt.png,xcount=1,ycount=1
block:id=%darkstone,patch0=0:darkstone,patch1=0:darkstone,patch2=0:darkstone,patch3=0:darkstone,patch4=0:darkstone,patch5=0:darkstone,stdrot=true
block:id=%arcane_chiseled_darkstone,patch0=0:arcane_chiseled_darkstone,patch1=0:arcane_chiseled_darkstone,patch2=0:arcane_chiseled_darkstone,patch3=0:arcane_chiseled_darkstone,patch4=0:arcane_chiseled_darkstone,patch5=0:arcane_chiseled_darkstone,stdrot=true
block:id=%darkstone_slab,state=type:top,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_slab,state=type:bottom,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_slab,state=type:double,patch0=0:darkstone,patch1=0:darkstone,patch2=0:darkstone,patch3=0:darkstone,patch4=0:darkstone,patch5=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:top/shape:straight,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:top/shape:inner_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:top/shape:inner_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:top/shape:outer_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:top/shape:outer_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:bottom/shape:straight,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:bottom/shape:inner_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:bottom/shape:inner_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:bottom/shape:outer_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:north/half:bottom/shape:outer_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:top/shape:straight,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:top/shape:inner_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:top/shape:inner_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:top/shape:outer_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:top/shape:outer_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:bottom/shape:straight,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:bottom/shape:inner_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:bottom/shape:inner_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:bottom/shape:outer_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:south/half:bottom/shape:outer_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:top/shape:straight,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:top/shape:inner_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:top/shape:inner_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:top/shape:outer_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:top/shape:outer_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:bottom/shape:straight,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:bottom/shape:inner_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:bottom/shape:inner_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:bottom/shape:outer_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:west/half:bottom/shape:outer_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:top/shape:straight,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:top/shape:inner_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:top/shape:inner_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:top/shape:outer_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:top/shape:outer_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:bottom/shape:straight,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:bottom/shape:inner_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:bottom/shape:inner_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:bottom/shape:outer_left,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_stairs,state=facing:east/half:bottom/shape:outer_right,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:none/east:none/up:true/south:none/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:low/east:none/up:true/south:none/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:tall/east:none/up:true/south:none/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:none/east:none/up:false/south:none/north:none,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:low/east:none/up:false/south:none/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:tall/east:none/up:false/south:none/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:none/east:none/up:true/south:low/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:low/east:none/up:true/south:low/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:tall/east:none/up:true/south:low/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:none/east:none/up:false/south:low/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:low/east:none/up:false/south:low/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:tall/east:none/up:false/south:low/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:none/east:none/up:true/south:tall/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
block:id=%darkstone_wall,state=west:low/east:none/up:true/south:tall/north:none,patch0=0:darkstone,transparency=SEMITRANSPARENT,stdrot=true
