modname:absentbydesign

texture:id=acacia_log,filename=assets/minecraft/textures/block/acacia_log.png,xcount=1,ycount=1
texture:id=lime_terracotta,filename=assets/minecraft/textures/block/lime_terracotta.png,xcount=1,ycount=1
texture:id=pink_terracotta,filename=assets/minecraft/textures/block/pink_terracotta.png,xcount=1,ycount=1
texture:id=gray_terracotta,filename=assets/minecraft/textures/block/gray_terracotta.png,xcount=1,ycount=1
texture:id=light_gray_terracotta,filename=assets/minecraft/textures/block/light_gray_terracotta.png,xcount=1,ycount=1
texture:id=cyan_terracotta,filename=assets/minecraft/textures/block/cyan_terracotta.png,xcount=1,ycount=1
texture:id=purple_terracotta,filename=assets/minecraft/textures/block/purple_terracotta.png,xcount=1,ycount=1
texture:id=blue_terracotta,filename=assets/minecraft/textures/block/blue_terracotta.png,xcount=1,ycount=1
texture:id=brown_terracotta,filename=assets/minecraft/textures/block/brown_terracotta.png,xcount=1,ycount=1
texture:id=green_terracotta,filename=assets/minecraft/textures/block/green_terracotta.png,xcount=1,ycount=1
texture:id=red_terracotta,filename=assets/minecraft/textures/block/red_terracotta.png,xcount=1,ycount=1
texture:id=black_terracotta,filename=assets/minecraft/textures/block/black_terracotta.png,xcount=1,ycount=1
texture:id=terracotta,filename=assets/minecraft/textures/block/terracotta.png,xcount=1,ycount=1
texture:id=glass,filename=assets/minecraft/textures/block/glass.png,xcount=1,ycount=1
texture:id=white_stained_glass,filename=assets/minecraft/textures/block/white_stained_glass.png,xcount=1,ycount=1
texture:id=orange_stained_glass,filename=assets/minecraft/textures/block/orange_stained_glass.png,xcount=1,ycount=1
texture:id=magenta_stained_glass,filename=assets/minecraft/textures/block/magenta_stained_glass.png,xcount=1,ycount=1
texture:id=light_blue_stained_glass,filename=assets/minecraft/textures/block/light_blue_stained_glass.png,xcount=1,ycount=1
texture:id=yellow_stained_glass,filename=assets/minecraft/textures/block/yellow_stained_glass.png,xcount=1,ycount=1
texture:id=lime_stained_glass,filename=assets/minecraft/textures/block/lime_stained_glass.png,xcount=1,ycount=1
texture:id=pink_stained_glass,filename=assets/minecraft/textures/block/pink_stained_glass.png,xcount=1,ycount=1
texture:id=gray_stained_glass,filename=assets/minecraft/textures/block/gray_stained_glass.png,xcount=1,ycount=1
texture:id=light_gray_stained_glass,filename=assets/minecraft/textures/block/light_gray_stained_glass.png,xcount=1,ycount=1
texture:id=cyan_stained_glass,filename=assets/minecraft/textures/block/cyan_stained_glass.png,xcount=1,ycount=1
texture:id=purple_stained_glass,filename=assets/minecraft/textures/block/purple_stained_glass.png,xcount=1,ycount=1
texture:id=blue_stained_glass,filename=assets/minecraft/textures/block/blue_stained_glass.png,xcount=1,ycount=1
texture:id=brown_stained_glass,filename=assets/minecraft/textures/block/brown_stained_glass.png,xcount=1,ycount=1
texture:id=green_stained_glass,filename=assets/minecraft/textures/block/green_stained_glass.png,xcount=1,ycount=1
texture:id=red_stained_glass,filename=assets/minecraft/textures/block/red_stained_glass.png,xcount=1,ycount=1
texture:id=black_stained_glass,filename=assets/minecraft/textures/block/black_stained_glass.png,xcount=1,ycount=1
texture:id=mushroom_stem,filename=assets/minecraft/textures/block/mushroom_stem.png,xcount=1,ycount=1
texture:id=red_mushroom_block,filename=assets/minecraft/textures/block/red_mushroom_block.png,xcount=1,ycount=1
texture:id=brown_mushroom_block,filename=assets/minecraft/textures/block/brown_mushroom_block.png,xcount=1,ycount=1
texture:id=mushroom_block_inside,filename=assets/minecraft/textures/block/mushroom_block_inside.png,xcount=1,ycount=1
texture:id=calcite,filename=assets/minecraft/textures/block/calcite.png,xcount=1,ycount=1
texture:id=amethyst_block,filename=assets/minecraft/textures/block/amethyst_block.png,xcount=1,ycount=1
texture:id=tuff,filename=assets/minecraft/textures/block/tuff.png,xcount=1,ycount=1
texture:id=smooth_basalt,filename=assets/minecraft/textures/block/smooth_basalt.png,xcount=1,ycount=1
texture:id=cracked_nether_bricks,filename=assets/minecraft/textures/block/cracked_nether_bricks.png,xcount=1,ycount=1
texture:id=cracked_deepslate_bricks,filename=assets/minecraft/textures/block/cracked_deepslate_bricks.png,xcount=1,ycount=1
texture:id=cracked_deepslate_tiles,filename=assets/minecraft/textures/block/cracked_deepslate_tiles.png,xcount=1,ycount=1
texture:id=smooth_stone,filename=assets/minecraft/textures/block/smooth_stone.png,xcount=1,ycount=1
texture:id=stripped_acacia_log,filename=assets/minecraft/textures/block/stripped_acacia_log.png,xcount=1,ycount=1
texture:id=stripped_birch_log,filename=assets/minecraft/textures/block/stripped_birch_log.png,xcount=1,ycount=1
texture:id=stripped_dark_oak_log,filename=assets/minecraft/textures/block/stripped_dark_oak_log.png,xcount=1,ycount=1
texture:id=stripped_jungle_log,filename=assets/minecraft/textures/block/stripped_jungle_log.png,xcount=1,ycount=1
texture:id=stripped_oak_log,filename=assets/minecraft/textures/block/stripped_oak_log.png,xcount=1,ycount=1
texture:id=stripped_spruce_log,filename=assets/minecraft/textures/block/stripped_spruce_log.png,xcount=1,ycount=1
texture:id=polished_andesite,filename=assets/minecraft/textures/block/polished_andesite.png,xcount=1,ycount=1
texture:id=polished_diorite,filename=assets/minecraft/textures/block/polished_diorite.png,xcount=1,ycount=1
texture:id=polished_granite,filename=assets/minecraft/textures/block/polished_granite.png,xcount=1,ycount=1
texture:id=purpur_block,filename=assets/minecraft/textures/block/purpur_block.png,xcount=1,ycount=1
texture:id=red_sandstone_top,filename=assets/minecraft/textures/block/red_sandstone_top.png,xcount=1,ycount=1
texture:id=sandstone_top,filename=assets/minecraft/textures/block/sandstone_top.png,xcount=1,ycount=1
texture:id=stone,filename=assets/minecraft/textures/block/stone.png,xcount=1,ycount=1
texture:id=chiseled_stone_bricks,filename=assets/minecraft/textures/block/chiseled_stone_bricks.png,xcount=1,ycount=1
texture:id=prismarine_bricks,filename=assets/minecraft/textures/block/prismarine_bricks.png,xcount=1,ycount=1
texture:id=dark_prismarine,filename=assets/minecraft/textures/block/dark_prismarine.png,xcount=1,ycount=1
texture:id=stripped_crimson_stem,filename=assets/minecraft/textures/block/stripped_crimson_stem.png,xcount=1,ycount=1
texture:id=stripped_warped_stem,filename=assets/minecraft/textures/block/stripped_warped_stem.png,xcount=1,ycount=1
texture:id=oak_planks,filename=assets/minecraft/textures/block/oak_planks.png,xcount=1,ycount=1
texture:id=dark_oak_planks,filename=assets/minecraft/textures/block/dark_oak_planks.png,xcount=1,ycount=1
texture:id=acacia_planks,filename=assets/minecraft/textures/block/acacia_planks.png,xcount=1,ycount=1
texture:id=jungle_planks,filename=assets/minecraft/textures/block/jungle_planks.png,xcount=1,ycount=1
texture:id=birch_planks,filename=assets/minecraft/textures/block/birch_planks.png,xcount=1,ycount=1
texture:id=spruce_planks,filename=assets/minecraft/textures/block/spruce_planks.png,xcount=1,ycount=1
texture:id=crimson_planks,filename=assets/minecraft/textures/block/crimson_planks.png,xcount=1,ycount=1
texture:id=warped_planks,filename=assets/minecraft/textures/block/warped_planks.png,xcount=1,ycount=1
texture:id=nether_bricks,filename=assets/minecraft/textures/block/nether_bricks.png,xcount=1,ycount=1
texture:id=stone_bricks,filename=assets/minecraft/textures/block/stone_bricks.png,xcount=1,ycount=1
texture:id=polished_blackstone_bricks,filename=assets/minecraft/textures/block/polished_blackstone_bricks.png,xcount=1,ycount=1
texture:id=bricks,filename=assets/minecraft/textures/block/bricks.png,xcount=1,ycount=1
texture:id=end_stone_bricks,filename=assets/minecraft/textures/block/end_stone_bricks.png,xcount=1,ycount=1
texture:id=prismarine,filename=assets/minecraft/textures/block/prismarine.png,xcount=1,ycount=1
texture:id=granite,filename=assets/minecraft/textures/block/granite.png,xcount=1,ycount=1
texture:id=andesite,filename=assets/minecraft/textures/block/andesite.png,xcount=1,ycount=1
texture:id=diorite,filename=assets/minecraft/textures/block/diorite.png,xcount=1,ycount=1
texture:id=blackstone,filename=assets/minecraft/textures/block/blackstone.png,xcount=1,ycount=1
texture:id=quartz_block_top,filename=assets/minecraft/textures/block/quartz_block_top.png,xcount=1,ycount=1
block:id=%fence_log_acacia,state=west:true/east:true/south:true/north:true,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:false/east:true/south:true/north:true,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:true/east:true/south:false/north:true,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:false/east:true/south:false/north:true,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:true/east:true/south:true/north:false,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:false/east:true/south:true/north:false,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:true/east:true/south:false/north:false,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:false/east:true/south:false/north:false,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:true/east:false/south:true/north:true,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:false/east:false/south:true/north:true,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:true/east:false/south:false/north:true,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:false/east:false/south:false/north:true,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:true/east:false/south:true/north:false,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:false/east:false/south:true/north:false,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:true/east:false/south:false/north:false,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_acacia,state=west:false/east:false/south:false/north:false,patch0=0:acacia_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:true/east:true/south:true/north:true,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:false/east:true/south:true/north:true,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:true/east:true/south:false/north:true,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:false/east:true/south:false/north:true,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:true/east:true/south:true/north:false,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:false/east:true/south:true/north:false,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:true/east:true/south:false/north:false,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:false/east:true/south:false/north:false,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:true/east:false/south:true/north:true,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:false/east:false/south:true/north:true,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:true/east:false/south:false/north:true,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:false/east:false/south:false/north:true,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:true/east:false/south:true/north:false,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:false/east:false/south:true/north:false,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:true/east:false/south:false/north:false,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_birch,state=west:false/east:false/south:false/north:false,patch0=0:birch_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:true/east:true/south:true/north:true,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:false/east:true/south:true/north:true,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:true/east:true/south:false/north:true,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:false/east:true/south:false/north:true,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:true/east:true/south:true/north:false,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:false/east:true/south:true/north:false,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:true/east:true/south:false/north:false,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:false/east:true/south:false/north:false,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:true/east:false/south:true/north:true,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:false/east:false/south:true/north:true,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:true/east:false/south:false/north:true,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:false/east:false/south:false/north:true,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:true/east:false/south:true/north:false,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:false/east:false/south:true/north:false,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:true/east:false/south:false/north:false,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_darkoak,state=west:false/east:false/south:false/north:false,patch0=0:dark_oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:true/east:true/south:true/north:true,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:false/east:true/south:true/north:true,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:true/east:true/south:false/north:true,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:false/east:true/south:false/north:true,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:true/east:true/south:true/north:false,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:false/east:true/south:true/north:false,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:true/east:true/south:false/north:false,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:false/east:true/south:false/north:false,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:true/east:false/south:true/north:true,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:false/east:false/south:true/north:true,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:true/east:false/south:false/north:true,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:false/east:false/south:false/north:true,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:true/east:false/south:true/north:false,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:false/east:false/south:true/north:false,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:true/east:false/south:false/north:false,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_jungle,state=west:false/east:false/south:false/north:false,patch0=0:jungle_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:true/east:true/south:true/north:true,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:false/east:true/south:true/north:true,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:true/east:true/south:false/north:true,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:false/east:true/south:false/north:true,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:true/east:true/south:true/north:false,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:false/east:true/south:true/north:false,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:true/east:true/south:false/north:false,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:false/east:true/south:false/north:false,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:true/east:false/south:true/north:true,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:false/east:false/south:true/north:true,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:true/east:false/south:false/north:true,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:false/east:false/south:false/north:true,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:true/east:false/south:true/north:false,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:false/east:false/south:true/north:false,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:true/east:false/south:false/north:false,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_oak,state=west:false/east:false/south:false/north:false,patch0=0:oak_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:true/east:true/south:true/north:true,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:false/east:true/south:true/north:true,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:true/east:true/south:false/north:true,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:false/east:true/south:false/north:true,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:true/east:true/south:true/north:false,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:false/east:true/south:true/north:false,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:true/east:true/south:false/north:false,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:false/east:true/south:false/north:false,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:true/east:false/south:true/north:true,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:false/east:false/south:true/north:true,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:true/east:false/south:false/north:true,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:false/east:false/south:false/north:true,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:true/east:false/south:true/north:false,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:false/east:false/south:true/north:false,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:true/east:false/south:false/north:false,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_log_spruce,state=west:false/east:false/south:false/north:false,patch0=0:spruce_log,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_red_netherbrick,state=west:true/east:true/south:true/north:true,patch0=0:red_nether_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_red_netherbrick,state=west:false/east:true/south:true/north:true,patch0=0:red_nether_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_red_netherbrick,state=west:true/east:true/south:false/north:true,patch0=0:red_nether_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_red_netherbrick,state=west:false/east:true/south:false/north:true,patch0=0:red_nether_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%fence_red_netherbrick,state=west:true/east:true/south:true/north:false,patch0=0:red_nether_bricks,transparency=SEMITRANSPARENT,stdrot=true
