modname:mcwdoors

texture:id=japanese_oak_lower,filename=assets/mcwdoors/textures/block/japanese_oak_lower.png,xcount=1,ycount=1
texture:id=warped_barn_door_lower,filename=assets/mcwdoors/textures/block/warped_barn_door_lower.png,xcount=1,ycount=1
texture:id=warped_barn_door_upper,filename=assets/mcwdoors/textures/block/warped_barn_door_upper.png,xcount=1,ycount=1
texture:id=oak_barn_glass_door_upper,filename=assets/mcwdoors/textures/block/oak_barn_glass_door_upper.png,xcount=1,ycount=1
texture:id=spruce_barn_glass_door_upper,filename=assets/mcwdoors/textures/block/spruce_barn_glass_door_upper.png,xcount=1,ycount=1
texture:id=birch_barn_glass_door_upper,filename=assets/mcwdoors/textures/block/birch_barn_glass_door_upper.png,xcount=1,ycount=1
texture:id=jungle_barn_glass_door_upper,filename=assets/mcwdoors/textures/block/jungle_barn_glass_door_upper.png,xcount=1,ycount=1
texture:id=acacia_barn_glass_door_upper,filename=assets/mcwdoors/textures/block/acacia_barn_glass_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_barn_glass_door_upper,filename=assets/mcwdoors/textures/block/dark_oak_barn_glass_door_upper.png,xcount=1,ycount=1
texture:id=crimson_barn_glass_door_upper,filename=assets/mcwdoors/textures/block/crimson_barn_glass_door_upper.png,xcount=1,ycount=1
texture:id=warped_barn_glass_door_upper,filename=assets/mcwdoors/textures/block/warped_barn_glass_door_upper.png,xcount=1,ycount=1
texture:id=oak_modern_door_lower,filename=assets/mcwdoors/textures/block/oak_modern_door_lower.png,xcount=1,ycount=1
texture:id=oak_modern_door_upper,filename=assets/mcwdoors/textures/block/oak_modern_door_upper.png,xcount=1,ycount=1
texture:id=spruce_modern_door_lower,filename=assets/mcwdoors/textures/block/spruce_modern_door_lower.png,xcount=1,ycount=1
texture:id=spruce_modern_door_upper,filename=assets/mcwdoors/textures/block/spruce_modern_door_upper.png,xcount=1,ycount=1
texture:id=birch_modern_door_lower,filename=assets/mcwdoors/textures/block/birch_modern_door_lower.png,xcount=1,ycount=1
texture:id=birch_modern_door_upper,filename=assets/mcwdoors/textures/block/birch_modern_door_upper.png,xcount=1,ycount=1
texture:id=jungle_modern_door_lower,filename=assets/mcwdoors/textures/block/jungle_modern_door_lower.png,xcount=1,ycount=1
texture:id=jungle_modern_door_upper,filename=assets/mcwdoors/textures/block/jungle_modern_door_upper.png,xcount=1,ycount=1
texture:id=acacia_modern_door_lower,filename=assets/mcwdoors/textures/block/acacia_modern_door_lower.png,xcount=1,ycount=1
texture:id=acacia_modern_door_upper,filename=assets/mcwdoors/textures/block/acacia_modern_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_modern_door_lower,filename=assets/mcwdoors/textures/block/dark_oak_modern_door_lower.png,xcount=1,ycount=1
texture:id=dark_oak_modern_door_upper,filename=assets/mcwdoors/textures/block/dark_oak_modern_door_upper.png,xcount=1,ycount=1
texture:id=crimson_modern_door_lower,filename=assets/mcwdoors/textures/block/crimson_modern_door_lower.png,xcount=1,ycount=1
texture:id=crimson_modern_door_upper,filename=assets/mcwdoors/textures/block/crimson_modern_door_upper.png,xcount=1,ycount=1
texture:id=warped_modern_door_lower,filename=assets/mcwdoors/textures/block/warped_modern_door_lower.png,xcount=1,ycount=1
texture:id=warped_modern_door_upper,filename=assets/mcwdoors/textures/block/warped_modern_door_upper.png,xcount=1,ycount=1
texture:id=oak_cottage_door_lower,filename=assets/mcwdoors/textures/block/oak_cottage_door_lower.png,xcount=1,ycount=1
texture:id=oak_cottage_door_upper,filename=assets/mcwdoors/textures/block/oak_cottage_door_upper.png,xcount=1,ycount=1
texture:id=birch_cottage_door_lower,filename=assets/mcwdoors/textures/block/birch_cottage_door_lower.png,xcount=1,ycount=1
texture:id=birch_cottage_door_upper,filename=assets/mcwdoors/textures/block/birch_cottage_door_upper.png,xcount=1,ycount=1
texture:id=jungle_cottage_door_lower,filename=assets/mcwdoors/textures/block/jungle_cottage_door_lower.png,xcount=1,ycount=1
texture:id=jungle_cottage_door_upper,filename=assets/mcwdoors/textures/block/jungle_cottage_door_upper.png,xcount=1,ycount=1
texture:id=acacia_cottage_door_lower,filename=assets/mcwdoors/textures/block/acacia_cottage_door_lower.png,xcount=1,ycount=1
texture:id=acacia_cottage_door_upper,filename=assets/mcwdoors/textures/block/acacia_cottage_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_cottage_door_lower,filename=assets/mcwdoors/textures/block/dark_oak_cottage_door_lower.png,xcount=1,ycount=1
texture:id=dark_oak_cottage_door_upper,filename=assets/mcwdoors/textures/block/dark_oak_cottage_door_upper.png,xcount=1,ycount=1
texture:id=crimson_cottage_door_lower,filename=assets/mcwdoors/textures/block/crimson_cottage_door_lower.png,xcount=1,ycount=1
texture:id=crimson_cottage_door_upper,filename=assets/mcwdoors/textures/block/crimson_cottage_door_upper.png,xcount=1,ycount=1
texture:id=warped_cottage_door_lower,filename=assets/mcwdoors/textures/block/warped_cottage_door_lower.png,xcount=1,ycount=1
texture:id=warped_cottage_door_upper,filename=assets/mcwdoors/textures/block/warped_cottage_door_upper.png,xcount=1,ycount=1
texture:id=spruce_classic_door_lower,filename=assets/mcwdoors/textures/block/spruce_classic_door_lower.png,xcount=1,ycount=1
texture:id=spruce_classic_door_upper,filename=assets/mcwdoors/textures/block/spruce_classic_door_upper.png,xcount=1,ycount=1
texture:id=birch_classic_door_lower,filename=assets/mcwdoors/textures/block/birch_classic_door_lower.png,xcount=1,ycount=1
texture:id=birch_classic_door_upper,filename=assets/mcwdoors/textures/block/birch_classic_door_upper.png,xcount=1,ycount=1
texture:id=jungle_classic_door_lower,filename=assets/mcwdoors/textures/block/jungle_classic_door_lower.png,xcount=1,ycount=1
texture:id=jungle_classic_door_upper,filename=assets/mcwdoors/textures/block/jungle_classic_door_upper.png,xcount=1,ycount=1
texture:id=acacia_classic_door_lower,filename=assets/mcwdoors/textures/block/acacia_classic_door_lower.png,xcount=1,ycount=1
texture:id=acacia_classic_door_upper,filename=assets/mcwdoors/textures/block/acacia_classic_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_classic_door_lower,filename=assets/mcwdoors/textures/block/dark_oak_classic_door_lower.png,xcount=1,ycount=1
texture:id=crimson_classic_door_lower,filename=assets/mcwdoors/textures/block/crimson_classic_door_lower.png,xcount=1,ycount=1
texture:id=crimson_classic_door_upper,filename=assets/mcwdoors/textures/block/crimson_classic_door_upper.png,xcount=1,ycount=1
texture:id=warped_classic_door_lower,filename=assets/mcwdoors/textures/block/warped_classic_door_lower.png,xcount=1,ycount=1
texture:id=warped_classic_door_upper,filename=assets/mcwdoors/textures/block/warped_classic_door_upper.png,xcount=1,ycount=1
texture:id=oak_beach_door_lower,filename=assets/mcwdoors/textures/block/oak_beach_door_lower.png,xcount=1,ycount=1
texture:id=oak_beach_door_upper,filename=assets/mcwdoors/textures/block/oak_beach_door_upper.png,xcount=1,ycount=1
texture:id=spruce_beach_door_lower,filename=assets/mcwdoors/textures/block/spruce_beach_door_lower.png,xcount=1,ycount=1
texture:id=spruce_beach_door_upper,filename=assets/mcwdoors/textures/block/spruce_beach_door_upper.png,xcount=1,ycount=1
texture:id=birch_beach_door_lower,filename=assets/mcwdoors/textures/block/birch_beach_door_lower.png,xcount=1,ycount=1
texture:id=birch_beach_door_upper,filename=assets/mcwdoors/textures/block/birch_beach_door_upper.png,xcount=1,ycount=1
texture:id=acacia_beach_door_lower,filename=assets/mcwdoors/textures/block/acacia_beach_door_lower.png,xcount=1,ycount=1
texture:id=acacia_beach_door_upper,filename=assets/mcwdoors/textures/block/acacia_beach_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_beach_door_lower,filename=assets/mcwdoors/textures/block/dark_oak_beach_door_lower.png,xcount=1,ycount=1
texture:id=dark_oak_beach_door_upper,filename=assets/mcwdoors/textures/block/dark_oak_beach_door_upper.png,xcount=1,ycount=1
texture:id=crimson_beach_door_lower,filename=assets/mcwdoors/textures/block/crimson_beach_door_lower.png,xcount=1,ycount=1
texture:id=crimson_beach_door_upper,filename=assets/mcwdoors/textures/block/crimson_beach_door_upper.png,xcount=1,ycount=1
texture:id=warped_beach_door_lower,filename=assets/mcwdoors/textures/block/warped_beach_door_lower.png,xcount=1,ycount=1
texture:id=warped_beach_door_upper,filename=assets/mcwdoors/textures/block/warped_beach_door_upper.png,xcount=1,ycount=1
texture:id=oak_paper_door_lower,filename=assets/mcwdoors/textures/block/oak_paper_door_lower.png,xcount=1,ycount=1
texture:id=oak_paper_door_upper,filename=assets/mcwdoors/textures/block/oak_paper_door_upper.png,xcount=1,ycount=1
texture:id=spruce_paper_door_lower,filename=assets/mcwdoors/textures/block/spruce_paper_door_lower.png,xcount=1,ycount=1
texture:id=spruce_paper_door_upper,filename=assets/mcwdoors/textures/block/spruce_paper_door_upper.png,xcount=1,ycount=1
texture:id=jungle_paper_door_lower,filename=assets/mcwdoors/textures/block/jungle_paper_door_lower.png,xcount=1,ycount=1
texture:id=jungle_paper_door_upper,filename=assets/mcwdoors/textures/block/jungle_paper_door_upper.png,xcount=1,ycount=1
texture:id=acacia_paper_door_lower,filename=assets/mcwdoors/textures/block/acacia_paper_door_lower.png,xcount=1,ycount=1
texture:id=acacia_paper_door_upper,filename=assets/mcwdoors/textures/block/acacia_paper_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_paper_door_lower,filename=assets/mcwdoors/textures/block/dark_oak_paper_door_lower.png,xcount=1,ycount=1
texture:id=dark_oak_paper_door_upper,filename=assets/mcwdoors/textures/block/dark_oak_paper_door_upper.png,xcount=1,ycount=1
texture:id=crimson_paper_door_lower,filename=assets/mcwdoors/textures/block/crimson_paper_door_lower.png,xcount=1,ycount=1
texture:id=crimson_paper_door_upper,filename=assets/mcwdoors/textures/block/crimson_paper_door_upper.png,xcount=1,ycount=1
texture:id=warped_paper_door_lower,filename=assets/mcwdoors/textures/block/warped_paper_door_lower.png,xcount=1,ycount=1
texture:id=warped_paper_door_upper,filename=assets/mcwdoors/textures/block/warped_paper_door_upper.png,xcount=1,ycount=1
texture:id=oak_four_panel_door_lower,filename=assets/mcwdoors/textures/block/oak_four_panel_door_lower.png,xcount=1,ycount=1
texture:id=oak_four_panel_door_upper,filename=assets/mcwdoors/textures/block/oak_four_panel_door_upper.png,xcount=1,ycount=1
texture:id=spruce_four_panel_door_lower,filename=assets/mcwdoors/textures/block/spruce_four_panel_door_lower.png,xcount=1,ycount=1
texture:id=spruce_four_panel_door_upper,filename=assets/mcwdoors/textures/block/spruce_four_panel_door_upper.png,xcount=1,ycount=1
texture:id=birch_four_panel_door_lower,filename=assets/mcwdoors/textures/block/birch_four_panel_door_lower.png,xcount=1,ycount=1
texture:id=birch_four_panel_door_upper,filename=assets/mcwdoors/textures/block/birch_four_panel_door_upper.png,xcount=1,ycount=1
texture:id=jungle_four_panel_door_lower,filename=assets/mcwdoors/textures/block/jungle_four_panel_door_lower.png,xcount=1,ycount=1
texture:id=jungle_four_panel_door_upper,filename=assets/mcwdoors/textures/block/jungle_four_panel_door_upper.png,xcount=1,ycount=1
texture:id=acacia_four_panel_door_lower,filename=assets/mcwdoors/textures/block/acacia_four_panel_door_lower.png,xcount=1,ycount=1
texture:id=acacia_four_panel_door_upper,filename=assets/mcwdoors/textures/block/acacia_four_panel_door_upper.png,xcount=1,ycount=1
texture:id=crimson_four_panel_door_lower,filename=assets/mcwdoors/textures/block/crimson_four_panel_door_lower.png,xcount=1,ycount=1
texture:id=crimson_four_panel_door_upper,filename=assets/mcwdoors/textures/block/crimson_four_panel_door_upper.png,xcount=1,ycount=1
texture:id=warped_four_panel_door_lower,filename=assets/mcwdoors/textures/block/warped_four_panel_door_lower.png,xcount=1,ycount=1
texture:id=warped_four_panel_door_upper,filename=assets/mcwdoors/textures/block/warped_four_panel_door_upper.png,xcount=1,ycount=1
texture:id=oak_tropical_door_lower,filename=assets/mcwdoors/textures/block/oak_tropical_door_lower.png,xcount=1,ycount=1
texture:id=oak_tropical_door_upper,filename=assets/mcwdoors/textures/block/oak_tropical_door_upper.png,xcount=1,ycount=1
texture:id=spruce_tropical_door_lower,filename=assets/mcwdoors/textures/block/spruce_tropical_door_lower.png,xcount=1,ycount=1
texture:id=spruce_tropical_door_upper,filename=assets/mcwdoors/textures/block/spruce_tropical_door_upper.png,xcount=1,ycount=1
texture:id=birch_tropical_door_lower,filename=assets/mcwdoors/textures/block/birch_tropical_door_lower.png,xcount=1,ycount=1
texture:id=birch_tropical_door_upper,filename=assets/mcwdoors/textures/block/birch_tropical_door_upper.png,xcount=1,ycount=1
texture:id=jungle_tropical_door_lower,filename=assets/mcwdoors/textures/block/jungle_tropical_door_lower.png,xcount=1,ycount=1
texture:id=jungle_tropical_door_upper,filename=assets/mcwdoors/textures/block/jungle_tropical_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_tropical_door_lower,filename=assets/mcwdoors/textures/block/dark_oak_tropical_door_lower.png,xcount=1,ycount=1
texture:id=dark_oak_tropical_door_upper,filename=assets/mcwdoors/textures/block/dark_oak_tropical_door_upper.png,xcount=1,ycount=1
texture:id=crimson_tropical_door_lower,filename=assets/mcwdoors/textures/block/crimson_tropical_door_lower.png,xcount=1,ycount=1
texture:id=crimson_tropical_door_upper,filename=assets/mcwdoors/textures/block/crimson_tropical_door_upper.png,xcount=1,ycount=1
texture:id=warped_tropical_door_lower,filename=assets/mcwdoors/textures/block/warped_tropical_door_lower.png,xcount=1,ycount=1
texture:id=warped_tropical_door_upper,filename=assets/mcwdoors/textures/block/warped_tropical_door_upper.png,xcount=1,ycount=1
texture:id=oak_glass_door_upper,filename=assets/mcwdoors/textures/block/glass/oak_glass_door_upper.png,xcount=1,ycount=1
texture:id=oak_glass_door_lower,filename=assets/mcwdoors/textures/block/glass/oak_glass_door_lower.png,xcount=1,ycount=1
texture:id=spruce_glass_door_upper,filename=assets/mcwdoors/textures/block/glass/spruce_glass_door_upper.png,xcount=1,ycount=1
texture:id=spruce_glass_door_lower,filename=assets/mcwdoors/textures/block/glass/spruce_glass_door_lower.png,xcount=1,ycount=1
texture:id=birch_glass_door_upper,filename=assets/mcwdoors/textures/block/glass/birch_glass_door_upper.png,xcount=1,ycount=1
texture:id=birch_glass_door_lower,filename=assets/mcwdoors/textures/block/glass/birch_glass_door_lower.png,xcount=1,ycount=1
texture:id=jungle_glass_door_upper,filename=assets/mcwdoors/textures/block/glass/jungle_glass_door_upper.png,xcount=1,ycount=1
texture:id=jungle_glass_door_lower,filename=assets/mcwdoors/textures/block/glass/jungle_glass_door_lower.png,xcount=1,ycount=1
texture:id=acacia_glass_door_upper,filename=assets/mcwdoors/textures/block/glass/acacia_glass_door_upper.png,xcount=1,ycount=1
texture:id=acacia_glass_door_lower,filename=assets/mcwdoors/textures/block/glass/acacia_glass_door_lower.png,xcount=1,ycount=1
texture:id=dark_oak_glass_door_upper,filename=assets/mcwdoors/textures/block/glass/dark_oak_glass_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_glass_door_lower,filename=assets/mcwdoors/textures/block/glass/dark_oak_glass_door_lower.png,xcount=1,ycount=1
texture:id=crimson_glass_door_upper,filename=assets/mcwdoors/textures/block/glass/crimson_glass_door_upper.png,xcount=1,ycount=1
texture:id=crimson_glass_door_lower,filename=assets/mcwdoors/textures/block/glass/crimson_glass_door_lower.png,xcount=1,ycount=1
texture:id=warped_glass_door_upper,filename=assets/mcwdoors/textures/block/glass/warped_glass_door_upper.png,xcount=1,ycount=1
texture:id=warped_glass_door_lower,filename=assets/mcwdoors/textures/block/glass/warped_glass_door_lower.png,xcount=1,ycount=1
texture:id=oak_stable_door_upper,filename=assets/mcwdoors/textures/block/stable/oak_stable_door_upper.png,xcount=1,ycount=1
texture:id=oak_stable_door_lower,filename=assets/mcwdoors/textures/block/stable/oak_stable_door_lower.png,xcount=1,ycount=1
texture:id=spruce_stable_door_upper,filename=assets/mcwdoors/textures/block/stable/spruce_stable_door_upper.png,xcount=1,ycount=1
texture:id=spruce_stable_door_lower,filename=assets/mcwdoors/textures/block/stable/spruce_stable_door_lower.png,xcount=1,ycount=1
texture:id=birch_stable_door_upper,filename=assets/mcwdoors/textures/block/stable/birch_stable_door_upper.png,xcount=1,ycount=1
texture:id=birch_stable_door_lower,filename=assets/mcwdoors/textures/block/stable/birch_stable_door_lower.png,xcount=1,ycount=1
texture:id=jungle_stable_door_upper,filename=assets/mcwdoors/textures/block/stable/jungle_stable_door_upper.png,xcount=1,ycount=1
texture:id=jungle_stable_door_lower,filename=assets/mcwdoors/textures/block/stable/jungle_stable_door_lower.png,xcount=1,ycount=1
texture:id=acacia_stable_door_upper,filename=assets/mcwdoors/textures/block/stable/acacia_stable_door_upper.png,xcount=1,ycount=1
texture:id=acacia_stable_door_lower,filename=assets/mcwdoors/textures/block/stable/acacia_stable_door_lower.png,xcount=1,ycount=1
texture:id=dark_oak_stable_door_upper,filename=assets/mcwdoors/textures/block/stable/dark_oak_stable_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_stable_door_lower,filename=assets/mcwdoors/textures/block/stable/dark_oak_stable_door_lower.png,xcount=1,ycount=1
texture:id=crimson_stable_door_upper,filename=assets/mcwdoors/textures/block/stable/crimson_stable_door_upper.png,xcount=1,ycount=1
texture:id=crimson_stable_door_lower,filename=assets/mcwdoors/textures/block/stable/crimson_stable_door_lower.png,xcount=1,ycount=1
texture:id=warped_stable_door_upper,filename=assets/mcwdoors/textures/block/stable/warped_stable_door_upper.png,xcount=1,ycount=1
texture:id=warped_stable_door_lower,filename=assets/mcwdoors/textures/block/stable/warped_stable_door_lower.png,xcount=1,ycount=1
texture:id=oak_stable_head_door_lower,filename=assets/mcwdoors/textures/block/stable_head/oak_stable_head_door_lower.png,xcount=1,ycount=1
texture:id=spruce_stable_head_door_lower,filename=assets/mcwdoors/textures/block/stable_head/spruce_stable_head_door_lower.png,xcount=1,ycount=1
texture:id=birch_stable_head_door_lower,filename=assets/mcwdoors/textures/block/stable_head/birch_stable_head_door_lower.png,xcount=1,ycount=1
texture:id=jungle_stable_head_door_lower,filename=assets/mcwdoors/textures/block/stable_head/jungle_stable_head_door_lower.png,xcount=1,ycount=1
texture:id=acacia_stable_head_door_lower,filename=assets/mcwdoors/textures/block/stable_head/acacia_stable_head_door_lower.png,xcount=1,ycount=1
texture:id=dark_oak_stable_head_door_lower,filename=assets/mcwdoors/textures/block/stable_head/dark_oak_stable_head_door_lower.png,xcount=1,ycount=1
texture:id=crimson_stable_head_door_lower,filename=assets/mcwdoors/textures/block/stable_head/crimson_stable_head_door_lower.png,xcount=1,ycount=1
texture:id=warped_stable_head_door_lower,filename=assets/mcwdoors/textures/block/stable_head/warped_stable_head_door_lower.png,xcount=1,ycount=1
texture:id=oak_western_door_upper,filename=assets/mcwdoors/textures/block/western/oak_western_door_upper.png,xcount=1,ycount=1
texture:id=oak_western_door_lower,filename=assets/mcwdoors/textures/block/western/oak_western_door_lower.png,xcount=1,ycount=1
texture:id=spruce_western_door_upper,filename=assets/mcwdoors/textures/block/western/spruce_western_door_upper.png,xcount=1,ycount=1
texture:id=spruce_western_door_lower,filename=assets/mcwdoors/textures/block/western/spruce_western_door_lower.png,xcount=1,ycount=1
texture:id=birch_western_door_upper,filename=assets/mcwdoors/textures/block/western/birch_western_door_upper.png,xcount=1,ycount=1
texture:id=birch_western_door_lower,filename=assets/mcwdoors/textures/block/western/birch_western_door_lower.png,xcount=1,ycount=1
texture:id=jungle_western_door_upper,filename=assets/mcwdoors/textures/block/western/jungle_western_door_upper.png,xcount=1,ycount=1
texture:id=jungle_western_door_lower,filename=assets/mcwdoors/textures/block/western/jungle_western_door_lower.png,xcount=1,ycount=1
texture:id=acacia_western_door_upper,filename=assets/mcwdoors/textures/block/western/acacia_western_door_upper.png,xcount=1,ycount=1
texture:id=acacia_western_door_lower,filename=assets/mcwdoors/textures/block/western/acacia_western_door_lower.png,xcount=1,ycount=1
texture:id=dark_oak_western_door_upper,filename=assets/mcwdoors/textures/block/western/dark_oak_western_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_western_door_lower,filename=assets/mcwdoors/textures/block/western/dark_oak_western_door_lower.png,xcount=1,ycount=1
texture:id=crimson_western_door_upper,filename=assets/mcwdoors/textures/block/western/crimson_western_door_upper.png,xcount=1,ycount=1
texture:id=crimson_western_door_lower,filename=assets/mcwdoors/textures/block/western/crimson_western_door_lower.png,xcount=1,ycount=1
texture:id=warped_western_door_upper,filename=assets/mcwdoors/textures/block/western/warped_western_door_upper.png,xcount=1,ycount=1
texture:id=warped_western_door_lower,filename=assets/mcwdoors/textures/block/western/warped_western_door_lower.png,xcount=1,ycount=1
texture:id=oak_mystic_door_lower,filename=assets/mcwdoors/textures/block/oak_mystic_door_lower.png,xcount=1,ycount=1
texture:id=oak_mystic_door_upper,filename=assets/mcwdoors/textures/block/oak_mystic_door_upper.png,xcount=1,ycount=1
texture:id=spruce_mystic_door_lower,filename=assets/mcwdoors/textures/block/spruce_mystic_door_lower.png,xcount=1,ycount=1
texture:id=spruce_mystic_door_upper,filename=assets/mcwdoors/textures/block/spruce_mystic_door_upper.png,xcount=1,ycount=1
texture:id=birch_mystic_door_lower,filename=assets/mcwdoors/textures/block/birch_mystic_door_lower.png,xcount=1,ycount=1
texture:id=birch_mystic_door_upper,filename=assets/mcwdoors/textures/block/birch_mystic_door_upper.png,xcount=1,ycount=1
texture:id=jungle_mystic_door_lower,filename=assets/mcwdoors/textures/block/jungle_mystic_door_lower.png,xcount=1,ycount=1
texture:id=jungle_mystic_door_upper,filename=assets/mcwdoors/textures/block/jungle_mystic_door_upper.png,xcount=1,ycount=1
texture:id=acacia_mystic_door_lower,filename=assets/mcwdoors/textures/block/acacia_mystic_door_lower.png,xcount=1,ycount=1
texture:id=acacia_mystic_door_upper,filename=assets/mcwdoors/textures/block/acacia_mystic_door_upper.png,xcount=1,ycount=1
texture:id=dark_oak_mystic_door_lower,filename=assets/mcwdoors/textures/block/dark_oak_mystic_door_lower.png,xcount=1,ycount=1
