modname:abyssalcraft

texture:id=txt0012,filename=assets/abyssalcraft/textures/blocks/abyssalnitecobblestone.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/abyssalcraft/textures/blocks/materializer_top.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/abyssalcraft/textures/blocks/deb.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/abyssalcraft/textures/blocks/materializer_side.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/abyssalcraft/textures/blocks/debcr.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/abyssalcraft/textures/blocks/debc.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/abyssalcraft/textures/blocks/debp.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/abyssalcraft/textures/blocks/drttop.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/abyssalcraft/textures/blocks/drtside.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/abyssalcraft/textures/blocks/drts.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/abyssalcraft/textures/blocks/drt_l.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/abyssalcraft/textures/blocks/dg.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/abyssalcraft/textures/blocks/drtplank.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/abyssalcraft/textures/blocks/crystallizer_front_off.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/minecraft/textures/blocks/cobblestone.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/abyssalcraft/textures/blocks/crystallizer_top.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/abyssalcraft/textures/blocks/debp_top.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/abyssalcraft/textures/blocks/ritualpedestal/overlay_0.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/abyssalcraft/textures/blocks/crystallizer_side.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/abyssalcraft/textures/blocks/ritualaltar/parts.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/abyssalcraft/textures/blocks/ritualpedestal/overlay_2.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/abyssalcraft/textures/blocks/ritualpedestal/overlay_1.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/abyssalcraft/textures/blocks/ritualpedestal/overlay_4.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/abyssalcraft/textures/blocks/ritualpedestal/overlay_3.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/abyssalcraft/textures/blocks/ritualpedestal/overlay_6.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/abyssalcraft/textures/blocks/ritualpedestal/overlay_5.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/abyssalcraft/textures/blocks/ohead.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/abyssalcraft/textures/blocks/anti_flow.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/abyssalcraft/textures/blocks/anti_still.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/abyssalcraft/textures/blocks/cstonebrickc.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/abyssalcraft/textures/blocks/cstonebrick.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/abyssalcraft/textures/model/blocks/dreadaltar.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/abyssalcraft/textures/blocks/cstonebrickcr.png,xcount=1,ycount=1
texture:id=txt0001,filename=assets/abyssalcraft/textures/blocks/ds.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/abyssalcraft/textures/blocks/ano.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/abyssalcraft/textures/model/blocks/cthulhustatue.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/abyssalcraft/textures/blocks/ado.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/abyssalcraft/textures/blocks/shoggothooze.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/abyssalcraft/textures/blocks/drs.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/abyssalcraft/textures/model/blocks/jzaharstatue.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/abyssalcraft/textures/blocks/as.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/abyssalcraft/textures/model/blocks/hasturstatue.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/abyssalcraft/textures/blocks/cstone.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/abyssalcraft/textures/model/blocks/nyarlathotepstatue.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/abyssalcraft/textures/blocks/abydrs.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/abyssalcraft/textures/model/blocks/azathothstatue.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/abyssalcraft/textures/blocks/os.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/abyssalcraft/textures/model/blocks/shubniggurathstatue.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/abyssalcraft/textures/blocks/eth.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/abyssalcraft/textures/model/blocks/yogsothothstatue.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/abyssalcraft/textures/blocks/dsc.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/abyssalcraft/textures/blocks/monolithstone.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/abyssalcraft/textures/blocks/shoggothbiomass.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/abyssalcraft/textures/blocks/transmutator_top.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/abyssalcraft/textures/blocks/crystallizer_front_on.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/abyssalcraft/textures/blocks/transmutator_side.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/abyssalcraft/textures/blocks/transmutator_front_off.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/abyssalcraft/textures/blocks/no.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/abyssalcraft/textures/blocks/transmutator_front_on.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/abyssalcraft/textures/blocks/ago.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/abyssalcraft/textures/blocks/ritualpedestal/overlay_7.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/abyssalcraft/textures/blocks/aio.png,xcount=1,ycount=1
block:id=%stone,data=0,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,stdrot=true
block:id=%stone,data=1,patch0=0:txt0002,patch1=0:txt0002,patch2=0:txt0002,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,stdrot=true
block:id=%stone,data=2,patch0=0:txt0003,patch1=0:txt0003,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0003,stdrot=true
block:id=%stone,data=3,patch0=0:txt0004,patch1=0:txt0004,patch2=0:txt0004,patch3=0:txt0004,patch4=0:txt0004,patch5=0:txt0004,stdrot=true
block:id=%stone,data=4,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,stdrot=true
block:id=%stone,data=5,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,stdrot=true
block:id=%stone,data=6,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,stdrot=true
block:id=%stone,data=7,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,stdrot=true
block:id=%cobblestone,data=0,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,stdrot=true
block:id=%cobblestone,data=1,patch0=0:txt0010,patch1=0:txt0010,patch2=0:txt0010,patch3=0:txt0010,patch4=0:txt0010,patch5=0:txt0010,stdrot=true
block:id=%cobblestone,data=2,patch0=0:txt0011,patch1=0:txt0011,patch2=0:txt0011,patch3=0:txt0011,patch4=0:txt0011,patch5=0:txt0011,stdrot=true
block:id=%cobblestone,data=3,patch0=0:txt0012,patch1=0:txt0012,patch2=0:txt0012,patch3=0:txt0012,patch4=0:txt0012,patch5=0:txt0012,stdrot=true
block:id=%cobblestone,data=4,patch0=0:txt0013,patch1=0:txt0013,patch2=0:txt0013,patch3=0:txt0013,patch4=0:txt0013,patch5=0:txt0013,stdrot=true
block:id=%darkstone_brick,data=0,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,stdrot=true
block:id=%darkstone_brick,data=1,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0015,patch5=0:txt0015,stdrot=true
block:id=%darkstone_brick,data=2,patch0=0:txt0016,patch1=0:txt0016,patch2=0:txt0016,patch3=0:txt0016,patch4=0:txt0016,patch5=0:txt0016,stdrot=true
block:id=%dsglow,data=0,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0017,patch3=0:txt0017,patch4=0:txt0017,patch5=0:txt0017,stdrot=true
block:id=%darkbrickslab1,data=8,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,stdrot=true
block:id=%darkbrickslab1,data=0,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,stdrot=true
block:id=%darkbrickslab2,data=0,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,stdrot=true
block:id=%darkcobbleslab1,data=8,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,stdrot=true
block:id=%darkcobbleslab1,data=0,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,stdrot=true
block:id=%darkcobbleslab2,data=0,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,stdrot=true
block:id=%dbstairs,data=7,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,patch6=0:txt0014,patch7=0:txt0014,patch8=0:txt0014,patch9=0:txt0014,patch10=0:txt0014,patch11=0:txt0014,stdrot=true
block:id=%dbstairs,data=3,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,patch6=0:txt0014,patch7=0:txt0014,patch8=0:txt0014,patch9=0:txt0014,patch10=0:txt0014,patch11=0:txt0014,stdrot=true
block:id=%dbstairs,data=6,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,patch6=0:txt0014,patch7=0:txt0014,patch8=0:txt0014,patch9=0:txt0014,patch10=0:txt0014,patch11=0:txt0014,stdrot=true
block:id=%dbstairs,data=2,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,patch6=0:txt0014,patch7=0:txt0014,patch8=0:txt0014,patch9=0:txt0014,patch10=0:txt0014,patch11=0:txt0014,stdrot=true
block:id=%dbstairs,data=5,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,patch6=0:txt0014,patch7=0:txt0014,patch8=0:txt0014,patch9=0:txt0014,patch10=0:txt0014,patch11=0:txt0014,stdrot=true
block:id=%dbstairs,data=1,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,patch6=0:txt0014,patch7=0:txt0014,patch8=0:txt0014,patch9=0:txt0014,patch10=0:txt0014,patch11=0:txt0014,stdrot=true
block:id=%dbstairs,data=4,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,patch6=0:txt0014,patch7=0:txt0014,patch8=0:txt0014,patch9=0:txt0014,patch10=0:txt0014,patch11=0:txt0014,stdrot=true
block:id=%dbstairs,data=0,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,patch6=0:txt0014,patch7=0:txt0014,patch8=0:txt0014,patch9=0:txt0014,patch10=0:txt0014,patch11=0:txt0014,stdrot=true
block:id=%dcstairs,data=7,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,patch6=0:txt0009,patch7=0:txt0009,patch8=0:txt0009,patch9=0:txt0009,patch10=0:txt0009,patch11=0:txt0009,stdrot=true
block:id=%dcstairs,data=3,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,patch6=0:txt0009,patch7=0:txt0009,patch8=0:txt0009,patch9=0:txt0009,patch10=0:txt0009,patch11=0:txt0009,stdrot=true
block:id=%dcstairs,data=6,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,patch6=0:txt0009,patch7=0:txt0009,patch8=0:txt0009,patch9=0:txt0009,patch10=0:txt0009,patch11=0:txt0009,stdrot=true
block:id=%dcstairs,data=2,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,patch6=0:txt0009,patch7=0:txt0009,patch8=0:txt0009,patch9=0:txt0009,patch10=0:txt0009,patch11=0:txt0009,stdrot=true
block:id=%dcstairs,data=5,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,patch6=0:txt0009,patch7=0:txt0009,patch8=0:txt0009,patch9=0:txt0009,patch10=0:txt0009,patch11=0:txt0009,stdrot=true
block:id=%dcstairs,data=1,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,patch6=0:txt0009,patch7=0:txt0009,patch8=0:txt0009,patch9=0:txt0009,patch10=0:txt0009,patch11=0:txt0009,stdrot=true
block:id=%dcstairs,data=4,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,patch6=0:txt0009,patch7=0:txt0009,patch8=0:txt0009,patch9=0:txt0009,patch10=0:txt0009,patch11=0:txt0009,stdrot=true
block:id=%dcstairs,data=0,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,patch4=0:txt0009,patch5=0:txt0009,patch6=0:txt0009,patch7=0:txt0009,patch8=0:txt0009,patch9=0:txt0009,patch10=0:txt0009,patch11=0:txt0009,stdrot=true
block:id=%dltleaves,data=8,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,stdrot=true
block:id=%dltleaves,data=12,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,stdrot=true
block:id=%dltleaves,data=0,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,stdrot=true
block:id=%dltleaves,data=4,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,patch4=0:txt0018,patch5=0:txt0018,stdrot=true
block:id=%dltlog,data=4,patch0=0:txt0019,patch1=0:txt0019,patch2=0:txt0019,patch3=0:txt0019,patch4=0:txt0020,patch5=0:txt0020,stdrot=true
block:id=%dltlog,data=0,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0019,patch3=0:txt0019,patch4=0:txt0019,patch5=0:txt0019,stdrot=true
block:id=%dltlog,data=8,patch0=0:txt0019,patch1=0:txt0019,patch2=0:txt0020,patch3=0:txt0020,patch4=0:txt0019,patch5=0:txt0019,stdrot=true
block:id=%dltlog,data=12,patch0=0:txt0019,patch1=0:txt0019,patch2=0:txt0019,patch3=0:txt0019,patch4=0:txt0019,patch5=0:txt0019,stdrot=true
block:id=%dltlog2,data=4,patch0=0:txt0019,patch1=0:txt0021,patch2=0:txt0019,patch3=0:txt0021,patch4=0:txt0019,patch5=0:txt0021,patch6=0:txt0019,patch7=0:txt0021,patch8=0:txt0020,patch9=0:txt0020,stdrot=true
block:id=%dltlog2,data=0,patch0=0:txt0020,patch1=0:txt0020,patch2=0:txt0019,patch3=0:txt0021,patch4=0:txt0019,patch5=0:txt0021,patch6=0:txt0019,patch7=0:txt0021,patch8=0:txt0019,patch9=0:txt0021,stdrot=true
block:id=%dltlog2,data=8,patch0=0:txt0019,patch1=0:txt0021,patch2=0:txt0019,patch3=0:txt0021,patch4=0:txt0020,patch5=0:txt0020,patch6=0:txt0019,patch7=0:txt0021,patch8=0:txt0019,patch9=0:txt0021,stdrot=true
block:id=%dltlog2,data=12,patch0=0:txt0019,patch1=0:txt0021,patch2=0:txt0019,patch3=0:txt0021,patch4=0:txt0019,patch5=0:txt0021,patch6=0:txt0019,patch7=0:txt0021,patch8=0:txt0019,patch9=0:txt0021,patch10=0:txt0019,patch11=0:txt0021,stdrot=true
block:id=%dltsapling,data=0,patch0=0:txt0022,patch1=0:txt0022,patch2=0:txt0022,patch3=0:txt0022,stdrot=true
block:id=%dltsapling,data=1,patch0=0:txt0022,patch1=0:txt0022,patch2=0:txt0022,patch3=0:txt0022,stdrot=true
block:id=%dltsapling,data=2,patch0=0:txt0022,patch1=0:txt0022,patch2=0:txt0022,patch3=0:txt0022,stdrot=true
block:id=%dltsapling,data=3,patch0=0:txt0022,patch1=0:txt0022,patch2=0:txt0022,patch3=0:txt0022,stdrot=true
