modname:createdeco

texture:id=worn_bricks,filename=assets/createdeco/textures/block/palettes/bricks/worn/worn_bricks.png,xcount=1,ycount=1
texture:id=andesite_sheet_metal,filename=assets/createdeco/textures/block/palettes/sheet_metal/andesite_sheet_metal.png,xcount=1,ycount=1
texture:id=brass_sheet_metal,filename=assets/createdeco/textures/block/palettes/sheet_metal/brass_sheet_metal.png,xcount=1,ycount=1
texture:id=cast_iron_sheet_metal,filename=assets/createdeco/textures/block/palettes/sheet_metal/cast_iron_sheet_metal.png,xcount=1,ycount=1
texture:id=iron_sheet_metal,filename=assets/createdeco/textures/block/palettes/sheet_metal/iron_sheet_metal.png,xcount=1,ycount=1
texture:id=copper_sheet_metal,filename=assets/createdeco/textures/block/palettes/sheet_metal/copper_sheet_metal.png,xcount=1,ycount=1
texture:id=zinc_sheet_metal,filename=assets/createdeco/textures/block/palettes/sheet_metal/zinc_sheet_metal.png,xcount=1,ycount=1
texture:id=andesite_door_top,filename=assets/createdeco/textures/block/andesite_door_top.png,xcount=1,ycount=1
texture:id=andesite_door_bottom,filename=assets/createdeco/textures/block/andesite_door_bottom.png,xcount=1,ycount=1
texture:id=brass_door_top,filename=assets/createdeco/textures/block/brass_door_top.png,xcount=1,ycount=1
texture:id=brass_door_bottom,filename=assets/createdeco/textures/block/brass_door_bottom.png,xcount=1,ycount=1
texture:id=copper_door_top,filename=assets/createdeco/textures/block/copper_door_top.png,xcount=1,ycount=1
texture:id=copper_door_bottom,filename=assets/createdeco/textures/block/copper_door_bottom.png,xcount=1,ycount=1
texture:id=zinc_door_top,filename=assets/createdeco/textures/block/zinc_door_top.png,xcount=1,ycount=1
texture:id=zinc_door_bottom,filename=assets/createdeco/textures/block/zinc_door_bottom.png,xcount=1,ycount=1
texture:id=locked_andesite_door_top,filename=assets/createdeco/textures/block/locked_andesite_door_top.png,xcount=1,ycount=1
texture:id=locked_andesite_door_bottom,filename=assets/createdeco/textures/block/locked_andesite_door_bottom.png,xcount=1,ycount=1
texture:id=locked_brass_door_top,filename=assets/createdeco/textures/block/locked_brass_door_top.png,xcount=1,ycount=1
texture:id=locked_brass_door_bottom,filename=assets/createdeco/textures/block/locked_brass_door_bottom.png,xcount=1,ycount=1
texture:id=locked_copper_door_top,filename=assets/createdeco/textures/block/locked_copper_door_top.png,xcount=1,ycount=1
texture:id=locked_copper_door_bottom,filename=assets/createdeco/textures/block/locked_copper_door_bottom.png,xcount=1,ycount=1
texture:id=locked_zinc_door_top,filename=assets/createdeco/textures/block/locked_zinc_door_top.png,xcount=1,ycount=1
texture:id=locked_zinc_door_bottom,filename=assets/createdeco/textures/block/locked_zinc_door_bottom.png,xcount=1,ycount=1
texture:id=gold_bars,filename=assets/createdeco/textures/block/palettes/metal_bars/gold_bars.png,xcount=1,ycount=1
texture:id=gold_bars_overlay,filename=assets/createdeco/textures/block/palettes/metal_bars/gold_bars_overlay.png,xcount=1,ycount=1
texture:id=gold_chain_link,filename=assets/createdeco/textures/block/palettes/chain_link_fence/gold_chain_link.png,xcount=1,ycount=1
texture:id=gold_catwalk,filename=assets/createdeco/textures/block/palettes/catwalks/gold_catwalk.png,xcount=1,ycount=1
texture:id=gold_catwalk_rail,filename=assets/createdeco/textures/block/palettes/catwalks/gold_catwalk_rail.png,xcount=1,ycount=1
texture:id=netherite_bars_post,filename=assets/createdeco/textures/block/palettes/metal_bars/netherite_bars_post.png,xcount=1,ycount=1
texture:id=netherite_bars,filename=assets/createdeco/textures/block/palettes/metal_bars/netherite_bars.png,xcount=1,ycount=1
texture:id=netherite_bars_overlay,filename=assets/createdeco/textures/block/palettes/metal_bars/netherite_bars_overlay.png,xcount=1,ycount=1
texture:id=netherite_chain_link,filename=assets/createdeco/textures/block/palettes/chain_link_fence/netherite_chain_link.png,xcount=1,ycount=1
texture:id=netherite_catwalk,filename=assets/createdeco/textures/block/palettes/catwalks/netherite_catwalk.png,xcount=1,ycount=1
texture:id=netherite_catwalk_rail,filename=assets/createdeco/textures/block/palettes/catwalks/netherite_catwalk_rail.png,xcount=1,ycount=1
texture:id=andesite_bars,filename=assets/createdeco/textures/block/palettes/metal_bars/andesite_bars.png,xcount=1,ycount=1
texture:id=andesite_bars_overlay,filename=assets/createdeco/textures/block/palettes/metal_bars/andesite_bars_overlay.png,xcount=1,ycount=1
texture:id=andesite_chain_link,filename=assets/createdeco/textures/block/palettes/chain_link_fence/andesite_chain_link.png,xcount=1,ycount=1
texture:id=andesite_catwalk,filename=assets/createdeco/textures/block/palettes/catwalks/andesite_catwalk.png,xcount=1,ycount=1
texture:id=andesite_catwalk_rail,filename=assets/createdeco/textures/block/palettes/catwalks/andesite_catwalk_rail.png,xcount=1,ycount=1
texture:id=brass_bars,filename=assets/createdeco/textures/block/palettes/metal_bars/brass_bars.png,xcount=1,ycount=1
texture:id=brass_bars_overlay,filename=assets/createdeco/textures/block/palettes/metal_bars/brass_bars_overlay.png,xcount=1,ycount=1
texture:id=brass_chain_link,filename=assets/createdeco/textures/block/palettes/chain_link_fence/brass_chain_link.png,xcount=1,ycount=1
texture:id=brass_catwalk,filename=assets/createdeco/textures/block/palettes/catwalks/brass_catwalk.png,xcount=1,ycount=1
texture:id=brass_catwalk_rail,filename=assets/createdeco/textures/block/palettes/catwalks/brass_catwalk_rail.png,xcount=1,ycount=1
texture:id=cast_iron_bars_post,filename=assets/createdeco/textures/block/palettes/metal_bars/cast_iron_bars_post.png,xcount=1,ycount=1
texture:id=cast_iron_bars,filename=assets/createdeco/textures/block/palettes/metal_bars/cast_iron_bars.png,xcount=1,ycount=1
texture:id=cast_iron_bars_overlay,filename=assets/createdeco/textures/block/palettes/metal_bars/cast_iron_bars_overlay.png,xcount=1,ycount=1
texture:id=cast_iron_chain_link,filename=assets/createdeco/textures/block/palettes/chain_link_fence/cast_iron_chain_link.png,xcount=1,ycount=1
texture:id=cast_iron_catwalk,filename=assets/createdeco/textures/block/palettes/catwalks/cast_iron_catwalk.png,xcount=1,ycount=1
texture:id=cast_iron_catwalk_rail,filename=assets/createdeco/textures/block/palettes/catwalks/cast_iron_catwalk_rail.png,xcount=1,ycount=1
texture:id=polished_iron_bars,filename=assets/createdeco/textures/block/palettes/metal_bars/polished_iron_bars.png,xcount=1,ycount=1
texture:id=polished_iron_bars_overlay,filename=assets/createdeco/textures/block/palettes/metal_bars/polished_iron_bars_overlay.png,xcount=1,ycount=1
texture:id=iron_bars,filename=assets/minecraft/textures/block/iron_bars.png,xcount=1,ycount=1
texture:id=iron_bars_overlay,filename=assets/createdeco/textures/block/palettes/metal_bars/iron_bars_overlay.png,xcount=1,ycount=1
texture:id=iron_chain_link,filename=assets/createdeco/textures/block/palettes/chain_link_fence/iron_chain_link.png,xcount=1,ycount=1
texture:id=iron_catwalk,filename=assets/createdeco/textures/block/palettes/catwalks/iron_catwalk.png,xcount=1,ycount=1
texture:id=iron_catwalk_rail,filename=assets/createdeco/textures/block/palettes/catwalks/iron_catwalk_rail.png,xcount=1,ycount=1
texture:id=copper_bars,filename=assets/createdeco/textures/block/palettes/metal_bars/copper_bars.png,xcount=1,ycount=1
texture:id=copper_bars_overlay,filename=assets/createdeco/textures/block/palettes/metal_bars/copper_bars_overlay.png,xcount=1,ycount=1
texture:id=copper_chain_link,filename=assets/createdeco/textures/block/palettes/chain_link_fence/copper_chain_link.png,xcount=1,ycount=1
texture:id=copper_catwalk,filename=assets/createdeco/textures/block/palettes/catwalks/copper_catwalk.png,xcount=1,ycount=1
texture:id=copper_catwalk_rail,filename=assets/createdeco/textures/block/palettes/catwalks/copper_catwalk_rail.png,xcount=1,ycount=1
texture:id=zinc_bars,filename=assets/createdeco/textures/block/palettes/metal_bars/zinc_bars.png,xcount=1,ycount=1
texture:id=zinc_bars_overlay,filename=assets/createdeco/textures/block/palettes/metal_bars/zinc_bars_overlay.png,xcount=1,ycount=1
texture:id=zinc_chain_link,filename=assets/createdeco/textures/block/palettes/chain_link_fence/zinc_chain_link.png,xcount=1,ycount=1
texture:id=zinc_catwalk,filename=assets/createdeco/textures/block/palettes/catwalks/zinc_catwalk.png,xcount=1,ycount=1
texture:id=zinc_catwalk_rail,filename=assets/createdeco/textures/block/palettes/catwalks/zinc_catwalk_rail.png,xcount=1,ycount=1
texture:id=cast_iron_block,filename=assets/createdeco/textures/block/cast_iron_block.png,xcount=1,ycount=1
texture:id=zinc_coinstack_side,filename=assets/createdeco/textures/block/zinc_coinstack_side.png,xcount=1,ycount=1
texture:id=zinc_coinstack_bottom,filename=assets/createdeco/textures/block/zinc_coinstack_bottom.png,xcount=1,ycount=1
texture:id=zinc_coinstack_top,filename=assets/createdeco/textures/block/zinc_coinstack_top.png,xcount=1,ycount=1
texture:id=copper_coinstack_side,filename=assets/createdeco/textures/block/copper_coinstack_side.png,xcount=1,ycount=1
texture:id=copper_coinstack_bottom,filename=assets/createdeco/textures/block/copper_coinstack_bottom.png,xcount=1,ycount=1
texture:id=copper_coinstack_top,filename=assets/createdeco/textures/block/copper_coinstack_top.png,xcount=1,ycount=1
texture:id=brass_coinstack_side,filename=assets/createdeco/textures/block/brass_coinstack_side.png,xcount=1,ycount=1
texture:id=brass_coinstack_bottom,filename=assets/createdeco/textures/block/brass_coinstack_bottom.png,xcount=1,ycount=1
texture:id=brass_coinstack_top,filename=assets/createdeco/textures/block/brass_coinstack_top.png,xcount=1,ycount=1
texture:id=iron_coinstack_side,filename=assets/createdeco/textures/block/iron_coinstack_side.png,xcount=1,ycount=1
texture:id=iron_coinstack_bottom,filename=assets/createdeco/textures/block/iron_coinstack_bottom.png,xcount=1,ycount=1
texture:id=iron_coinstack_top,filename=assets/createdeco/textures/block/iron_coinstack_top.png,xcount=1,ycount=1
texture:id=gold_coinstack_side,filename=assets/createdeco/textures/block/gold_coinstack_side.png,xcount=1,ycount=1
texture:id=gold_coinstack_bottom,filename=assets/createdeco/textures/block/gold_coinstack_bottom.png,xcount=1,ycount=1
texture:id=gold_coinstack_top,filename=assets/createdeco/textures/block/gold_coinstack_top.png,xcount=1,ycount=1
texture:id=netherite_coinstack_side,filename=assets/createdeco/textures/block/netherite_coinstack_side.png,xcount=1,ycount=1
texture:id=netherite_coinstack_bottom,filename=assets/createdeco/textures/block/netherite_coinstack_bottom.png,xcount=1,ycount=1
texture:id=netherite_coinstack_top,filename=assets/createdeco/textures/block/netherite_coinstack_top.png,xcount=1,ycount=1
texture:id=cast_iron_coinstack_side,filename=assets/createdeco/textures/block/cast_iron_coinstack_side.png,xcount=1,ycount=1
texture:id=cast_iron_coinstack_bottom,filename=assets/createdeco/textures/block/cast_iron_coinstack_bottom.png,xcount=1,ycount=1
texture:id=cast_iron_coinstack_top,filename=assets/createdeco/textures/block/cast_iron_coinstack_top.png,xcount=1,ycount=1
texture:id=white_decal,filename=assets/createdeco/textures/block/palettes/decal/white_decal.png,xcount=1,ycount=1
texture:id=orange_decal,filename=assets/createdeco/textures/block/palettes/decal/orange_decal.png,xcount=1,ycount=1
texture:id=magenta_decal,filename=assets/createdeco/textures/block/palettes/decal/magenta_decal.png,xcount=1,ycount=1
texture:id=light_blue_decal,filename=assets/createdeco/textures/block/palettes/decal/light_blue_decal.png,xcount=1,ycount=1
texture:id=yellow_decal,filename=assets/createdeco/textures/block/palettes/decal/yellow_decal.png,xcount=1,ycount=1
texture:id=lime_decal,filename=assets/createdeco/textures/block/palettes/decal/lime_decal.png,xcount=1,ycount=1
texture:id=pink_decal,filename=assets/createdeco/textures/block/palettes/decal/pink_decal.png,xcount=1,ycount=1
texture:id=gray_decal,filename=assets/createdeco/textures/block/palettes/decal/gray_decal.png,xcount=1,ycount=1
texture:id=light_gray_decal,filename=assets/createdeco/textures/block/palettes/decal/light_gray_decal.png,xcount=1,ycount=1
texture:id=cyan_decal,filename=assets/createdeco/textures/block/palettes/decal/cyan_decal.png,xcount=1,ycount=1
texture:id=purple_decal,filename=assets/createdeco/textures/block/palettes/decal/purple_decal.png,xcount=1,ycount=1
texture:id=blue_decal,filename=assets/createdeco/textures/block/palettes/decal/blue_decal.png,xcount=1,ycount=1
texture:id=brown_decal,filename=assets/createdeco/textures/block/palettes/decal/brown_decal.png,xcount=1,ycount=1
texture:id=green_decal,filename=assets/createdeco/textures/block/palettes/decal/green_decal.png,xcount=1,ycount=1
texture:id=red_decal,filename=assets/createdeco/textures/block/palettes/decal/red_decal.png,xcount=1,ycount=1
texture:id=black_decal,filename=assets/createdeco/textures/block/palettes/decal/black_decal.png,xcount=1,ycount=1
texture:id=gold_lamp,filename=assets/createdeco/textures/block/palettes/cage_lamp/gold_lamp.png,xcount=1,ycount=1
texture:id=light_default,filename=assets/createdeco/textures/block/palettes/cage_lamp/light_default.png,xcount=1,ycount=1
texture:id=light_default_off,filename=assets/createdeco/textures/block/palettes/cage_lamp/light_default_off.png,xcount=1,ycount=1
texture:id=light_redstone,filename=assets/createdeco/textures/block/palettes/cage_lamp/light_redstone.png,xcount=1,ycount=1
texture:id=light_redstone_off,filename=assets/createdeco/textures/block/palettes/cage_lamp/light_redstone_off.png,xcount=1,ycount=1
texture:id=light_green,filename=assets/createdeco/textures/block/palettes/cage_lamp/light_green.png,xcount=1,ycount=1
texture:id=light_green_off,filename=assets/createdeco/textures/block/palettes/cage_lamp/light_green_off.png,xcount=1,ycount=1
texture:id=light_soul,filename=assets/createdeco/textures/block/palettes/cage_lamp/light_soul.png,xcount=1,ycount=1
texture:id=light_soul_off,filename=assets/createdeco/textures/block/palettes/cage_lamp/light_soul_off.png,xcount=1,ycount=1
texture:id=netherite_lamp,filename=assets/createdeco/textures/block/palettes/cage_lamp/netherite_lamp.png,xcount=1,ycount=1
texture:id=andesite_lamp,filename=assets/createdeco/textures/block/palettes/cage_lamp/andesite_lamp.png,xcount=1,ycount=1
texture:id=brass_lamp,filename=assets/createdeco/textures/block/palettes/cage_lamp/brass_lamp.png,xcount=1,ycount=1
texture:id=cast_iron_lamp,filename=assets/createdeco/textures/block/palettes/cage_lamp/cast_iron_lamp.png,xcount=1,ycount=1
texture:id=iron_lamp,filename=assets/createdeco/textures/block/palettes/cage_lamp/iron_lamp.png,xcount=1,ycount=1
texture:id=copper_lamp,filename=assets/createdeco/textures/block/palettes/cage_lamp/copper_lamp.png,xcount=1,ycount=1
texture:id=zinc_lamp,filename=assets/createdeco/textures/block/palettes/cage_lamp/zinc_lamp.png,xcount=1,ycount=1
block:id=%worn_bricks,patch0=0:worn_bricks,patch1=0:worn_bricks,patch2=0:worn_bricks,patch3=0:worn_bricks,patch4=0:worn_bricks,patch5=0:worn_bricks,stdrot=true
block:id=%worn_bricks_stairs,state=facing:north/half:top/shape:straight,patch0=0:worn_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%worn_bricks_stairs,state=facing:north/half:top/shape:inner_left,patch0=0:worn_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%worn_bricks_stairs,state=facing:north/half:top/shape:inner_right,patch0=0:worn_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%worn_bricks_stairs,state=facing:north/half:top/shape:outer_left,patch0=0:worn_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%worn_bricks_stairs,state=facing:north/half:top/shape:outer_right,patch0=0:worn_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%worn_bricks_stairs,state=facing:north/half:bottom/shape:straight,patch0=0:worn_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%worn_bricks_stairs,state=facing:north/half:bottom/shape:inner_left,patch0=0:worn_bricks,transparency=SEMITRANSPARENT,stdrot=true
block:id=%worn_bricks_stairs,state=facing:north/half:bottom/shape:inner_right,patch0=0:worn_bricks,transparency=SEMITRANSPARENT,stdrot=true
