modname:vbe

texture:id=txt0012,filename=assets/minecraft/textures/blocks/hardened_clay.png,xcount=1,ycount=1
texture:id=txt0091,filename=assets/minecraft/textures/blocks/glass_silver.png,xcount=1,ycount=1
texture:id=txt0094,filename=assets/minecraft/textures/blocks/coarse_dirt.png,xcount=1,ycount=1
texture:id=txt0093,filename=assets/minecraft/textures/blocks/glass_yellow.png,xcount=1,ycount=1
texture:id=txt0096,filename=assets/minecraft/textures/blocks/dirt_podzol_side.png,xcount=1,ycount=1
texture:id=txt0095,filename=assets/minecraft/textures/blocks/dirt_podzol_top.png,xcount=1,ycount=1
texture:id=txt0010,filename=assets/minecraft/textures/blocks/end_stone.png,xcount=1,ycount=1
texture:id=txt0098,filename=assets/minecraft/textures/blocks/mycelium_top.png,xcount=1,ycount=1
texture:id=txt0131,filename=assets/minecraft/textures/blocks/concrete_powder_yellow.png,xcount=1,ycount=1
texture:id=txt0097,filename=assets/minecraft/textures/blocks/dirt.png,xcount=1,ycount=1
texture:id=txt0130,filename=assets/minecraft/textures/blocks/concrete_powder_white.png,xcount=1,ycount=1
texture:id=txt0023,filename=assets/minecraft/textures/blocks/hardened_clay_stained_pink.png,xcount=1,ycount=1
texture:id=txt0144,filename=assets/minecraft/textures/blocks/quartz_block_side.png,xcount=1,ycount=1
texture:id=txt0022,filename=assets/minecraft/textures/blocks/hardened_clay_stained_orange.png,xcount=1,ycount=1
texture:id=txt0143,filename=assets/minecraft/textures/blocks/purpur_block.png,xcount=1,ycount=1
texture:id=txt0025,filename=assets/minecraft/textures/blocks/hardened_clay_stained_red.png,xcount=1,ycount=1
texture:id=txt0146,filename=assets/minecraft/textures/blocks/red_sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0024,filename=assets/minecraft/textures/blocks/hardened_clay_stained_purple.png,xcount=1,ycount=1
texture:id=txt0145,filename=assets/minecraft/textures/blocks/red_nether_brick.png,xcount=1,ycount=1
texture:id=txt0027,filename=assets/minecraft/textures/blocks/hardened_clay_stained_white.png,xcount=1,ycount=1
texture:id=txt0148,filename=assets/minecraft/textures/blocks/cobblestone.png,xcount=1,ycount=1
texture:id=txt0026,filename=assets/minecraft/textures/blocks/hardened_clay_stained_silver.png,xcount=1,ycount=1
texture:id=txt0147,filename=assets/minecraft/textures/blocks/sandstone_normal.png,xcount=1,ycount=1
texture:id=txt0029,filename=assets/minecraft/textures/blocks/hay_block_top.png,xcount=1,ycount=1
texture:id=txt0028,filename=assets/minecraft/textures/blocks/hardened_clay_stained_yellow.png,xcount=1,ycount=1
texture:id=txt0149,filename=assets/minecraft/textures/blocks/stonebrick.png,xcount=1,ycount=1
texture:id=txt0140,filename=assets/minecraft/textures/blocks/prismarine_bricks.png,xcount=1,ycount=1
texture:id=txt0021,filename=assets/minecraft/textures/blocks/hardened_clay_stained_magenta.png,xcount=1,ycount=1
texture:id=txt0142,filename=assets/minecraft/textures/blocks/prismarine_rough.png,xcount=1,ycount=1
texture:id=txt0020,filename=assets/minecraft/textures/blocks/hardened_clay_stained_lime.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/minecraft/textures/blocks/prismarine_dark.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/minecraft/textures/blocks/log_acacia.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/minecraft/textures/blocks/log_acacia_top.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/minecraft/textures/blocks/log_big_oak.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/minecraft/textures/blocks/log_big_oak_top.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/minecraft/textures/blocks/log_birch.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/minecraft/textures/blocks/log_birch_top.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/minecraft/textures/blocks/log_jungle_top.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/minecraft/textures/blocks/hay_block_side.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/minecraft/textures/blocks/stone_diorite.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/minecraft/textures/blocks/stone_andesite.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/minecraft/textures/blocks/lapis_block.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/minecraft/textures/blocks/nether_brick.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/minecraft/textures/blocks/iron_block.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/minecraft/textures/blocks/stone_granite.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/minecraft/textures/blocks/leaves_acacia.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/minecraft/textures/blocks/log_spruce.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/minecraft/textures/blocks/leaves_birch.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/minecraft/textures/blocks/leaves_big_oak.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/minecraft/textures/blocks/leaves_oak.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/minecraft/textures/blocks/leaves_jungle.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/minecraft/textures/blocks/log_oak_top.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/minecraft/textures/blocks/log_jungle.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/minecraft/textures/blocks/log_spruce_top.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/minecraft/textures/blocks/log_oak.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/minecraft/textures/blocks/ice_packed.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/minecraft/textures/blocks/obsidian.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/minecraft/textures/blocks/purpur_pillar_top.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/minecraft/textures/blocks/ice.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/minecraft/textures/blocks/purpur_pillar.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/minecraft/textures/blocks/leaves_spruce.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/minecraft/textures/blocks/mushroom_block_skin_red.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/minecraft/textures/blocks/mushroom_block_skin_brown.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/minecraft/textures/blocks/nether_wart_block.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/minecraft/textures/blocks/netherrack.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/minecraft/textures/blocks/sandstone_top.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/minecraft/textures/blocks/concrete_black.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/minecraft/textures/blocks/red_sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/minecraft/textures/blocks/sandstone_smooth.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/minecraft/textures/blocks/concrete_brown.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/minecraft/textures/blocks/sandstone_carved.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/minecraft/textures/blocks/concrete_blue.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/minecraft/textures/blocks/concrete_gray.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/minecraft/textures/blocks/concrete_cyan.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/minecraft/textures/blocks/concrete_light_blue.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/minecraft/textures/blocks/concrete_green.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/minecraft/textures/blocks/concrete_magenta.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/minecraft/textures/blocks/concrete_lime.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/minecraft/textures/blocks/concrete_orange.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/minecraft/textures/blocks/quartz_block_chiseled.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/minecraft/textures/blocks/quartz_block_chiseled_top.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/minecraft/textures/blocks/quartz_block_lines.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/minecraft/textures/blocks/quartz_block_lines_top.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/minecraft/textures/blocks/red_sandstone_carved.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/minecraft/textures/blocks/red_sandstone_top.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/minecraft/textures/blocks/glass_black.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/minecraft/textures/blocks/concrete_purple.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/minecraft/textures/blocks/glass.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/minecraft/textures/blocks/concrete_pink.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/minecraft/textures/blocks/concrete_silver.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/minecraft/textures/blocks/glass_blue.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/minecraft/textures/blocks/concrete_red.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/minecraft/textures/blocks/concrete_yellow.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/minecraft/textures/blocks/concrete_white.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/minecraft/textures/blocks/concrete_powder_blue.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/minecraft/textures/blocks/concrete_powder_black.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/minecraft/textures/blocks/concrete_powder_cyan.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/minecraft/textures/blocks/concrete_powder_brown.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/minecraft/textures/blocks/stonebrick_carved.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/minecraft/textures/blocks/stonebrick_mossy.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/minecraft/textures/blocks/stonebrick_cracked.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/minecraft/textures/blocks/stone_diorite_smooth.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/minecraft/textures/blocks/stone_andesite_smooth.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/minecraft/textures/blocks/stone_slab_top.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/minecraft/textures/blocks/stone_granite_smooth.png,xcount=1,ycount=1
texture:id=txt0001,filename=assets/minecraft/textures/blocks/mushroom_block_skin_stem.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/minecraft/textures/blocks/glass_purple.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/minecraft/textures/blocks/concrete_powder_light_blue.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/minecraft/textures/blocks/glass_pink.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/minecraft/textures/blocks/concrete_powder_green.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/minecraft/textures/blocks/bone_block_top.png,xcount=1,ycount=1
texture:id=txt0124,filename=assets/minecraft/textures/blocks/concrete_powder_magenta.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/minecraft/textures/blocks/mushroom_block_inside.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/minecraft/textures/blocks/concrete_powder_lime.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/minecraft/textures/blocks/clay.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/minecraft/textures/blocks/concrete_powder_pink.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/minecraft/textures/blocks/bone_block_side.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/minecraft/textures/blocks/concrete_powder_orange.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/minecraft/textures/blocks/cobblestone_mossy.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/minecraft/textures/blocks/concrete_powder_red.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/minecraft/textures/blocks/coal_block.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/minecraft/textures/blocks/concrete_powder_purple.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/minecraft/textures/blocks/emerald_block.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/minecraft/textures/blocks/diamond_block.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/minecraft/textures/blocks/concrete_powder_silver.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/minecraft/textures/blocks/glass_cyan.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/minecraft/textures/blocks/glass_brown.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/minecraft/textures/blocks/glass_green.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/minecraft/textures/blocks/glass_gray.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/minecraft/textures/blocks/glass_lime.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/minecraft/textures/blocks/glass_light_blue.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/minecraft/textures/blocks/glass_orange.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/minecraft/textures/blocks/concrete_powder_gray.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/minecraft/textures/blocks/glass_magenta.png,xcount=1,ycount=1
block:id=%blockmushroomstem,data=0,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,stdrot=true
block:id=%blockmushroominside,data=0,patch0=0:txt0002,patch1=0:txt0002,patch2=0:txt0002,patch3=0:txt0002,patch4=0:txt0002,patch5=0:txt0002,stdrot=true
block:id=%stairsbone,data=7,patch0=0:txt0003,patch1=0:txt0004,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,patch11=0:txt0004,stdrot=true
block:id=%stairsbone,data=3,patch0=0:txt0003,patch1=0:txt0004,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,patch11=0:txt0004,stdrot=true
block:id=%stairsbone,data=6,patch0=0:txt0003,patch1=0:txt0004,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,patch11=0:txt0004,stdrot=true
block:id=%stairsbone,data=2,patch0=0:txt0003,patch1=0:txt0004,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,patch11=0:txt0004,stdrot=true
block:id=%stairsbone,data=5,patch0=0:txt0003,patch1=0:txt0004,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,patch11=0:txt0004,stdrot=true
block:id=%stairsbone,data=1,patch0=0:txt0003,patch1=0:txt0004,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,patch11=0:txt0004,stdrot=true
block:id=%stairsbone,data=4,patch0=0:txt0003,patch1=0:txt0004,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,patch11=0:txt0004,stdrot=true
block:id=%stairsbone,data=0,patch0=0:txt0003,patch1=0:txt0004,patch2=0:txt0003,patch3=0:txt0003,patch4=0:txt0003,patch5=0:txt0004,patch6=0:txt0004,patch7=0:txt0004,patch8=0:txt0004,patch9=0:txt0004,patch10=0:txt0004,patch11=0:txt0004,stdrot=true
block:id=%stairsclay,data=7,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,patch6=0:txt0005,patch7=0:txt0005,patch8=0:txt0005,patch9=0:txt0005,patch10=0:txt0005,patch11=0:txt0005,stdrot=true
block:id=%stairsclay,data=3,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,patch6=0:txt0005,patch7=0:txt0005,patch8=0:txt0005,patch9=0:txt0005,patch10=0:txt0005,patch11=0:txt0005,stdrot=true
block:id=%stairsclay,data=6,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,patch6=0:txt0005,patch7=0:txt0005,patch8=0:txt0005,patch9=0:txt0005,patch10=0:txt0005,patch11=0:txt0005,stdrot=true
block:id=%stairsclay,data=2,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,patch6=0:txt0005,patch7=0:txt0005,patch8=0:txt0005,patch9=0:txt0005,patch10=0:txt0005,patch11=0:txt0005,stdrot=true
block:id=%stairsclay,data=5,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,patch6=0:txt0005,patch7=0:txt0005,patch8=0:txt0005,patch9=0:txt0005,patch10=0:txt0005,patch11=0:txt0005,stdrot=true
block:id=%stairsclay,data=1,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,patch6=0:txt0005,patch7=0:txt0005,patch8=0:txt0005,patch9=0:txt0005,patch10=0:txt0005,patch11=0:txt0005,stdrot=true
block:id=%stairsclay,data=4,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,patch6=0:txt0005,patch7=0:txt0005,patch8=0:txt0005,patch9=0:txt0005,patch10=0:txt0005,patch11=0:txt0005,stdrot=true
block:id=%stairsclay,data=0,patch0=0:txt0005,patch1=0:txt0005,patch2=0:txt0005,patch3=0:txt0005,patch4=0:txt0005,patch5=0:txt0005,patch6=0:txt0005,patch7=0:txt0005,patch8=0:txt0005,patch9=0:txt0005,patch10=0:txt0005,patch11=0:txt0005,stdrot=true
block:id=%stairscoal,data=7,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,patch11=0:txt0006,stdrot=true
block:id=%stairscoal,data=3,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,patch11=0:txt0006,stdrot=true
block:id=%stairscoal,data=6,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,patch11=0:txt0006,stdrot=true
block:id=%stairscoal,data=2,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,patch11=0:txt0006,stdrot=true
block:id=%stairscoal,data=5,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,patch11=0:txt0006,stdrot=true
block:id=%stairscoal,data=1,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,patch11=0:txt0006,stdrot=true
block:id=%stairscoal,data=4,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,patch11=0:txt0006,stdrot=true
block:id=%stairscoal,data=0,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,patch4=0:txt0006,patch5=0:txt0006,patch6=0:txt0006,patch7=0:txt0006,patch8=0:txt0006,patch9=0:txt0006,patch10=0:txt0006,patch11=0:txt0006,stdrot=true
block:id=%stairsstonemoss,data=7,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,patch6=0:txt0007,patch7=0:txt0007,patch8=0:txt0007,patch9=0:txt0007,patch10=0:txt0007,patch11=0:txt0007,stdrot=true
block:id=%stairsstonemoss,data=3,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,patch6=0:txt0007,patch7=0:txt0007,patch8=0:txt0007,patch9=0:txt0007,patch10=0:txt0007,patch11=0:txt0007,stdrot=true
block:id=%stairsstonemoss,data=6,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,patch6=0:txt0007,patch7=0:txt0007,patch8=0:txt0007,patch9=0:txt0007,patch10=0:txt0007,patch11=0:txt0007,stdrot=true
block:id=%stairsstonemoss,data=2,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,patch6=0:txt0007,patch7=0:txt0007,patch8=0:txt0007,patch9=0:txt0007,patch10=0:txt0007,patch11=0:txt0007,stdrot=true
block:id=%stairsstonemoss,data=5,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,patch6=0:txt0007,patch7=0:txt0007,patch8=0:txt0007,patch9=0:txt0007,patch10=0:txt0007,patch11=0:txt0007,stdrot=true
block:id=%stairsstonemoss,data=1,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,patch6=0:txt0007,patch7=0:txt0007,patch8=0:txt0007,patch9=0:txt0007,patch10=0:txt0007,patch11=0:txt0007,stdrot=true
block:id=%stairsstonemoss,data=4,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,patch6=0:txt0007,patch7=0:txt0007,patch8=0:txt0007,patch9=0:txt0007,patch10=0:txt0007,patch11=0:txt0007,stdrot=true
block:id=%stairsstonemoss,data=0,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,patch4=0:txt0007,patch5=0:txt0007,patch6=0:txt0007,patch7=0:txt0007,patch8=0:txt0007,patch9=0:txt0007,patch10=0:txt0007,patch11=0:txt0007,stdrot=true
block:id=%stairsdiamond,data=7,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,patch6=0:txt0008,patch7=0:txt0008,patch8=0:txt0008,patch9=0:txt0008,patch10=0:txt0008,patch11=0:txt0008,stdrot=true
block:id=%stairsdiamond,data=3,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,patch6=0:txt0008,patch7=0:txt0008,patch8=0:txt0008,patch9=0:txt0008,patch10=0:txt0008,patch11=0:txt0008,stdrot=true
block:id=%stairsdiamond,data=6,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,patch6=0:txt0008,patch7=0:txt0008,patch8=0:txt0008,patch9=0:txt0008,patch10=0:txt0008,patch11=0:txt0008,stdrot=true
block:id=%stairsdiamond,data=2,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,patch6=0:txt0008,patch7=0:txt0008,patch8=0:txt0008,patch9=0:txt0008,patch10=0:txt0008,patch11=0:txt0008,stdrot=true
block:id=%stairsdiamond,data=5,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,patch6=0:txt0008,patch7=0:txt0008,patch8=0:txt0008,patch9=0:txt0008,patch10=0:txt0008,patch11=0:txt0008,stdrot=true
block:id=%stairsdiamond,data=1,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,patch6=0:txt0008,patch7=0:txt0008,patch8=0:txt0008,patch9=0:txt0008,patch10=0:txt0008,patch11=0:txt0008,stdrot=true
block:id=%stairsdiamond,data=4,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,patch4=0:txt0008,patch5=0:txt0008,patch6=0:txt0008,patch7=0:txt0008,patch8=0:txt0008,patch9=0:txt0008,patch10=0:txt0008,patch11=0:txt0008,stdrot=true
